Match,Date,M/Inns,Versus,Ground,Batsman Dismissed,Overs,Wickets,,S/R,E/R,Wkts,Avg
43,20/04/2025,2nd,Royal Challengers Bengaluru,Maharaja Yadavindra Singh International Cricket St,D Padikkal (c N Wadhera),4.0,1/27,,25.54,7.95,28,33.82
44,26/04/2025,2nd,Kolkata Knight Riders,Eden Gardens,did not bowl,,,,25.54,7.95,28,33.82
45,30/04/2025,1st,Chennai Super Kings,MA Chidambaram Stadium,R A Jadeja (c †J P Inglis),2.0,1/21,,25.07,7.99,29,33.38
46,18/05/2025,2nd,Rajasthan Royals,Sawai Mansingh Stadium,V Suryavanshi (c X C Bartlett),4.0,3/22,,23.47,7.91,30,30.94
,,,,,Y B K Jaiswal (c M J Owen),,,,,,31,
,,,,,R Parag (b),,,,,,32,
47,24/05/2025,2nd,Delhi Capitals,Sawai Mansingh Stadium,F du Plessis (c P Arya),4.0,2/41,,22.79,7.98,33,30.32
,,,,,K K Nair (b),,,,,,34,
48,26/05/2025,1st,Mumbai Indians,Sawai Mansingh Stadium,R G Sharma (c N Wadhera),4.0,1/36,,22.83,8.01,35,30.49
49,29/05/2025,2nd,Royal Challengers Bengaluru,Maharaja Yadavindra Singh International Cricket St,,2.0,0/18,,23.17,8.03,35,31.00
