Match,Date,M/Inns,Versus,Ground,Batsman Dismissed,Overs,Wickets,,S/R,E/R,Wkts,Avg
18  (k),27/04/2016,1st,Gujarat Lions,Arun Jaitley Stadium,did not bowl,,,,,,0,
19  (k),30/04/2016,2nd,Kolkata Knight Riders,Arun Jaitley Stadium,did not bowl,,,,,,0,
20  (k),03/05/2016,1st,Gujarat Lions,Saurashtra Cricket Association Stadium,did not bowl,,,,,,0,
21  (k),07/05/2016,1st,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,did not bowl,,,,,,0,
22  (k),12/05/2016,1st,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,did not bowl,,,,,,0,
23  (k),15/05/2016,1st,Mumbai Indians,Dr YS Rajasekhara Reddy Cricket Stadium,did not bowl,,,,,,0,
24  (k),17/05/2016,2nd,Rising Pune Supergiant,Dr YS Rajasekhara Reddy Cricket Stadium,did not bowl,,,,,,0,
25  (k),20/05/2016,1st,Sunrisers Hyderabad,Shaheed Veer Narayan Sing International Stadium,did not bowl,,,,,,0,
26  (k),22/05/2016,2nd,Royal Challengers Bengaluru,Shaheed Veer Narayan Sing International Stadium,did not bowl,,,,,,0,
27  (k),08/04/2018,2nd,Kolkata Knight Riders,Eden Gardens,did not bowl,,,,,,0,
28  (k),13/04/2018,1st,Punjab Kings,M Chinnaswamy Stadium,did not bowl,,,,,,0,
29  (k),15/04/2018,1st,Rajasthan Royals,M Chinnaswamy Stadium,did not bowl,,,,,,0,
30  (k),17/04/2018,1st,Mumbai Indians,Wankhede Stadium,did not bowl,,,,,,0,
31  (k),21/04/2018,1st,Delhi Capitals,M Chinnaswamy Stadium,did not bowl,,,,,,0,
32  (k),25/04/2018,2nd,Chennai Super Kings,M Chinnaswamy Stadium,did not bowl,,,,,,0,
33  (k),29/04/2018,2nd,Kolkata Knight Riders,M Chinnaswamy Stadium,did not bowl,,,,,,0,
34  (k),01/05/2018,2nd,Mumbai Indians,M Chinnaswamy Stadium,did not bowl,,,,,,0,
35  (k),24/03/2019,1st,Delhi Capitals,Wankhede Stadium,did not bowl,,,,,,0,
36  (k),28/03/2019,2nd,Royal Challengers Bengaluru,M Chinnaswamy Stadium,did not bowl,,,,,,0,
37  (k),30/03/2019,2nd,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,did not bowl,,,,,,0,
38  (k),03/04/2019,2nd,Chennai Super Kings,Wankhede Stadium,did not bowl,,,,,,0,
39  (k),06/04/2019,2nd,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,did not bowl,,,,,,0,
40  (k),10/04/2019,1st,Punjab Kings,Wankhede Stadium,did not bowl,,,,,,0,
41  (k),13/04/2019,2nd,Rajasthan Royals,Wankhede Stadium,did not bowl,,,,,,0,
42  (k),15/04/2019,1st,Royal Challengers Bengaluru,Wankhede Stadium,did not bowl,,,,,,0,
43  (k),18/04/2019,2nd,Delhi Capitals,Arun Jaitley Stadium,did not bowl,,,,,,0,
44  (k),20/04/2019,2nd,Rajasthan Royals,Sawai Mansingh Stadium,did not bowl,,,,,,0,
45  (k),26/04/2019,2nd,Chennai Super Kings,MA Chidambaram Stadium,did not bowl,,,,,,0,
