Match,Date,M/Inns,Versus,Ground,Batsman Dismissed,Overs,Wickets,,S/R,E/R,Wkts,Avg
94,11/05/2023,1st,Kolkata Knight Riders,Eden Gardens,did not bowl,,,,,,0,
95,14/05/2023,1st,Royal Challengers Bengaluru,Sawai Mansingh Stadium,did not bowl,,,,,,0,
96,19/05/2023,1st,Punjab Kings,Himachal Pradesh Cricket Association Stadium,did not bowl,,,,,,0,
97,24/03/2024,2nd,Lucknow Super Giants,Sawai Mansingh Stadium,did not bowl,,,,,,0,
98,28/03/2024,2nd,Delhi Capitals,Sawai Mansingh Stadium,did not bowl,,,,,,0,
99,01/04/2024,1st,Mumbai Indians,Wankhede Stadium,did not bowl,,,,,,0,
100,06/04/2024,1st,Royal Challengers Bengaluru,Sawai Mansingh Stadium,did not bowl,,,,,,0,
101,10/04/2024,2nd,Gujarat Titans,Sawai Mansingh Stadium,did not bowl,,,,,,0,
102,16/04/2024,1st,Kolkata Knight Riders,Eden Gardens,did not bowl,,,,,,0,
103,22/04/2024,1st,Mumbai Indians,Sawai Mansingh Stadium,did not bowl,,,,,,0,
104,27/04/2024,1st,Lucknow Super Giants,BRSABV Ekana Cricket Stadium,did not bowl,,,,,,0,
105,02/05/2024,1st,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,did not bowl,,,,,,0,
106,07/05/2024,1st,Delhi Capitals,Arun Jaitley Stadium,did not bowl,,,,,,0,
107,12/05/2024,2nd,Chennai Super Kings,MA Chidambaram Stadium,did not bowl,,,,,,0,
108  (k),25/03/2025,1st,Punjab Kings,Narendra Modi Stadium,did not bowl,,,,,,0,
109  (k),29/03/2025,2nd,Mumbai Indians,Narendra Modi Stadium,did not bowl,,,,,,0,
110  (k),02/04/2025,1st,Royal Challengers Bengaluru,M Chinnaswamy Stadium,did not bowl,,,,,,0,
111  (k),06/04/2025,1st,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,did not bowl,,,,,,0,
112  (k),09/04/2025,2nd,Rajasthan Royals,Narendra Modi Stadium,did not bowl,,,,,,0,
113  (k),12/04/2025,2nd,Lucknow Super Giants,BRSABV Ekana Cricket Stadium,did not bowl,,,,,,0,
114  (k),19/04/2025,1st,Delhi Capitals,Narendra Modi Stadium,did not bowl,,,,,,0,
115  (k),21/04/2025,2nd,Kolkata Knight Riders,Eden Gardens,did not bowl,,,,,,0,
116  (k),28/04/2025,2nd,Rajasthan Royals,Sawai Mansingh Stadium,did not bowl,,,,,,0,
117  (k),02/05/2025,2nd,Sunrisers Hyderabad,Narendra Modi Stadium,did not bowl,,,,,,0,
118  (k),06/05/2025,1st,Mumbai Indians,Wankhede Stadium,did not bowl,,,,,,0,
119  (k),18/05/2025,1st,Delhi Capitals,Arun Jaitley Stadium,did not bowl,,,,,,0,
120  (k),22/05/2025,1st,Lucknow Super Giants,Narendra Modi Stadium,did not bowl,,,,,,0,
121  (k),25/05/2025,1st,Chennai Super Kings,Narendra Modi Stadium,did not bowl,,,,,,0,
