Match,Date,M/Inns,Versus,Ground,Batsman Dismissed,Overs,Wickets,,S/R,E/R,Wkts,Avg
1,11/05/2016,1st,Royal Challengers Bengaluru,M Chinnaswamy Stadium,did not bowl,,,,,,0,
2,13/05/2016,2nd,Punjab Kings,Dr YS Rajasekhara Reddy Cricket Stadium,did not bowl,,,,,,0,
3,15/05/2016,2nd,Delhi Capitals,Dr YS Rajasekhara Reddy Cricket Stadium,,1.0,0/3,,,3.00,0,
4,21/05/2016,2nd,Gujarat Lions,Green Park,did not bowl,,,,,3.00,0,
5,06/04/2017,2nd,Rising Pune Supergiant,Maharashtra Cricket Association Stadium,did not bowl,,,,,3.00,0,
6,09/04/2017,1st,Kolkata Knight Riders,Wankhede Stadium,did not bowl,,,,,3.00,0,
7,12/04/2017,1st,Sunrisers Hyderabad,Wankhede Stadium,did not bowl,,,,,3.00,0,
8,14/04/2017,1st,Royal Challengers Bengaluru,M Chinnaswamy Stadium,did not bowl,,,,,3.00,0,
9,16/04/2017,1st,Gujarat Lions,Wankhede Stadium,did not bowl,,,,,3.00,0,
10,20/04/2017,1st,Punjab Kings,Holkar Cricket Stadium,did not bowl,,,,,3.00,0,
11,22/04/2017,2nd,Delhi Capitals,Wankhede Stadium,did not bowl,,,,,3.00,0,
12,24/04/2017,1st,Rising Pune Supergiant,Wankhede Stadium,did not bowl,,,,,3.00,0,
13,29/04/2017,1st,Gujarat Lions,Saurashtra Cricket Association Stadium,did not bowl,,,,,3.00,0,
14,01/05/2017,1st,Royal Challengers Bengaluru,Wankhede Stadium,did not bowl,,,,,3.00,0,
15,06/05/2017,2nd,Delhi Capitals,Barabati Stadium,did not bowl,,,,,3.00,0,
16,08/05/2017,2nd,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,did not bowl,,,,,3.00,0,
17,11/05/2017,1st,Punjab Kings,Wankhede Stadium,did not bowl,,,,,3.00,0,
18,08/04/2018,1st,Royal Challengers Bengaluru,Eden Gardens,A B de Villiers (c M G Johnson),1.0,2/11,,6.00,7.00,1,7.00
,,,,,V Kohli (b),,,,,,2,
19,10/04/2018,2nd,Chennai Super Kings,MA Chidambaram Stadium,did not bowl,,,,6.00,7.00,2,7.00
20,14/04/2018,2nd,Sunrisers Hyderabad,Eden Gardens,did not bowl,,,,6.00,7.00,2,7.00
21,16/04/2018,2nd,Delhi Capitals,Eden Gardens,did not bowl,,,,6.00,7.00,2,7.00
22,18/04/2018,1st,Rajasthan Royals,Sawai Mansingh Stadium,A M Rahane (st K D Karthik),2.0,2/11,,6.00,6.25,3,6.25
,,,,,D J M Short (b),,,,,,4,
23,21/04/2018,2nd,Punjab Kings,Eden Gardens,,0.1,0/0,,6.25,6.00,4,6.25
24,27/04/2018,1st,Delhi Capitals,Arun Jaitley Stadium,did not bowl,,,,6.25,6.00,4,6.25
25,29/04/2018,1st,Royal Challengers Bengaluru,M Chinnaswamy Stadium,did not bowl,,,,6.25,6.00,4,6.25
26,06/05/2018,1st,Mumbai Indians,Wankhede Stadium,,2.0,0/17,,9.25,6.81,4,10.50
27,09/05/2018,1st,Mumbai Indians,Eden Gardens,did not bowl,,,,9.25,6.81,4,10.50
28,12/05/2018,2nd,Punjab Kings,Holkar Cricket Stadium,did not bowl,,,,9.25,6.81,4,10.50
29,15/05/2018,1st,Rajasthan Royals,Eden Gardens,did not bowl,,,,9.25,6.81,4,10.50
30,19/05/2018,1st,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,,1.0,0/5,,10.75,6.56,4,11.75
31,23/05/2018,2nd,Rajasthan Royals,Eden Gardens,did not bowl,,,,10.75,6.56,4,11.75
32,25/05/2018,1st,Sunrisers Hyderabad,Eden Gardens,did not bowl,,,,10.75,6.56,4,11.75
33,24/03/2019,1st,Sunrisers Hyderabad,Eden Gardens,,1.0,0/9,,12.25,6.86,4,14.00
34,27/03/2019,2nd,Punjab Kings,Eden Gardens,did not bowl,,,,12.25,6.86,4,14.00
35,30/03/2019,2nd,Delhi Capitals,Arun Jaitley Stadium,,1.0,0/8,,13.75,6.98,4,16.00
36,05/04/2019,1st,Royal Challengers Bengaluru,M Chinnaswamy Stadium,P A Patel (lbw),2.0,1/22,,13.40,7.70,5,17.20
37,07/04/2019,1st,Rajasthan Royals,Sawai Mansingh Stadium,did not bowl,,,,13.40,7.70,5,17.20
38,09/04/2019,2nd,Chennai Super Kings,MA Chidambaram Stadium,did not bowl,,,,13.40,7.70,5,17.20
39,12/04/2019,2nd,Delhi Capitals,Eden Gardens,R R Pant (c Kuldeep Yadav),2.0,1/12,,13.17,7.44,6,16.33
40,14/04/2019,2nd,Chennai Super Kings,Eden Gardens,did not bowl,,,,13.17,7.44,6,16.33
41,19/04/2019,1st,Royal Challengers Bengaluru,Eden Gardens,did not bowl,,,,13.17,7.44,6,16.33
42,21/04/2019,2nd,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,did not bowl,,,,13.17,7.44,6,16.33
43,25/04/2019,2nd,Rajasthan Royals,Eden Gardens,,1.0,0/13,,14.17,7.84,6,18.50
44,28/04/2019,2nd,Mumbai Indians,Eden Gardens,did not bowl,,,,14.17,7.84,6,18.50
45,03/05/2019,1st,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,N Pooran (c S Sandeep Warrier),1.0,1/8,,13.00,7.85,7,17.00
46,05/05/2019,2nd,Mumbai Indians,Wankhede Stadium,did not bowl,,,,13.00,7.85,7,17.00
47,23/09/2020,1st,Mumbai Indians,Sheikh Zayed Stadium,did not bowl,,,,13.00,7.85,7,17.00
48,26/09/2020,1st,Sunrisers Hyderabad,Sheikh Zayed Stadium,did not bowl,,,,13.00,7.85,7,17.00
49,30/09/2020,2nd,Rajasthan Royals,Dubai International Cricket Stadium,did not bowl,,,,13.00,7.85,7,17.00
50,03/10/2020,1st,Delhi Capitals,Sharjah Cricket Stadium,did not bowl,,,,13.00,7.85,7,17.00
51,07/10/2020,2nd,Chennai Super Kings,Sheikh Zayed Stadium,did not bowl,,,,13.00,7.85,7,17.00
52,10/10/2020,2nd,Punjab Kings,Sheikh Zayed Stadium,,1.0,0/7,,13.86,7.79,7,18.00
53,12/10/2020,1st,Royal Challengers Bengaluru,Sharjah Cricket Stadium,did not bowl,,,,13.86,7.79,7,18.00
54,16/10/2020,2nd,Mumbai Indians,Sheikh Zayed Stadium,did not bowl,,,,13.86,7.79,7,18.00
55,18/10/2020,2nd,Sunrisers Hyderabad,Sheikh Zayed Stadium,did not bowl,,,,13.86,7.79,7,18.00
56,21/10/2020,2nd,Royal Challengers Bengaluru,Sheikh Zayed Stadium,did not bowl,,,,13.86,7.79,7,18.00
57,24/10/2020,2nd,Delhi Capitals,Sheikh Zayed Stadium,did not bowl,,,,13.86,7.79,7,18.00
58,26/10/2020,2nd,Punjab Kings,Sharjah Cricket Stadium,did not bowl,,,,13.86,7.79,7,18.00
59,29/10/2020,2nd,Chennai Super Kings,Dubai International Cricket Stadium,,1.0,0/16,,14.71,8.27,7,20.29
60,01/11/2020,2nd,Rajasthan Royals,Dubai International Cricket Stadium,did not bowl,,,,14.71,8.27,7,20.29
61,11/04/2021,2nd,Sunrisers Hyderabad,MA Chidambaram Stadium,did not bowl,,,,14.71,8.27,7,20.29
62,13/04/2021,1st,Mumbai Indians,MA Chidambaram Stadium,did not bowl,,,,14.71,8.27,7,20.29
63,18/04/2021,1st,Royal Challengers Bengaluru,MA Chidambaram Stadium,did not bowl,,,,14.71,8.27,7,20.29
64,21/04/2021,1st,Chennai Super Kings,Wankhede Stadium,did not bowl,,,,14.71,8.27,7,20.29
65,24/04/2021,2nd,Rajasthan Royals,Wankhede Stadium,did not bowl,,,,14.71,8.27,7,20.29
66,26/04/2021,1st,Punjab Kings,Narendra Modi Stadium,did not bowl,,,,14.71,8.27,7,20.29
67,29/04/2021,2nd,Delhi Capitals,Narendra Modi Stadium,did not bowl,,,,14.71,8.27,7,20.29
68,20/09/2021,1st,Royal Challengers Bengaluru,Sheikh Zayed Stadium,did not bowl,,,,14.71,8.27,7,20.29
69,23/09/2021,1st,Mumbai Indians,Sheikh Zayed Stadium,,1.0,0/5,,15.57,8.09,7,21.00
70,26/09/2021,2nd,Chennai Super Kings,Sheikh Zayed Stadium,did not bowl,,,,15.57,8.09,7,21.00
71,28/09/2021,1st,Delhi Capitals,Sharjah Cricket Stadium,did not bowl,,,,15.57,8.09,7,21.00
72,01/10/2021,2nd,Punjab Kings,Dubai International Cricket Stadium,,1.0,0/7,,16.43,8.03,7,22.00
73,03/10/2021,1st,Sunrisers Hyderabad,Dubai International Cricket Stadium,did not bowl,,,,16.43,8.03,7,22.00
74,07/10/2021,2nd,Rajasthan Royals,Sharjah Cricket Stadium,did not bowl,,,,16.43,8.03,7,22.00
75,11/10/2021,1st,Royal Challengers Bengaluru,Sharjah Cricket Stadium,did not bowl,,,,16.43,8.03,7,22.00
76,13/10/2021,1st,Delhi Capitals,Sharjah Cricket Stadium,did not bowl,,,,16.43,8.03,7,22.00
77,15/10/2021,1st,Chennai Super Kings,Dubai International Cricket Stadium,did not bowl,,,,16.43,8.03,7,22.00
78,26/03/2022,1st,Chennai Super Kings,Wankhede Stadium,did not bowl,,,,16.43,8.03,7,22.00
79,30/03/2022,2nd,Royal Challengers Bengaluru,Dr DY Patil Sports Academy,did not bowl,,,,16.43,8.03,7,22.00
80,01/04/2022,1st,Punjab Kings,Wankhede Stadium,did not bowl,,,,16.43,8.03,7,22.00
81,06/04/2022,1st,Mumbai Indians,Maharashtra Cricket Association Stadium,did not bowl,,,,16.43,8.03,7,22.00
82,10/04/2022,1st,Delhi Capitals,Brabourne Stadium,did not bowl,,,,16.43,8.03,7,22.00
83,15/04/2022,2nd,Sunrisers Hyderabad,Brabourne Stadium,did not bowl,,,,16.43,8.03,7,22.00
84,18/04/2022,1st,Rajasthan Royals,Brabourne Stadium,did not bowl,,,,16.43,8.03,7,22.00
85,23/04/2022,1st,Gujarat Titans,Dr DY Patil Sports Academy,did not bowl,,,,16.43,8.03,7,22.00
86,28/04/2022,2nd,Delhi Capitals,Wankhede Stadium,,1.0,0/14,,17.29,8.33,7,24.00
87,02/05/2022,1st,Rajasthan Royals,Wankhede Stadium,did not bowl,,,,17.29,8.33,7,24.00
88,07/05/2022,1st,Lucknow Super Giants,Maharashtra Cricket Association Stadium,did not bowl,,,,17.29,8.33,7,24.00
89,09/05/2022,2nd,Mumbai Indians,Dr DY Patil Sports Academy,did not bowl,,,,17.29,8.33,7,24.00
90,14/05/2022,2nd,Sunrisers Hyderabad,Maharashtra Cricket Association Stadium,did not bowl,,,,17.29,8.33,7,24.00
91,18/05/2022,1st,Lucknow Super Giants,Dr DY Patil Sports Academy,,1.0,0/9,,18.14,8.36,7,25.29
92  (c),01/04/2023,1st,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,did not bowl,,,,18.14,8.36,7,25.29
93  (c),06/04/2023,2nd,Royal Challengers Bengaluru,Eden Gardens,did not bowl,,,,18.14,8.36,7,25.29
94  (c),09/04/2023,1st,Gujarat Titans,Narendra Modi Stadium,did not bowl,,,,18.14,8.36,7,25.29
95  (c),14/04/2023,1st,Sunrisers Hyderabad,Eden Gardens,did not bowl,,,,18.14,8.36,7,25.29
96  (c),16/04/2023,2nd,Mumbai Indians,Wankhede Stadium,did not bowl,,,,18.14,8.36,7,25.29
97  (c),20/04/2023,2nd,Delhi Capitals,Arun Jaitley Stadium,M R Marsh (c sub),4.0,2/17,,16.78,7.71,8,21.56
,,,,,Aman Hakim Khan (b),,,,,,9,
98  (c),23/04/2023,1st,Chennai Super Kings,Eden Gardens,did not bowl,,,,16.78,7.71,9,21.56
99  (c),26/04/2023,2nd,Royal Challengers Bengaluru,M Chinnaswamy Stadium,,1.0,0/8,,17.44,7.72,9,22.44
100  (c),29/04/2023,2nd,Gujarat Titans,Eden Gardens,,0.5,0/14,,18.00,8.00,9,24.00
101  (c),04/05/2023,2nd,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,did not bowl,,,,18.00,8.00,9,24.00
102  (c),08/05/2023,1st,Punjab Kings,Eden Gardens,S Dhawan (c V G Arora),1.0,1/7,,16.80,7.96,10,22.30
103  (c),11/05/2023,2nd,Rajasthan Royals,Eden Gardens,,1.0,0/26,,17.40,8.59,10,24.90
104  (c),14/05/2023,1st,Chennai Super Kings,MA Chidambaram Stadium,did not bowl,,,,17.40,8.59,10,24.90
105  (c),20/05/2023,1st,Lucknow Super Giants,Eden Gardens,,1.0,0/3,,18.00,8.40,10,25.20
106,23/03/2024,2nd,Sunrisers Hyderabad,Eden Gardens,did not bowl,,,,18.00,8.40,10,25.20
107,11/05/2024,2nd,Mumbai Indians,Eden Gardens,did not bowl,,,,18.00,8.40,10,25.20
108,23/03/2025,1st,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,,1.0,0/9,,18.60,8.42,10,26.10
109,26/03/2025,2nd,Kolkata Knight Riders,Barsapara Cricket Stadium,,1.0,0/9,,19.20,8.44,10,27.00
110,30/03/2025,2nd,Chennai Super Kings,Barsapara Cricket Stadium,did not bowl,,,,19.20,8.44,10,27.00
111,05/04/2025,2nd,Punjab Kings,Maharaja Yadavindra Singh International Cricket St,did not bowl,,,,19.20,8.44,10,27.00
112,09/04/2025,1st,Gujarat Titans,Narendra Modi Stadium,did not bowl,,,,19.20,8.44,10,27.00
113,13/04/2025,2nd,Royal Challengers Bengaluru,Sawai Mansingh Stadium,did not bowl,,,,19.20,8.44,10,27.00
114,16/04/2025,1st,Delhi Capitals,Arun Jaitley Stadium,did not bowl,,,,19.20,8.44,10,27.00
115,19/04/2025,1st,Lucknow Super Giants,Sawai Mansingh Stadium,did not bowl,,,,19.20,8.44,10,27.00
