Match,Date,M/Inns,Versus,Ground,Batsman Dismissed,Overs,Wickets,,S/R,E/R,Wkts,Avg
1,20/04/2019,1st,Punjab Kings,Arun Jaitley Stadium,,1.0,0/5,,,5.00,0,
2,22/04/2019,1st,Rajasthan Royals,Sawai Mansingh Stadium,,1.0,0/16,,,10.50,0,
3,28/04/2019,2nd,Royal Challengers Bengaluru,Arun Jaitley Stadium,A B de Villiers (c A R Patel),1.0,1/6,,18.00,9.00,1,27.00
4,01/05/2019,1st,Chennai Super Kings,MA Chidambaram Stadium,,2.0,0/19,,30.00,9.20,1,46.00
5,04/05/2019,1st,Rajasthan Royals,Arun Jaitley Stadium,,0.5,0/2,,35.00,8.23,1,48.00
6,08/05/2019,1st,Sunrisers Hyderabad,Dr YS Rajasekhara Reddy Cricket Stadium,,1.0,0/11,,41.00,8.63,1,59.00
7,10/05/2019,2nd,Chennai Super Kings,Dr YS Rajasekhara Reddy Cricket Stadium,did not bowl,,,,41.00,8.63,1,59.00
8,27/03/2022,2nd,Punjab Kings,Dr DY Patil Sports Academy,did not bowl,,,,41.00,8.63,1,59.00
9,30/03/2022,1st,Kolkata Knight Riders,Dr DY Patil Sports Academy,did not bowl,,,,41.00,8.63,1,59.00
10,05/04/2022,1st,Rajasthan Royals,Wankhede Stadium,did not bowl,,,,41.00,8.63,1,59.00
11,25/03/2025,1st,Punjab Kings,Narendra Modi Stadium,did not bowl,,,,41.00,8.63,1,59.00
12,29/03/2025,2nd,Mumbai Indians,Narendra Modi Stadium,did not bowl,,,,41.00,8.63,1,59.00
13,02/04/2025,1st,Royal Challengers Bengaluru,M Chinnaswamy Stadium,did not bowl,,,,41.00,8.63,1,59.00
14,06/04/2025,1st,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,did not bowl,,,,41.00,8.63,1,59.00
15,09/04/2025,2nd,Rajasthan Royals,Narendra Modi Stadium,did not bowl,,,,41.00,8.63,1,59.00
16,12/04/2025,2nd,Lucknow Super Giants,BRSABV Ekana Cricket Stadium,did not bowl,,,,41.00,8.63,1,59.00
17,19/04/2025,1st,Delhi Capitals,Narendra Modi Stadium,did not bowl,,,,41.00,8.63,1,59.00
18,21/04/2025,2nd,Kolkata Knight Riders,Eden Gardens,did not bowl,,,,41.00,8.63,1,59.00
19,06/05/2025,1st,Mumbai Indians,Wankhede Stadium,did not bowl,,,,41.00,8.63,1,59.00
20,18/05/2025,1st,Delhi Capitals,Arun Jaitley Stadium,did not bowl,,,,41.00,8.63,1,59.00
21,22/05/2025,1st,Lucknow Super Giants,Narendra Modi Stadium,did not bowl,,,,41.00,8.63,1,59.00
22,25/05/2025,1st,Chennai Super Kings,Narendra Modi Stadium,did not bowl,,,,41.00,8.63,1,59.00
