Match,Date,M/Inns,Versus,Ground,Batsman Dismissed,Overs,Wickets,,S/R,E/R,Wkts,Avg
68,22/04/2024,1st,Mumbai Indians,Sawai Mansingh Stadium,did not bowl,,,,,,0,
69,27/04/2024,1st,Lucknow Super Giants,BRSABV Ekana Cricket Stadium,did not bowl,,,,,,0,
70,02/05/2024,1st,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,did not bowl,,,,,,0,
71,22/05/2024,1st,Royal Challengers Bengaluru,Narendra Modi Stadium,did not bowl,,,,,,0,
72,24/05/2024,1st,Sunrisers Hyderabad,MA Chidambaram Stadium,did not bowl,,,,,,0,
73,23/03/2025,1st,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,did not bowl,,,,,,0,
74,26/03/2025,2nd,Kolkata Knight Riders,Barsapara Cricket Stadium,did not bowl,,,,,,0,
75,30/03/2025,2nd,Chennai Super Kings,Barsapara Cricket Stadium,did not bowl,,,,,,0,
76,05/04/2025,2nd,Punjab Kings,Maharaja Yadavindra Singh International Cricket St,did not bowl,,,,,,0,
77,09/04/2025,1st,Gujarat Titans,Narendra Modi Stadium,did not bowl,,,,,,0,
78,13/04/2025,2nd,Royal Challengers Bengaluru,Sawai Mansingh Stadium,did not bowl,,,,,,0,
79,16/04/2025,1st,Delhi Capitals,Arun Jaitley Stadium,did not bowl,,,,,,0,
80,19/04/2025,1st,Lucknow Super Giants,Sawai Mansingh Stadium,did not bowl,,,,,,0,
