Match,Date,M/Inns,Versus,Ground,Batsman Dismissed,Overs,Wickets,,S/R,E/R,Wkts,Avg
1,28/03/2022,2nd,Gujarat Titans,Wankhede Stadium,did not bowl,,,,,,0,
2,31/03/2022,1st,Chennai Super Kings,Brabourne Stadium,did not bowl,,,,,,0,
3,04/04/2022,2nd,Sunrisers Hyderabad,Dr DY Patil Sports Academy,did not bowl,,,,,,0,
4,07/04/2022,1st,Delhi Capitals,Dr DY Patil Sports Academy,did not bowl,,,,,,0,
5,10/04/2022,1st,Rajasthan Royals,Wankhede Stadium,did not bowl,,,,,,0,
6,16/04/2022,2nd,Mumbai Indians,Brabourne Stadium,did not bowl,,,,,,0,
7,19/04/2022,1st,Royal Challengers Bengaluru,Dr DY Patil Sports Academy,did not bowl,,,,,,0,
8,24/04/2022,2nd,Mumbai Indians,Wankhede Stadium,S A Yadav (c K L Rahul),1.0,1/6,,6.00,6.00,1,6.00
9,29/04/2022,2nd,Punjab Kings,Maharashtra Cricket Association Stadium,did not bowl,,,,6.00,6.00,1,6.00
10,01/05/2022,2nd,Delhi Capitals,Wankhede Stadium,did not bowl,,,,6.00,6.00,1,6.00
11,07/05/2022,2nd,Kolkata Knight Riders,Maharashtra Cricket Association Stadium,did not bowl,,,,6.00,6.00,1,6.00
12,10/05/2022,1st,Gujarat Titans,Maharashtra Cricket Association Stadium,did not bowl,,,,6.00,6.00,1,6.00
13,15/05/2022,1st,Rajasthan Royals,Brabourne Stadium,Y B K Jaiswal (c & b),1.0,1/5,,6.00,5.50,2,5.50
14,01/04/2023,2nd,Delhi Capitals,BRSABV Ekana Cricket Stadium,did not bowl,,,,6.00,5.50,2,5.50
15,03/04/2023,1st,Chennai Super Kings,MA Chidambaram Stadium,did not bowl,,,,6.00,5.50,2,5.50
16,07/04/2023,1st,Sunrisers Hyderabad,BRSABV Ekana Cricket Stadium,did not bowl,,,,6.00,5.50,2,5.50
17,10/04/2023,1st,Royal Challengers Bengaluru,M Chinnaswamy Stadium,did not bowl,,,,6.00,5.50,2,5.50
18,15/04/2023,2nd,Punjab Kings,BRSABV Ekana Cricket Stadium,did not bowl,,,,6.00,5.50,2,5.50
19,19/04/2023,2nd,Rajasthan Royals,Sawai Mansingh Stadium,did not bowl,,,,6.00,5.50,2,5.50
20,22/04/2023,1st,Gujarat Titans,BRSABV Ekana Cricket Stadium,did not bowl,,,,6.00,5.50,2,5.50
21,28/04/2023,2nd,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,,0.1,0/0,,6.50,5.08,2,5.50
22,01/05/2023,1st,Royal Challengers Bengaluru,BRSABV Ekana Cricket Stadium,did not bowl,,,,6.50,5.08,2,5.50
23,03/05/2023,2nd,Chennai Super Kings,BRSABV Ekana Cricket Stadium,did not bowl,,,,6.50,5.08,2,5.50
24,07/05/2023,1st,Gujarat Titans,Narendra Modi Stadium,did not bowl,,,,6.50,5.08,2,5.50
25,13/05/2023,1st,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,did not bowl,,,,6.50,5.08,2,5.50
26,16/05/2023,2nd,Mumbai Indians,BRSABV Ekana Cricket Stadium,did not bowl,,,,6.50,5.08,2,5.50
