Match,Date,M/Inns,Versus,Ground,Batsman Dismissed,Overs,Wickets,,S/R,E/R,Wkts,Avg
1,05/05/2014,2nd,Kolkata Knight Riders,Narendra Modi Stadium,,2.0,0/18,,,9.00,0,
2,11/05/2014,1st,Royal Challengers Bengaluru,M Chinnaswamy Stadium,V H  Zol (c S R Watson),3.0,1/17,,30.00,7.00,1,35.00
3,23/05/2014,1st,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,W P Saha (c A M Rahane),4.0,1/24,,27.00,6.56,2,29.50
4,21/04/2015,2nd,Punjab Kings,Narendra Modi Stadium,G J Maxwell (c S P D Smith),3.0,1/31,,24.00,7.50,3,30.00
5,09/05/2017,2nd,Kolkata Knight Riders,Punjab Cricket Association IS Bindra Stadium,G Gambhir (c S E Marsh),4.0,2/18,,19.20,6.75,4,21.60
,,,,,R V Uthappa (c A R Patel),,,,,,5,
6,11/05/2017,2nd,Mumbai Indians,Wankhede Stadium,R G Sharma (c M J Guptill),2.0,1/17,,18.00,6.94,6,20.83
7,14/05/2017,2nd,Rising Pune Supergiant,Maharashtra Cricket Association Stadium,,3.0,0/14,,21.00,6.62,6,23.17
8,08/04/2018,2nd,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,Yuvraj Singh (c V Shankar),4.0,1/24,,21.43,6.52,7,23.29
9,11/04/2018,1st,Rajasthan Royals,Sawai Mansingh Stadium,,4.0,0/29,,24.86,6.62,7,27.43
10,14/04/2018,1st,Mumbai Indians,Wankhede Stadium,E Lewis (c J J Roy),4.0,2/36,,22.00,6.91,8,25.33
,,,,,S A Yadav (lbw),,,,,,9,
11,16/04/2018,1st,Kolkata Knight Riders,Eden Gardens,Shubman Gill (c C H Morris),3.0,3/18,,18.00,6.83,10,20.50
,,,,,P P Chawla (c †R R Pant),,,,,,11,
,,,,,T K Curran (c G J Maxwell),,,,,,12,
12,21/04/2018,2nd,Royal Challengers Bengaluru,M Chinnaswamy Stadium,,3.0,0/26,,19.50,6.97,12,22.67
13,23/04/2018,1st,Punjab Kings,Arun Jaitley Stadium,,1.0,0/6,,20.00,6.95,12,23.17
14,27/04/2018,2nd,Kolkata Knight Riders,Arun Jaitley Stadium,,1.0,0/11,,20.50,7.05,12,24.08
15,30/04/2018,1st,Chennai Super Kings,Maharashtra Cricket Association Stadium,,2.0,0/23,,21.50,7.26,12,26.00
16,24/03/2019,2nd,Mumbai Indians,Wankhede Stadium,M J McClenaghan (st R R Pant),1.2,1/12,,20.46,7.31,13,24.92
17,26/03/2019,2nd,Chennai Super Kings,Arun Jaitley Stadium,,2.0,0/20,,21.38,7.42,13,26.46
18,04/04/2019,2nd,Sunrisers Hyderabad,Arun Jaitley Stadium,J M Bairstow (lbw),3.0,1/10,,21.14,7.18,14,25.29
19,07/04/2019,1st,Royal Challengers Bengaluru,M Chinnaswamy Stadium,did not bowl,,,,21.14,7.18,14,25.29
20,12/04/2019,1st,Kolkata Knight Riders,Eden Gardens,did not bowl,,,,21.14,7.18,14,25.29
21,22/09/2020,2nd,Chennai Super Kings,Sharjah Cricket Stadium,S R Watson (b),4.0,3/37,,18.82,7.33,15,23.00
,,,,,S M Curran (st S V Samson),,,,,,16,
,,,,,R D Gaikwad (st S V Samson),,,,,,17,
22,27/09/2020,1st,Punjab Kings,Sharjah Cricket Stadium,,1.0,0/19,,19.18,7.55,17,24.12
23,30/09/2020,1st,Kolkata Knight Riders,Dubai International Cricket Stadium,N Rana (c R Parag),1.0,1/6,,18.44,7.52,18,23.11
24,03/10/2020,2nd,Royal Challengers Bengaluru,Sheikh Zayed Stadium,,4.0,0/28,,19.78,7.48,18,24.67
25,06/10/2020,1st,Mumbai Indians,Sheikh Zayed Stadium,,2.0,0/13,,20.44,7.45,18,25.39
26,09/10/2020,1st,Delhi Capitals,Sharjah Cricket Stadium,M P Stoinis (c S P D Smith),4.0,1/20,,20.63,7.30,19,25.11
27,11/10/2020,1st,Sunrisers Hyderabad,Dubai International Cricket Stadium,,4.0,0/35,,21.89,7.38,19,26.95
28,14/10/2020,1st,Delhi Capitals,Dubai International Cricket Stadium,,3.0,0/23,,22.84,7.40,19,28.16
29,17/10/2020,2nd,Royal Challengers Bengaluru,Dubai International Cricket Stadium,D Padikkal (c B A Stokes),4.0,1/30,,22.90,7.40,20,28.25
30,19/10/2020,1st,Chennai Super Kings,Sheikh Zayed Stadium,A T Rayudu (c †S V Samson),4.0,1/18,,22.95,7.26,21,27.76
31,22/10/2020,2nd,Sunrisers Hyderabad,Dubai International Cricket Stadium,,4.0,0/25,,24.10,7.21,21,28.95
32,25/10/2020,1st,Mumbai Indians,Sheikh Zayed Stadium,,4.0,0/25,,25.24,7.17,21,30.14
33,30/10/2020,1st,Punjab Kings,Sheikh Zayed Stadium,,3.0,0/22,,26.10,7.17,21,31.19
34,01/11/2020,1st,Kolkata Knight Riders,Dubai International Cricket Stadium,Shubman Gill (c J C Buttler),4.0,3/25,,23.83,7.13,22,28.33
,,,,,S P Narine (c B A Stokes),,,,,,23,
,,,,,K D Karthik (c S P D Smith),,,,,,24,
35,12/04/2021,1st,Punjab Kings,Wankhede Stadium,,2.0,0/25,,24.33,7.24,24,29.38
36,15/04/2021,1st,Delhi Capitals,Wankhede Stadium,,3.0,0/27,,25.08,7.30,24,30.50
37,19/04/2021,1st,Chennai Super Kings,Wankhede Stadium,Moeen Ali (c R Parag),3.0,1/21,,24.80,7.29,25,30.12
38,22/04/2021,2nd,Royal Challengers Bengaluru,Wankhede Stadium,,2.0,0/23,,25.28,7.37,25,31.04
39,24/04/2021,1st,Kolkata Knight Riders,Wankhede Stadium,,3.0,0/24,,26.00,7.38,25,32.00
40,29/04/2021,2nd,Mumbai Indians,Arun Jaitley Stadium,,3.0,0/30,,26.72,7.46,25,33.20
41,02/05/2021,2nd,Sunrisers Hyderabad,Arun Jaitley Stadium,J M Bairstow (c Anuj Rawat),4.0,1/45,,26.62,7.59,26,33.65
42,21/09/2021,2nd,Punjab Kings,Dubai International Cricket Stadium,M A Agarwal (c L S Livingstone),3.0,1/23,,26.30,7.59,27,33.26
43,25/09/2021,1st,Delhi Capitals,Sheikh Zayed Stadium,S S Iyer (st S V Samson),3.0,1/17,,26.00,7.54,28,32.68
44,27/09/2021,2nd,Sunrisers Hyderabad,Dubai International Cricket Stadium,,3.0,0/32,,26.64,7.62,28,33.82
45,29/09/2021,2nd,Royal Challengers Bengaluru,Dubai International Cricket Stadium,,3.0,0/23,,27.29,7.62,28,34.64
46,02/10/2021,1st,Chennai Super Kings,Sheikh Zayed Stadium,F du Plessis (st S V Samson),4.0,3/39,,25.42,7.68,29,32.55
,,,,,S K Raina (c S Dube),,,,,,30,
,,,,,Moeen Ali (st S V Samson),,,,,,31,
47,05/10/2021,2nd,Mumbai Indians,Sharjah Cricket Stadium,did not bowl,,,,25.42,7.68,31,32.55
48,07/10/2021,1st,Kolkata Knight Riders,Sharjah Cricket Stadium,V R Iyer (b),1.0,1/11,,24.81,7.71,32,31.88
49,28/03/2022,1st,Lucknow Super Giants,Wankhede Stadium,did not bowl,,,,24.81,7.71,32,31.88
50,02/04/2022,2nd,Delhi Capitals,Maharashtra Cricket Association Stadium,,2.0,0/22,,25.19,7.76,32,32.56
51,08/04/2022,1st,Punjab Kings,Brabourne Stadium,,1.0,0/24,,25.38,7.88,32,33.31
52,11/04/2022,2nd,Sunrisers Hyderabad,Dr DY Patil Sports Academy,,1.0,0/10,,25.56,7.89,32,33.63
53,14/04/2022,2nd,Rajasthan Royals,Dr DY Patil Sports Academy,,1.0,0/9,,25.75,7.90,32,33.91
54,17/04/2022,1st,Chennai Super Kings,Maharashtra Cricket Association Stadium,did not bowl,,,,25.75,7.90,32,33.91
55,23/04/2022,2nd,Kolkata Knight Riders,Dr DY Patil Sports Academy,did not bowl,,,,25.75,7.90,32,33.91
56,27/04/2022,1st,Sunrisers Hyderabad,Wankhede Stadium,did not bowl,,,,25.75,7.90,32,33.91
57,30/04/2022,1st,Royal Challengers Bengaluru,Brabourne Stadium,did not bowl,,,,25.75,7.90,32,33.91
58,03/05/2022,2nd,Punjab Kings,Dr DY Patil Sports Academy,did not bowl,,,,25.75,7.90,32,33.91
59,06/05/2022,1st,Mumbai Indians,Brabourne Stadium,,1.0,0/11,,25.94,7.92,32,34.25
60,10/05/2022,2nd,Lucknow Super Giants,Maharashtra Cricket Association Stadium,did not bowl,,,,25.94,7.92,32,34.25
61,15/05/2022,1st,Chennai Super Kings,Wankhede Stadium,did not bowl,,,,25.94,7.92,32,34.25
62,19/05/2022,2nd,Royal Challengers Bengaluru,Wankhede Stadium,did not bowl,,,,25.94,7.92,32,34.25
63,24/05/2022,1st,Rajasthan Royals,Eden Gardens,did not bowl,,,,25.94,7.92,32,34.25
64,29/05/2022,1st,Rajasthan Royals,Narendra Modi Stadium,did not bowl,,,,25.94,7.92,32,34.25
65,31/03/2023,1st,Chennai Super Kings,Narendra Modi Stadium,did not bowl,,,,25.94,7.92,32,34.25
66,04/04/2023,1st,Delhi Capitals,Arun Jaitley Stadium,did not bowl,,,,25.94,7.92,32,34.25
67,09/04/2023,2nd,Kolkata Knight Riders,Narendra Modi Stadium,did not bowl,,,,25.94,7.92,32,34.25
68,13/04/2023,1st,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,did not bowl,,,,25.94,7.92,32,34.25
69,16/04/2023,2nd,Rajasthan Royals,Narendra Modi Stadium,did not bowl,,,,25.94,7.92,32,34.25
