Match,Date,M/Inns,Versus,Ground,Batsman Dismissed,Overs,Wickets,,S/R,E/R,Wkts,Avg
40,21/04/2024,1st,Kolkata Knight Riders,Eden Gardens,Rinku Singh (c Y Dayal),4.0,1/47,,21.48,8.87,40,31.75
41,25/04/2024,2nd,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,,2.0,0/28,,21.78,8.94,40,32.45
42,09/05/2024,2nd,Punjab Kings,Himachal Pradesh Cricket Association Stadium,J M Bairstow (c F du Plessis),3.0,2/29,,21.17,8.96,41,31.60
,,,,,S M Curran (b),,,,,,42,
43,12/05/2024,2nd,Delhi Capitals,M Chinnaswamy Stadium,S D Hope (c K V Sharma),4.0,2/23,,20.75,8.87,43,30.68
,,,,,M Kumar (c M K Lomror),,,,,,44,
44,18/05/2024,2nd,Chennai Super Kings,M Chinnaswamy Stadium,A M Rahane (c F du Plessis),3.0,1/39,,20.69,8.95,45,30.87
45,22/05/2024,2nd,Rajasthan Royals,Narendra Modi Stadium,Tom Kohler-Cadmore (b),4.0,1/37,,20.76,8.96,46,31.00
46,01/04/2025,1st,Lucknow Super Giants,BRSABV Ekana Cricket Stadium,A K Markram (b),3.0,1/26,,20.70,8.95,47,30.89
47,05/04/2025,1st,Rajasthan Royals,Maharaja Yadavindra Singh International Cricket St,S V Samson (c S S Iyer),4.0,2/37,,20.35,8.96,48,30.39
,,,,,Y B K Jaiswal (b),,,,,,49,
48,08/04/2025,2nd,Chennai Super Kings,Maharaja Yadavindra Singh International Cricket St,R D Gaikwad (c Shashank Singh),4.0,2/40,,20.02,8.99,50,29.98
,,,,,S Dube (b),,,,,,51,
49,12/04/2025,2nd,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,,0.2,0/1,,20.06,8.97,51,30.00
