Match,Date,M/Inns,Versus,Ground,Batsman Dismissed,Overs,Wickets,,S/R,E/R,Wkts,Avg
33,01/05/2022,2nd,Delhi Capitals,Wankhede Stadium,Lalit Yadav (b),4.0,1/28,,23.63,7.32,32,28.81
34,07/05/2022,2nd,Kolkata Knight Riders,Maharashtra Cricket Association Stadium,Rinku Singh (c K H Pandya),3.0,1/30,,23.45,7.38,33,28.85
35,15/05/2022,1st,Rajasthan Royals,Brabourne Stadium,D Padikkal (c K H Pandya),4.0,2/31,,22.80,7.39,34,28.09
,,,,,R Parag (c M P Stoinis),,,,,,35,
36,18/05/2022,2nd,Kolkata Knight Riders,Dr DY Patil Sports Academy,S W Billings (st Q de Kock),4.0,1/34,,22.83,7.42,36,28.25
37,25/05/2022,1st,Royal Challengers Bengaluru,Eden Gardens,M K Lomror (c K L Rahul),4.0,1/45,,22.86,7.53,37,28.70
38,01/04/2023,2nd,Delhi Capitals,BRSABV Ekana Cricket Stadium,R R Rossouw (c K R Mayers),4.0,2/31,,22.31,7.54,38,28.03
,,,,,R Powell (lbw),,,,,,39,
39,03/04/2023,1st,Chennai Super Kings,MA Chidambaram Stadium,R D Gaikwad (c M A Wood),4.0,3/28,,21.29,7.52,40,26.69
,,,,,S Dube (c M A Wood),,,,,,41,
,,,,,Moeen Ali (st N Pooran),,,,,,42,
40,07/04/2023,1st,Sunrisers Hyderabad,BRSABV Ekana Cricket Stadium,H C Brook (st N Pooran),4.0,1/16,,21.35,7.43,43,26.44
41,10/04/2023,1st,Royal Challengers Bengaluru,M Chinnaswamy Stadium,,4.0,0/39,,21.91,7.49,43,27.35
42,15/04/2023,2nd,Punjab Kings,BRSABV Ekana Cricket Stadium,S M Curran (c K H Pandya),2.3,2/18,,21.27,7.49,44,26.53
,,,,,Sikandar Raza (c M P Stoinis),,,,,,45,
43,19/04/2023,2nd,Rajasthan Royals,Sawai Mansingh Stadium,,4.0,0/25,,21.80,7.46,45,27.09
44,22/04/2023,1st,Gujarat Titans,BRSABV Ekana Cricket Stadium,,4.0,0/49,,22.33,7.57,45,28.18
45,28/04/2023,2nd,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,A Taide (c & b),4.0,2/41,,21.89,7.63,46,27.85
,,,,,L S Livingstone (lbw),,,,,,47,
46,01/05/2023,1st,Royal Challengers Bengaluru,BRSABV Ekana Cricket Stadium,V Kohli (st N Pooran),4.0,2/21,,21.49,7.58,48,27.14
,,,,,G J Maxwell (lbw),,,,,,49,
47,03/05/2023,2nd,Chennai Super Kings,BRSABV Ekana Cricket Stadium,did not bowl,,,,21.49,7.58,49,27.14
48,07/05/2023,1st,Gujarat Titans,Narendra Modi Stadium,,2.0,0/21,,21.73,7.61,49,27.57
49,13/05/2023,1st,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,,2.0,0/23,,21.98,7.65,49,28.04
50,16/05/2023,2nd,Mumbai Indians,BRSABV Ekana Cricket Stadium,R G Sharma (c D J Hooda),4.0,2/26,,21.59,7.63,50,27.45
,,,,,Ishan Kishan (c Naveen-ul-Haq),,,,,,51,
51,20/05/2023,2nd,Kolkata Knight Riders,Eden Gardens,N Rana (c K H Pandya),4.0,2/23,,21.23,7.59,52,26.85
,,,,,A D Russell (b),,,,,,53,
52,24/05/2023,1st,Mumbai Indians,MA Chidambaram Stadium,,4.0,0/30,,21.68,7.59,53,27.42
53,24/03/2024,1st,Rajasthan Royals,Sawai Mansingh Stadium,S O Hetmeyer (c †K L Rahul),4.0,1/38,,21.72,7.63,54,27.61
54,30/03/2024,2nd,Punjab Kings,BRSABV Ekana Cricket Stadium,,3.0,0/25,,22.06,7.64,54,28.07
55,02/04/2024,2nd,Royal Challengers Bengaluru,M Chinnaswamy Stadium,,3.0,0/33,,22.39,7.69,54,28.69
56,07/04/2024,2nd,Gujarat Titans,BRSABV Ekana Cricket Stadium,K S Williamson (c & b),2.0,1/8,,22.20,7.65,55,28.31
57,12/04/2024,2nd,Delhi Capitals,BRSABV Ekana Cricket Stadium,P P Shaw (c N Pooran),4.0,2/25,,21.84,7.62,56,27.75
,,,,,R R Pant (st K L Rahul),,,,,,57,
58,14/04/2024,2nd,Kolkata Knight Riders,Eden Gardens,,2.4,0/17,,22.12,7.61,57,28.05
59,19/04/2024,1st,Chennai Super Kings,BRSABV Ekana Cricket Stadium,Moeen Ali (c A Badoni),4.0,1/44,,22.16,7.67,58,28.33
60,23/04/2024,1st,Chennai Super Kings,MA Chidambaram Stadium,,2.0,0/19,,22.36,7.69,58,28.66
61,27/04/2024,2nd,Rajasthan Royals,BRSABV Ekana Cricket Stadium,,1.0,0/16,,22.47,7.73,58,28.93
62,30/04/2024,1st,Mumbai Indians,BRSABV Ekana Cricket Stadium,Ishan Kishan (c M P Yadav),4.0,1/28,,22.49,7.71,59,28.92
63,05/05/2024,1st,Kolkata Knight Riders,BRSABV Ekana Cricket Stadium,S P Narine (c sub),4.0,1/33,,22.52,7.72,60,28.98
64,08/05/2024,2nd,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,,2.0,0/34,,22.72,7.80,60,29.55
65,14/05/2024,1st,Delhi Capitals,Arun Jaitley Stadium,S D Hope (c K L Rahul),4.0,1/26,,22.74,7.78,61,29.49
66,17/05/2024,2nd,Mumbai Indians,Wankhede Stadium,R G Sharma (c Mohsin Khan),4.0,2/37,,22.40,7.81,62,29.14
,,,,,N Wadhera (c K H Pandya),,,,,,63,
67,24/03/2025,2nd,Delhi Capitals,Dr YS Rajasekhara Reddy Cricket Stadium,F du Plessis (c D A Miller),4.0,2/53,,22.08,7.90,64,29.06
,,,,,M A Starc (c †R R Pant),,,,,,65,
68,27/03/2025,1st,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,N K Reddy (b),4.0,1/42,,22.11,7.94,66,29.26
69,01/04/2025,2nd,Punjab Kings,BRSABV Ekana Cricket Stadium,,3.0,0/43,,22.38,8.02,66,29.91
70,04/04/2025,2nd,Mumbai Indians,BRSABV Ekana Cricket Stadium,,4.0,0/40,,22.74,8.05,66,30.52
71,08/04/2025,2nd,Kolkata Knight Riders,Eden Gardens,Ramandeep Singh (c A K Markram),4.0,1/47,,22.76,8.11,67,30.76
72,12/04/2025,1st,Gujarat Titans,BRSABV Ekana Cricket Stadium,Sai Sudharsan (c N Pooran),4.0,2/36,,22.45,8.12,68,30.39
,,,,,Washington Sundar (b),,,,,,69,
73,14/04/2025,2nd,Chennai Super Kings,BRSABV Ekana Cricket Stadium,R A Tripathi (c & b),3.0,2/18,,22.07,8.10,70,29.79
,,,,,R A Jadeja (c A K Markram),,,,,,71,
74,19/04/2025,2nd,Rajasthan Royals,Sawai Mansingh Stadium,,3.0,0/19,,22.32,8.08,71,30.06
75,22/04/2025,2nd,Delhi Capitals,BRSABV Ekana Cricket Stadium,,3.0,0/36,,22.58,8.12,71,30.56
76,27/04/2025,1st,Mumbai Indians,Wankhede Stadium,Tilak Varma (c P Yadav),4.0,1/41,,22.60,8.15,72,30.71
77,19/05/2025,2nd,Sunrisers Hyderabad,BRSABV Ekana Cricket Stadium,,1.0,0/26,,22.68,8.22,72,31.07
