Match,Date,M/Inns,Versus,Ground,Batsman Dismissed,Overs,Wickets,,S/R,E/R,Wkts,Avg
1,04/04/2013,2nd,Mumbai Indians,M Chinnaswamy Stadium,did not bowl,,,,,,0,
2,07/04/2013,2nd,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,did not bowl,,,,,,0,
3,26/04/2014,1st,Royal Challengers Bengaluru,Sheikh Zayed Stadium,did not bowl,,,,,,0,
4,29/04/2014,2nd,Kolkata Knight Riders,Sheikh Zayed Stadium,did not bowl,,,,,,0,
5,03/05/2014,1st,Delhi Capitals,Arun Jaitley Stadium,did not bowl,,,,,,0,
6,05/05/2014,2nd,Kolkata Knight Riders,Narendra Modi Stadium,did not bowl,,,,,,0,
7,08/05/2014,1st,Sunrisers Hyderabad,Narendra Modi Stadium,did not bowl,,,,,,0,
8,11/05/2014,1st,Royal Challengers Bengaluru,M Chinnaswamy Stadium,did not bowl,,,,,,0,
9,13/05/2014,2nd,Chennai Super Kings,JSCA International Stadium Complex,did not bowl,,,,,,0,
10,15/05/2014,2nd,Delhi Capitals,Narendra Modi Stadium,did not bowl,,,,,,0,
11,19/05/2014,1st,Mumbai Indians,Narendra Modi Stadium,did not bowl,,,,,,0,
12,23/05/2014,1st,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,did not bowl,,,,,,0,
13,25/05/2014,2nd,Mumbai Indians,Wankhede Stadium,did not bowl,,,,,,0,
14,10/04/2015,2nd,Punjab Kings,Maharashtra Cricket Association Stadium,did not bowl,,,,,,0,
15,12/04/2015,1st,Delhi Capitals,Arun Jaitley Stadium,did not bowl,,,,,,0,
16,14/04/2015,1st,Mumbai Indians,Narendra Modi Stadium,did not bowl,,,,,,0,
17,16/04/2015,1st,Sunrisers Hyderabad,Dr YS Rajasekhara Reddy Cricket Stadium,did not bowl,,,,,,0,
18,19/04/2015,1st,Chennai Super Kings,Narendra Modi Stadium,did not bowl,,,,,,0,
19,21/04/2015,2nd,Punjab Kings,Narendra Modi Stadium,did not bowl,,,,,,0,
20,24/04/2015,2nd,Royal Challengers Bengaluru,Narendra Modi Stadium,did not bowl,,,,,,0,
21,29/04/2015,1st,Royal Challengers Bengaluru,M Chinnaswamy Stadium,did not bowl,,,,,,0,
22,01/05/2015,1st,Mumbai Indians,Wankhede Stadium,did not bowl,,,,,,0,
23,03/05/2015,2nd,Delhi Capitals,Brabourne Stadium,did not bowl,,,,,,0,
24,07/05/2015,1st,Sunrisers Hyderabad,Brabourne Stadium,did not bowl,,,,,,0,
25,10/05/2015,1st,Chennai Super Kings,MA Chidambaram Stadium,did not bowl,,,,,,0,
26,16/05/2015,2nd,Kolkata Knight Riders,Brabourne Stadium,did not bowl,,,,,,0,
27,20/05/2015,1st,Royal Challengers Bengaluru,Maharashtra Cricket Association Stadium,did not bowl,,,,,,0,
28,10/04/2016,2nd,Kolkata Knight Riders,Eden Gardens,did not bowl,,,,,,0,
29,15/04/2016,1st,Punjab Kings,Arun Jaitley Stadium,did not bowl,,,,,,0,
30,17/04/2016,1st,Royal Challengers Bengaluru,M Chinnaswamy Stadium,did not bowl,,,,,,0,
31,23/04/2016,2nd,Mumbai Indians,Arun Jaitley Stadium,did not bowl,,,,,,0,
32,27/04/2016,1st,Gujarat Lions,Arun Jaitley Stadium,did not bowl,,,,,,0,
33,30/04/2016,2nd,Kolkata Knight Riders,Arun Jaitley Stadium,did not bowl,,,,,,0,
34,03/05/2016,1st,Gujarat Lions,Saurashtra Cricket Association Stadium,did not bowl,,,,,,0,
35,05/05/2016,2nd,Rising Pune Supergiant,Arun Jaitley Stadium,did not bowl,,,,,,0,
36,07/05/2016,1st,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,did not bowl,,,,,,0,
37,12/05/2016,1st,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,did not bowl,,,,,,0,
38,15/05/2016,1st,Mumbai Indians,Dr YS Rajasekhara Reddy Cricket Stadium,did not bowl,,,,,,0,
39,17/05/2016,2nd,Rising Pune Supergiant,Dr YS Rajasekhara Reddy Cricket Stadium,did not bowl,,,,,,0,
40,20/05/2016,1st,Sunrisers Hyderabad,Shaheed Veer Narayan Sing International Stadium,did not bowl,,,,,,0,
41,22/05/2016,2nd,Royal Challengers Bengaluru,Shaheed Veer Narayan Sing International Stadium,did not bowl,,,,,,0,
42,08/04/2017,1st,Royal Challengers Bengaluru,M Chinnaswamy Stadium,did not bowl,,,,,,0,
43,11/04/2017,2nd,Rising Pune Supergiant,Maharashtra Cricket Association Stadium,did not bowl,,,,,,0,
44,15/04/2017,2nd,Punjab Kings,Arun Jaitley Stadium,did not bowl,,,,,,0,
45,17/04/2017,2nd,Kolkata Knight Riders,Arun Jaitley Stadium,did not bowl,,,,,,0,
46,19/04/2017,1st,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,did not bowl,,,,,,0,
47,22/04/2017,1st,Mumbai Indians,Wankhede Stadium,did not bowl,,,,,,0,
48,28/04/2017,2nd,Kolkata Knight Riders,Eden Gardens,did not bowl,,,,,,0,
49  (c),30/04/2017,2nd,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,did not bowl,,,,,,0,
50  (c),02/05/2017,1st,Sunrisers Hyderabad,Arun Jaitley Stadium,did not bowl,,,,,,0,
51  (c),04/05/2017,1st,Gujarat Lions,Arun Jaitley Stadium,did not bowl,,,,,,0,
52,06/05/2017,1st,Mumbai Indians,Barabati Stadium,did not bowl,,,,,,0,
53,10/05/2017,1st,Gujarat Lions,Green Park,did not bowl,,,,,,0,
54,12/05/2017,2nd,Rising Pune Supergiant,Arun Jaitley Stadium,did not bowl,,,,,,0,
55,14/05/2017,1st,Royal Challengers Bengaluru,Arun Jaitley Stadium,did not bowl,,,,,,0,
56,08/04/2018,1st,Delhi Capitals,Punjab Cricket Association IS Bindra Stadium,did not bowl,,,,,,0,
57,13/04/2018,2nd,Royal Challengers Bengaluru,M Chinnaswamy Stadium,did not bowl,,,,,,0,
58,15/04/2018,2nd,Chennai Super Kings,Punjab Cricket Association IS Bindra Stadium,did not bowl,,,,,,0,
59,19/04/2018,2nd,Sunrisers Hyderabad,Punjab Cricket Association IS Bindra Stadium,did not bowl,,,,,,0,
60,21/04/2018,1st,Kolkata Knight Riders,Eden Gardens,did not bowl,,,,,,0,
61,23/04/2018,2nd,Delhi Capitals,Arun Jaitley Stadium,did not bowl,,,,,,0,
62,26/04/2018,1st,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,did not bowl,,,,,,0,
63,04/05/2018,2nd,Mumbai Indians,Holkar Cricket Stadium,did not bowl,,,,,,0,
64,06/05/2018,1st,Rajasthan Royals,Holkar Cricket Stadium,did not bowl,,,,,,0,
65,08/05/2018,1st,Rajasthan Royals,Sawai Mansingh Stadium,did not bowl,,,,,,0,
66,12/05/2018,1st,Kolkata Knight Riders,Holkar Cricket Stadium,did not bowl,,,,,,0,
67,14/05/2018,2nd,Royal Challengers Bengaluru,Holkar Cricket Stadium,did not bowl,,,,,,0,
68,20/05/2018,2nd,Chennai Super Kings,Maharashtra Cricket Association Stadium,did not bowl,,,,,,0,
69,10/04/2019,2nd,Mumbai Indians,Wankhede Stadium,did not bowl,,,,,,0,
70,20/09/2020,1st,Delhi Capitals,Dubai International Cricket Stadium,did not bowl,,,,,,0,
71,24/09/2020,2nd,Royal Challengers Bengaluru,Dubai International Cricket Stadium,did not bowl,,,,,,0,
72,27/09/2020,2nd,Rajasthan Royals,Sharjah Cricket Stadium,did not bowl,,,,,,0,
73,01/10/2020,1st,Mumbai Indians,Sheikh Zayed Stadium,did not bowl,,,,,,0,
74,18/04/2022,2nd,Kolkata Knight Riders,Brabourne Stadium,did not bowl,,,,,,0,
75,22/04/2022,2nd,Delhi Capitals,Wankhede Stadium,did not bowl,,,,,,0,
76,02/05/2022,2nd,Kolkata Knight Riders,Wankhede Stadium,did not bowl,,,,,,0,
77,13/04/2025,1st,Mumbai Indians,Arun Jaitley Stadium,did not bowl,,,,,,0,
78,16/04/2025,2nd,Rajasthan Royals,Arun Jaitley Stadium,did not bowl,,,,,,0,
79,19/04/2025,2nd,Gujarat Titans,Narendra Modi Stadium,did not bowl,,,,,,0,
80,22/04/2025,1st,Lucknow Super Giants,BRSABV Ekana Cricket Stadium,did not bowl,,,,,,0,
