Match,Date,M/Inns,Versus,Ground,Batsman Dismissed,Overs,Wickets,,S/R,E/R,Wkts,Avg
1,11/04/2015,1st,Chennai Super Kings,MA Chidambaram Stadium,M S Dhoni (c D A Warner),4.0,1/34,,24.00,8.50,1,34.00
2,13/04/2015,1st,Royal Challengers Bengaluru,M Chinnaswamy Stadium,A B de Villiers (c S Dhawan),4.0,3/36,,12.00,8.75,2,17.50
,,,,,S A Abbott (c K V Sharma),,,,,,3,
,,,,,H V Patel (c K S Williamson),,,,,,4,
3,16/04/2015,2nd,Rajasthan Royals,Dr YS Rajasekhara Reddy Cricket Stadium,A M Rahane (b),4.0,1/31,,14.40,8.42,5,20.20
4,25/04/2015,1st,Mumbai Indians,Wankhede Stadium,,4.0,0/27,,19.20,8.00,5,25.60
5,27/04/2015,2nd,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,M Vohra (b),4.0,3/19,,15.00,7.35,6,18.38
,,,,,A R Patel (b),,,,,,7,
,,,,,W P Saha (c P Kumar),,,,,,8,
6,02/05/2015,2nd,Chennai Super Kings,Rajiv Gandhi International Stadium,,4.0,0/44,,18.00,7.96,8,23.88
7,11/05/2015,2nd,Punjab Kings,Rajiv Gandhi International Stadium,G J Maxwell (c †N V Ojha),4.0,1/45,,18.67,8.43,9,26.22
8,27/05/2016,1st,Gujarat Lions,Arun Jaitley Stadium,S K Raina (lbw),4.0,1/39,,19.20,8.59,10,27.50
9,07/04/2017,1st,Gujarat Lions,Saurashtra Cricket Association Stadium,K D Karthik (c S A Yadav),4.0,1/40,,19.64,8.75,11,28.64
10,09/04/2017,2nd,Mumbai Indians,Wankhede Stadium,,3.5,0/47,,21.73,9.09,11,32.91
11,13/04/2017,1st,Punjab Kings,Eden Gardens,,4.0,0/36,,23.91,9.08,11,36.18
12,15/04/2017,2nd,Sunrisers Hyderabad,Eden Gardens,B C J Cutting (c C de Grandhomme),4.0,1/33,,23.92,9.01,12,35.92
13,13/05/2017,1st,Mumbai Indians,Eden Gardens,L M P Simmons (c S P Narine),4.0,2/30,,22.21,8.89,13,32.93
,,,,,K A Pollard (c Y K Pathan),,,,,,14,
14,17/05/2017,1st,Sunrisers Hyderabad,M Chinnaswamy Stadium,N V Ojha (c C A Lynn),4.0,1/30,,22.33,8.79,15,32.73
15,08/04/2018,2nd,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,K L Rahul (c Mohammed Shami),3.5,1/34,,22.38,8.80,16,32.81
16,11/04/2018,1st,Rajasthan Royals,Sawai Mansingh Stadium,B A Stokes (c †R R Pant),3.0,1/26,,22.12,8.79,17,32.41
17,14/04/2018,1st,Mumbai Indians,Wankhede Stadium,R G Sharma (c J J Roy),4.0,2/39,,21.05,8.85,18,31.05
,,,,,H H Pandya (c S S Iyer),,,,,,19,
18,16/04/2018,1st,Kolkata Knight Riders,Eden Gardens,S P Narine (c G J Maxwell),4.0,2/29,,20.19,8.76,20,29.48
,,,,,A D Russell (b),,,,,,21,
19,21/04/2018,2nd,Royal Challengers Bengaluru,M Chinnaswamy Stadium,C J Anderson (b),4.0,1/33,,20.36,8.73,22,29.64
20,23/04/2018,1st,Punjab Kings,Arun Jaitley Stadium,R Ashwin (c R Tewatia),3.0,2/21,,19.42,8.67,23,28.04
,,,,,A J Tye (b),,,,,,24,
21,27/04/2018,2nd,Kolkata Knight Riders,Arun Jaitley Stadium,R V Uthappa (c P P Shaw),4.0,2/44,,18.85,8.78,25,27.58
,,,,,S P Narine (c S S Iyer),,,,,,26,
22,30/04/2018,1st,Chennai Super Kings,Maharashtra Cricket Association Stadium,,4.0,0/48,,19.77,8.93,26,29.42
23,02/05/2018,2nd,Rajasthan Royals,Arun Jaitley Stadium,S V Samson (c C Munro),3.0,2/26,,19.00,8.92,27,28.25
,,,,,B A Stokes (c V Shankar),,,,,,28,
24,05/05/2018,2nd,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,,4.0,0/30,,19.86,8.86,28,29.32
25,10/05/2018,2nd,Sunrisers Hyderabad,Arun Jaitley Stadium,,3.5,0/43,,20.68,8.95,28,30.86
26,12/05/2018,2nd,Royal Challengers Bengaluru,Arun Jaitley Stadium,Moeen Ali (c P P Shaw),4.0,2/40,,20.10,9.00,29,30.13
,,,,,Mandeep Singh (b),,,,,,30,
27,18/05/2018,2nd,Chennai Super Kings,Arun Jaitley Stadium,M S Dhoni (c S S Iyer),4.0,2/20,,19.59,8.84,31,28.88
,,,,,D J J Bravo (c V Shankar),,,,,,32,
28,20/05/2018,2nd,Mumbai Indians,Arun Jaitley Stadium,M Markande (b),4.0,1/33,,19.73,8.82,33,29.00
29,24/03/2019,2nd,Mumbai Indians,Wankhede Stadium,K H Pandya (c R Tewatia),4.0,1/42,,19.85,8.88,34,29.38
30,01/05/2019,1st,Chennai Super Kings,MA Chidambaram Stadium,,4.0,0/37,,20.56,8.89,34,30.47
31,04/05/2019,1st,Rajasthan Royals,Arun Jaitley Stadium,I S Sodhi (c A Mishra),4.0,2/27,,20.08,8.82,35,29.53
,,,,,R Parag (c S E Rutherford),,,,,,36,
32,08/05/2019,1st,Sunrisers Hyderabad,Dr YS Rajasekhara Reddy Cricket Stadium,V Shankar (c A R Patel),3.0,1/37,,20.03,8.91,37,29.73
33,10/05/2019,2nd,Chennai Super Kings,Dr YS Rajasekhara Reddy Cricket Stadium,F du Plessis (c K M A Paul),4.0,1/20,,20.13,8.78,38,29.47
34,19/09/2020,2nd,Chennai Super Kings,Sheikh Zayed Stadium,S R Watson (lbw),3.2,1/23,,20.13,8.74,39,29.31
