Match,Date,M/Inns,Versus,Ground,Batsman Dismissed,Overs,Wickets,,S/R,E/R,Wkts,Avg
37,29/04/2023,1st,Sunrisers Hyderabad,Arun Jaitley Stadium,,4.0,0/44,,17.35,8.20,49,23.71
38,02/05/2023,2nd,Gujarat Titans,Narendra Modi Stadium,Shubman Gill (c M K Pandey),4.0,1/39,,17.48,8.24,50,24.02
39,17/05/2023,2nd,Punjab Kings,Himachal Pradesh Cricket Association Stadium,J M Sharma (c K K Ahmed),4.0,2/36,,17.27,8.27,51,23.79
,,,,,S M Curran (b),,,,,,52,
40,20/05/2023,1st,Chennai Super Kings,Arun Jaitley Stadium,D P Conway (c Aman Hakim Khan),4.0,1/43,,17.40,8.33,53,24.15
41,28/03/2024,1st,Rajasthan Royals,Sawai Mansingh Stadium,D C Jurel (b),4.0,1/48,,17.52,8.42,54,24.59
42,31/03/2024,2nd,Chennai Super Kings,Dr YS Rajasekhara Reddy Cricket Stadium,,4.0,0/43,,17.96,8.48,54,25.39
43,03/04/2024,1st,Kolkata Knight Riders,Dr YS Rajasekhara Reddy Cricket Stadium,P D Salt (c T Stubbs),4.0,3/59,,17.44,8.63,55,25.09
,,,,,Angkrish Raghuvanshi (c I Sharma),,,,,,56,
,,,,,Rinku Singh (c D A Warner),,,,,,57,
44,07/04/2024,1st,Mumbai Indians,Wankhede Stadium,S A Yadav (c sub),4.0,2/65,,17.25,8.81,58,25.34
,,,,,H H Pandya (c sub),,,,,,59,
45,20/04/2024,1st,Sunrisers Hyderabad,Arun Jaitley Stadium,,3.0,0/31,,17.56,8.84,59,25.86
46,24/04/2024,2nd,Gujarat Titans,Arun Jaitley Stadium,Shubman Gill (c A R Patel),3.0,1/48,,17.57,8.96,60,26.23
47,15/04/2025,1st,Punjab Kings,Maharaja Yadavindra Singh International Cricket St,N Wadhera (c V R Iyer),3.0,1/23,,17.57,8.94,61,26.18
