Match,Date,M/Inns,Versus,Ground,Batsman Dismissed,Overs,Wickets,,S/R,E/R,Wkts,Avg
1,09/04/2023,2nd,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,,2.0,0/29,,,14.50,0,
