Match,Date,M/Inns,Versus,Ground,Batsman Dismissed,Overs,Wickets,,S/R,E/R,Wkts,Avg
25  (k),08/04/2018,2nd,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,did not bowl,,,,,,0,
26  (k),11/04/2018,1st,Rajasthan Royals,Sawai Mansingh Stadium,did not bowl,,,,,,0,
27  (k),14/04/2018,1st,Mumbai Indians,Wankhede Stadium,did not bowl,,,,,,0,
28  (k),16/04/2018,1st,Kolkata Knight Riders,Eden Gardens,did not bowl,,,,,,0,
29  (k),21/04/2018,2nd,Royal Challengers Bengaluru,M Chinnaswamy Stadium,did not bowl,,,,,,0,
30  (k),23/04/2018,1st,Punjab Kings,Arun Jaitley Stadium,did not bowl,,,,,,0,
31  (k),27/04/2018,2nd,Kolkata Knight Riders,Arun Jaitley Stadium,did not bowl,,,,,,0,
32  (k),30/04/2018,1st,Chennai Super Kings,Maharashtra Cricket Association Stadium,did not bowl,,,,,,0,
33  (k),02/05/2018,2nd,Rajasthan Royals,Arun Jaitley Stadium,did not bowl,,,,,,0,
34  (k),05/05/2018,2nd,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,did not bowl,,,,,,0,
35  (k),10/05/2018,2nd,Sunrisers Hyderabad,Arun Jaitley Stadium,did not bowl,,,,,,0,
36  (k),12/05/2018,2nd,Royal Challengers Bengaluru,Arun Jaitley Stadium,did not bowl,,,,,,0,
37  (k),18/05/2018,2nd,Chennai Super Kings,Arun Jaitley Stadium,did not bowl,,,,,,0,
38  (k),20/05/2018,2nd,Mumbai Indians,Arun Jaitley Stadium,did not bowl,,,,,,0,
39  (k),24/03/2019,2nd,Mumbai Indians,Wankhede Stadium,did not bowl,,,,,,0,
40  (k),26/03/2019,2nd,Chennai Super Kings,Arun Jaitley Stadium,did not bowl,,,,,,0,
41  (k),30/03/2019,1st,Kolkata Knight Riders,Arun Jaitley Stadium,did not bowl,,,,,,0,
42  (k),01/04/2019,1st,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,did not bowl,,,,,,0,
43  (k),04/04/2019,2nd,Sunrisers Hyderabad,Arun Jaitley Stadium,did not bowl,,,,,,0,
44  (k),07/04/2019,1st,Royal Challengers Bengaluru,M Chinnaswamy Stadium,did not bowl,,,,,,0,
45  (k),12/04/2019,1st,Kolkata Knight Riders,Eden Gardens,did not bowl,,,,,,0,
46  (k),14/04/2019,2nd,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,did not bowl,,,,,,0,
47  (k),18/04/2019,1st,Mumbai Indians,Arun Jaitley Stadium,did not bowl,,,,,,0,
48  (k),20/04/2019,1st,Punjab Kings,Arun Jaitley Stadium,did not bowl,,,,,,0,
49  (k),22/04/2019,1st,Rajasthan Royals,Sawai Mansingh Stadium,did not bowl,,,,,,0,
50  (k),28/04/2019,2nd,Royal Challengers Bengaluru,Arun Jaitley Stadium,did not bowl,,,,,,0,
51  (k),01/05/2019,1st,Chennai Super Kings,MA Chidambaram Stadium,did not bowl,,,,,,0,
52  (k),04/05/2019,1st,Rajasthan Royals,Arun Jaitley Stadium,did not bowl,,,,,,0,
53  (k),08/05/2019,1st,Sunrisers Hyderabad,Dr YS Rajasekhara Reddy Cricket Stadium,did not bowl,,,,,,0,
54  (k),10/05/2019,2nd,Chennai Super Kings,Dr YS Rajasekhara Reddy Cricket Stadium,did not bowl,,,,,,0,
55  (k),20/09/2020,2nd,Punjab Kings,Dubai International Cricket Stadium,did not bowl,,,,,,0,
56  (k),25/09/2020,2nd,Chennai Super Kings,Dubai International Cricket Stadium,did not bowl,,,,,,0,
57  (k),29/09/2020,1st,Sunrisers Hyderabad,Sheikh Zayed Stadium,did not bowl,,,,,,0,
58  (k),03/10/2020,2nd,Kolkata Knight Riders,Sharjah Cricket Stadium,did not bowl,,,,,,0,
59  (k),05/10/2020,2nd,Royal Challengers Bengaluru,Dubai International Cricket Stadium,did not bowl,,,,,,0,
60  (k),09/10/2020,2nd,Rajasthan Royals,Sharjah Cricket Stadium,did not bowl,,,,,,0,
61  (k),20/10/2020,2nd,Punjab Kings,Dubai International Cricket Stadium,did not bowl,,,,,,0,
62  (k),24/10/2020,1st,Kolkata Knight Riders,Sheikh Zayed Stadium,did not bowl,,,,,,0,
63  (k),27/10/2020,1st,Sunrisers Hyderabad,Dubai International Cricket Stadium,did not bowl,,,,,,0,
64  (k),31/10/2020,2nd,Mumbai Indians,Dubai International Cricket Stadium,did not bowl,,,,,,0,
65  (k),02/11/2020,1st,Royal Challengers Bengaluru,Sheikh Zayed Stadium,did not bowl,,,,,,0,
66  (k),05/11/2020,1st,Mumbai Indians,Dubai International Cricket Stadium,did not bowl,,,,,,0,
67  (k),08/11/2020,2nd,Sunrisers Hyderabad,Sheikh Zayed Stadium,did not bowl,,,,,,0,
68  (k),10/11/2020,2nd,Mumbai Indians,Dubai International Cricket Stadium,did not bowl,,,,,,0,
69  (c)(k),10/04/2021,1st,Chennai Super Kings,Wankhede Stadium,did not bowl,,,,,,0,
