Match,Date,M/Inns,Versus,Ground,Batsman Dismissed,Overs,Wickets,,S/R,E/R,Wkts,Avg
128,02/05/2019,1st,Mumbai Indians,Wankhede Stadium,did not bowl,,,,,,0,
129,04/05/2019,2nd,Royal Challengers Bengaluru,M Chinnaswamy Stadium,did not bowl,,,,,,0,
130,08/05/2019,2nd,Delhi Capitals,Dr YS Rajasekhara Reddy Cricket Stadium,did not bowl,,,,,,0,
131,21/09/2020,1st,Royal Challengers Bengaluru,Dubai International Cricket Stadium,did not bowl,,,,,,0,
132,26/09/2020,2nd,Kolkata Knight Riders,Sheikh Zayed Stadium,did not bowl,,,,,,0,
133,29/09/2020,2nd,Delhi Capitals,Sheikh Zayed Stadium,did not bowl,,,,,,0,
134,02/10/2020,2nd,Chennai Super Kings,Dubai International Cricket Stadium,did not bowl,,,,,,0,
135,04/10/2020,1st,Mumbai Indians,Sharjah Cricket Stadium,did not bowl,,,,,,0,
136,08/10/2020,2nd,Punjab Kings,Dubai International Cricket Stadium,did not bowl,,,,,,0,
137,11/10/2020,2nd,Rajasthan Royals,Dubai International Cricket Stadium,did not bowl,,,,,,0,
138,13/10/2020,1st,Chennai Super Kings,Dubai International Cricket Stadium,did not bowl,,,,,,0,
139,18/10/2020,1st,Kolkata Knight Riders,Sheikh Zayed Stadium,did not bowl,,,,,,0,
140,22/10/2020,1st,Rajasthan Royals,Dubai International Cricket Stadium,did not bowl,,,,,,0,
141,24/10/2020,1st,Punjab Kings,Dubai International Cricket Stadium,did not bowl,,,,,,0,
142,27/10/2020,2nd,Delhi Capitals,Dubai International Cricket Stadium,did not bowl,,,,,,0,
143,31/10/2020,1st,Royal Challengers Bengaluru,Sharjah Cricket Stadium,did not bowl,,,,,,0,
144,03/11/2020,1st,Mumbai Indians,Sharjah Cricket Stadium,did not bowl,,,,,,0,
145,06/11/2020,1st,Royal Challengers Bengaluru,Sheikh Zayed Stadium,did not bowl,,,,,,0,
146,08/11/2020,1st,Delhi Capitals,Sheikh Zayed Stadium,did not bowl,,,,,,0,
147,11/04/2021,1st,Kolkata Knight Riders,MA Chidambaram Stadium,did not bowl,,,,,,0,
148,14/04/2021,1st,Royal Challengers Bengaluru,MA Chidambaram Stadium,did not bowl,,,,,,0,
149,17/04/2021,1st,Mumbai Indians,MA Chidambaram Stadium,did not bowl,,,,,,0,
150,28/04/2021,2nd,Chennai Super Kings,Arun Jaitley Stadium,did not bowl,,,,,,0,
151,02/05/2021,1st,Rajasthan Royals,Arun Jaitley Stadium,did not bowl,,,,,,0,
