Match,Date,M/Inns,Versus,Ground,Batsman Dismissed,Overs,Wickets,,S/R,E/R,Wkts,Avg
24,03/05/2015,1st,Mumbai Indians,Punjab Cricket Association IS Bindra Stadium,,3.0,0/24,,15.46,7.60,35,19.57
25,06/05/2015,1st,Royal Challengers Bengaluru,M Chinnaswamy Stadium,V Kohli (b),4.0,2/41,,15.27,7.71,36,19.62
,,,,,K D Karthik (b),,,,,,37,
26,09/05/2015,2nd,Kolkata Knight Riders,Eden Gardens,,4.0,0/35,,15.92,7.75,37,20.57
27,11/05/2015,1st,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,,4.0,0/33,,16.57,7.77,37,21.46
28,13/05/2015,2nd,Royal Challengers Bengaluru,Punjab Cricket Association IS Bindra Stadium,C H Gayle (c †W P Saha),2.0,1/20,,16.45,7.81,38,21.42
29,16/05/2015,2nd,Chennai Super Kings,Punjab Cricket Association IS Bindra Stadium,M E K Hussey (c †W P Saha),2.0,1/9,,16.33,7.75,39,21.10
30,11/04/2016,2nd,Gujarat Lions,Punjab Cricket Association IS Bindra Stadium,B B McCullum (st W P Saha),3.0,1/21,,16.38,7.73,40,21.10
31,15/04/2016,2nd,Delhi Capitals,Arun Jaitley Stadium,S S Iyer (c †W P Saha),2.0,1/6,,16.27,7.65,41,20.73
32,17/04/2016,1st,Rising Pune Supergiant,Punjab Cricket Association IS Bindra Stadium,A M Rahane (b),4.0,2/23,,16.07,7.58,42,20.30
,,,,,N L T C Perera (c M M Sharma),,,,,,43,
33,19/04/2016,2nd,Kolkata Knight Riders,Punjab Cricket Association IS Bindra Stadium,,2.0,0/21,,16.35,7.63,43,20.79
34,23/04/2016,2nd,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,D A Warner (c D A Miller),4.0,1/30,,16.52,7.63,44,21.00
35,25/04/2016,1st,Mumbai Indians,Punjab Cricket Association IS Bindra Stadium,R G Sharma (c †N S Naik),4.0,1/20,,16.69,7.54,45,20.98
36,01/05/2016,2nd,Gujarat Lions,Saurashtra Cricket Association Stadium,J P Faulkner (c D A Miller),4.0,1/31,,16.85,7.55,46,21.20
37,04/05/2016,1st,Kolkata Knight Riders,Eden Gardens,,4.0,0/25,,17.37,7.51,46,21.74
38,07/05/2016,2nd,Delhi Capitals,Punjab Cricket Association IS Bindra Stadium,C R Brathwaite (c Gurkeerat Singh),4.0,1/36,,17.51,7.55,47,22.04
39,09/05/2016,1st,Royal Challengers Bengaluru,Punjab Cricket Association IS Bindra Stadium,A B de Villiers (c K C Cariappa),4.0,2/49,,17.29,7.69,48,22.14
,,,,,T M Head (c M Vijay),,,,,,49,
40,13/05/2016,1st,Mumbai Indians,Dr YS Rajasekhara Reddy Cricket Stadium,A T Rayudu (b),4.0,2/11,,17.08,7.55,50,21.49
,,,,,M J McClenaghan (c D A Miller),,,,,,51,
41,15/05/2016,2nd,Sunrisers Hyderabad,Punjab Cricket Association IS Bindra Stadium,D J Hooda (c D A Miller),4.0,1/35,,17.21,7.58,52,21.75
42,18/05/2016,1st,Royal Challengers Bengaluru,M Chinnaswamy Stadium,V Kohli (c D A Miller),3.0,1/29,,17.23,7.62,53,21.89
43,21/05/2016,2nd,Rising Pune Supergiant,Dr YS Rajasekhara Reddy Cricket Stadium,A M Rahane (c †W P Saha),4.0,1/29,,17.35,7.61,54,22.02
44,08/04/2017,1st,Rising Pune Supergiant,Holkar Cricket Stadium,M A Agarwal (b),4.0,2/33,,17.16,7.63,55,21.82
,,,,,D T Christian (c G J Maxwell),,,,,,56,
45,10/04/2017,1st,Royal Challengers Bengaluru,Holkar Cricket Stadium,Vishnu Vinod (c G J Maxwell),4.0,1/26,,17.28,7.60,57,21.89
46,13/04/2017,2nd,Kolkata Knight Riders,Eden Gardens,,3.0,0/28,,17.60,7.63,57,22.39
47,15/04/2017,1st,Delhi Capitals,Arun Jaitley Stadium,C H Morris (c M M Sharma),4.0,1/41,,17.71,7.69,58,22.71
48,17/04/2017,1st,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,Mohammad Nabi (c D A Miller),4.0,1/35,,17.81,7.72,59,22.92
49,20/04/2017,2nd,Mumbai Indians,Holkar Cricket Stadium,,3.0,0/39,,18.12,7.81,59,23.58
50,23/04/2017,2nd,Gujarat Lions,Saurashtra Cricket Association Stadium,B B McCullum (lbw),4.0,2/40,,17.92,7.86,60,23.46
,,,,,A J Tye (b),,,,,,61,
51,30/04/2017,1st,Delhi Capitals,Punjab Cricket Association IS Bindra Stadium,S W Billings (c †W P Saha),4.0,4/20,,17.18,7.79,62,22.32
,,,,,S V Samson (c M M Sharma),,,,,,63,
,,,,,S S Iyer (c & b),,,,,,64,
,,,,,K Rabada (c S E Marsh),,,,,,65,
52,05/05/2017,2nd,Royal Challengers Bengaluru,M Chinnaswamy Stadium,C H Gayle (c M J Guptill),4.0,3/22,,16.78,7.75,66,21.66
,,,,,V Kohli (b),,,,,,67,
,,,,,A B de Villiers (c †W P Saha),,,,,,68,
53,07/05/2017,2nd,Gujarat Lions,Punjab Cricket Association IS Bindra Stadium,S K Raina (c Gurkeerat Singh),4.0,2/29,,16.64,7.74,69,21.46
,,,,,A J Finch (c †W P Saha),,,,,,70,
54,09/05/2017,2nd,Kolkata Knight Riders,Punjab Cricket Association IS Bindra Stadium,,4.0,0/31,,16.99,7.74,70,21.90
55,11/05/2017,2nd,Mumbai Indians,Wankhede Stadium,H H Pandya (c †W P Saha),4.0,1/42,,17.08,7.79,71,22.18
56,14/05/2017,2nd,Rising Pune Supergiant,Maharashtra Cricket Association Stadium,,2.0,0/12,,17.25,7.77,71,22.35
57,12/04/2018,1st,Mumbai Indians,Rajiv Gandhi International Stadium,S A Yadav (c D J Hooda),4.0,2/25,,17.11,7.74,72,22.08
,,,,,P J Sangwan (lbw),,,,,,73,
58,24/04/2018,2nd,Mumbai Indians,Wankhede Stadium,E Lewis (c M K Pandey),3.0,1/9,,17.12,7.68,74,21.91
59,26/04/2018,2nd,Punjab Kings,Rajiv Gandhi International Stadium,M K Tiwary (c K S Williamson),4.0,2/17,,16.99,7.61,75,21.55
,,,,,A J Tye (lbw),,,,,,76,
60,29/04/2018,2nd,Rajasthan Royals,Sawai Mansingh Stadium,R A Tripathi (b),4.0,1/15,,17.08,7.54,77,21.47
61,05/05/2018,1st,Delhi Capitals,Rajiv Gandhi International Stadium,,4.0,0/35,,17.39,7.56,77,21.92
62,07/05/2018,2nd,Royal Challengers Bengaluru,Rajiv Gandhi International Stadium,M Vohra (b),4.0,1/20,,17.47,7.52,78,21.90
63,10/05/2018,1st,Delhi Capitals,Arun Jaitley Stadium,,4.0,0/24,,17.78,7.49,78,22.21
64,13/05/2018,2nd,Chennai Super Kings,Maharashtra Cricket Association Stadium,S K Raina (c K S Williamson),4.0,1/36,,17.86,7.52,79,22.38
65,17/05/2018,1st,Royal Challengers Bengaluru,M Chinnaswamy Stadium,P A Patel (c S Kaul),4.0,1/40,,17.94,7.56,80,22.60
66,19/05/2018,2nd,Kolkata Knight Riders,Rajiv Gandhi International Stadium,,2.0,0/30,,18.09,7.62,80,22.98
67,22/05/2018,2nd,Chennai Super Kings,Wankhede Stadium,R A Jadeja (c & b),3.0,2/30,,17.87,7.65,81,22.78
,,,,,D L Chahar (c C R Brathwaite),,,,,,82,
68,27/05/2018,2nd,Chennai Super Kings,Wankhede Stadium,F du Plessis (c & b),4.0,1/52,,17.94,7.74,83,23.13
69,24/03/2019,2nd,Kolkata Knight Riders,Eden Gardens,K D Karthik (c B Kumar),4.0,1/42,,18.01,7.78,84,23.36
70,29/03/2019,1st,Rajasthan Royals,Rajiv Gandhi International Stadium,,4.0,0/38,,18.30,7.81,84,23.81
71,31/03/2019,2nd,Royal Challengers Bengaluru,Rajiv Gandhi International Stadium,V Kohli (c D A Warner),3.5,3/19,,17.93,7.77,85,23.21
,,,,,P Ray Barman (c D J Hooda),,,,,,86,
,,,,,Y S Chahal (c D J Hooda),,,,,,87,
72,04/04/2019,1st,Delhi Capitals,Arun Jaitley Stadium,R Tewatia (c Mohammad Nabi),4.0,1/25,,18.00,7.74,88,23.23
73,06/04/2019,1st,Mumbai Indians,Rajiv Gandhi International Stadium,S A Yadav (lbw),3.0,1/20,,18.00,7.73,89,23.19
74,08/04/2019,2nd,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,M A Agarwal (c V Shankar),4.0,2/21,,17.87,7.69,90,22.91
,,,,,D A Miller (c D J Hooda),,,,,,91,
75,14/04/2019,1st,Delhi Capitals,Rajiv Gandhi International Stadium,,4.0,0/30,,18.13,7.69,91,23.24
76,17/04/2019,1st,Chennai Super Kings,Rajiv Gandhi International Stadium,,4.0,0/33,,18.40,7.70,91,23.60
77,21/04/2019,1st,Kolkata Knight Riders,Rajiv Gandhi International Stadium,Rinku Singh (c Rashid Khan),4.0,1/37,,18.46,7.72,92,23.75
78,23/04/2019,2nd,Chennai Super Kings,MA Chidambaram Stadium,A T Rayudu (c V Shankar),3.5,1/54,,18.51,7.81,93,24.08
79,29/04/2019,2nd,Punjab Kings,Rajiv Gandhi International Stadium,Prabhsimran Singh (lbw),4.0,2/33,,18.37,7.81,94,23.92
,,,,,Mujeeb Ur Rahman (b),,,,,,95,
80,21/09/2020,1st,Royal Challengers Bengaluru,Dubai International Cricket Stadium,,4.0,0/36,,18.62,7.83,95,24.29
81,04/10/2020,1st,Mumbai Indians,Sharjah Cricket Stadium,R G Sharma (c †J M Bairstow),4.0,2/41,,18.48,7.86,96,24.22
,,,,,Ishan Kishan (c M K Pandey),,,,,,97,
82,08/10/2020,2nd,Punjab Kings,Dubai International Cricket Stadium,,4.0,0/27,,18.73,7.85,97,24.49
83,11/10/2020,2nd,Rajasthan Royals,Dubai International Cricket Stadium,,4.0,0/32,,18.98,7.85,97,24.82
84,13/10/2020,1st,Chennai Super Kings,Dubai International Cricket Stadium,F du Plessis (c †J M Bairstow),4.0,2/19,,18.84,7.81,98,24.52
,,,,,S M Curran (b),,,,,,99,
85,18/10/2020,1st,Kolkata Knight Riders,Sheikh Zayed Stadium,,4.0,0/27,,19.08,7.79,99,24.79
86,22/10/2020,1st,Rajasthan Royals,Dubai International Cricket Stadium,,4.0,0/31,,19.32,7.79,99,25.10
87,24/10/2020,1st,Punjab Kings,Dubai International Cricket Stadium,Mandeep Singh (c Rashid Khan),4.0,2/29,,19.18,7.79,100,24.89
,,,,,G J Maxwell (c D A Warner),,,,,,101,
88,27/10/2020,2nd,Delhi Capitals,Dubai International Cricket Stadium,S Dhawan (c D A Warner),4.0,2/27,,19.04,7.77,102,24.67
,,,,,R R Pant (c sub),,,,,,103,
89,31/10/2020,1st,Royal Challengers Bengaluru,Sharjah Cricket Stadium,D Padikkal (b),4.0,2/20,,18.90,7.74,104,24.39
,,,,,V Kohli (c K S Williamson),,,,,,105,
90,03/11/2020,1st,Mumbai Indians,Sharjah Cricket Stadium,R G Sharma (c D A Warner),4.0,3/34,,18.60,7.75,106,24.03
,,,,,Q de Kock (b),,,,,,107,
,,,,,Ishan Kishan (b),,,,,,108,
91,06/11/2020,1st,Royal Challengers Bengaluru,Sheikh Zayed Stadium,,4.0,0/21,,18.82,7.72,108,24.22
92,08/11/2020,1st,Delhi Capitals,Sheikh Zayed Stadium,S Dhawan (lbw),4.0,1/30,,18.87,7.72,109,24.28
93,11/04/2021,1st,Kolkata Knight Riders,MA Chidambaram Stadium,,3.0,0/35,,19.04,7.75,109,24.60
94,28/04/2021,2nd,Chennai Super Kings,Arun Jaitley Stadium,,3.3,0/24,,19.23,7.74,109,24.82
95,02/05/2021,1st,Rajasthan Royals,Arun Jaitley Stadium,J C Buttler (b),4.0,1/50,,19.27,7.80,110,25.05
96,22/09/2021,2nd,Delhi Capitals,Dubai International Cricket Stadium,,3.0,0/26,,19.44,7.80,110,25.28
97,25/09/2021,1st,Punjab Kings,Sharjah Cricket Stadium,N Pooran (c & b),4.0,1/20,,19.48,7.77,111,25.23
98,27/09/2021,1st,Rajasthan Royals,Dubai International Cricket Stadium,Y B K Jaiswal (b),3.0,1/30,,19.46,7.79,112,25.28
99,30/09/2021,2nd,Chennai Super Kings,Sharjah Cricket Stadium,,3.0,0/18,,19.63,7.78,112,25.44
100,27/03/2022,1st,Royal Challengers Bengaluru,Dr DY Patil Sports Academy,,4.0,0/37,,19.84,7.79,112,25.77
101,25/04/2022,2nd,Chennai Super Kings,Wankhede Stadium,R V Uthappa (c R Dhawan),4.0,1/40,,19.88,7.82,113,25.89
102,29/04/2022,1st,Lucknow Super Giants,Maharashtra Cricket Association Stadium,Q de Kock (c †J M Sharma),4.0,1/18,,19.91,7.78,114,25.82
103,03/05/2022,1st,Gujarat Titans,Dr DY Patil Sports Academy,,4.0,0/17,,20.12,7.74,114,25.97
104,07/05/2022,2nd,Rajasthan Royals,Wankhede Stadium,,4.0,0/41,,20.33,7.77,114,26.33
105,08/04/2023,2nd,Delhi Capitals,Barsapara Cricket Stadium,A Nortje (b),4.0,1/20,,20.37,7.74,115,26.28
106,12/04/2023,2nd,Chennai Super Kings,MA Chidambaram Stadium,R D Gaikwad (c Y B K Jaiswal),3.0,1/30,,20.34,7.76,116,26.31
107,16/04/2023,1st,Gujarat Titans,Narendra Modi Stadium,Shubman Gill (c J C Buttler),4.0,2/25,,20.20,7.74,117,26.08
,,,,,D A Miller (c S O Hetmeyer),,,,,,118,
108,19/04/2023,1st,Lucknow Super Giants,Sawai Mansingh Stadium,M P Stoinis (c †S V Samson),4.0,1/32,,20.24,7.75,119,26.13
109,23/04/2023,1st,Royal Challengers Bengaluru,M Chinnaswamy Stadium,K D Karthik (c J C Buttler),4.0,2/49,,20.10,7.79,120,26.10
,,,,,Vijaykumar Vyshak (c J O Holder),,,,,,121,
110,27/04/2023,2nd,Chennai Super Kings,Sawai Mansingh Stadium,,4.0,0/24,,20.30,7.77,121,26.30
111,30/04/2023,2nd,Mumbai Indians,Wankhede Stadium,R G Sharma (b),4.0,1/35,,20.33,7.78,122,26.37
112,05/05/2023,2nd,Gujarat Titans,Sawai Mansingh Stadium,,3.0,0/19,,20.48,7.77,122,26.52
113,07/05/2023,2nd,Sunrisers Hyderabad,Sawai Mansingh Stadium,,4.0,0/48,,20.67,7.81,122,26.92
114,11/05/2023,1st,Kolkata Knight Riders,Eden Gardens,S P Narine (c J E Root),4.0,1/34,,20.70,7.82,123,26.98
115,14/05/2023,1st,Royal Challengers Bengaluru,Sawai Mansingh Stadium,G J Maxwell (b),4.0,1/34,,20.73,7.83,124,27.03
116,19/05/2023,1st,Punjab Kings,Himachal Pradesh Cricket Association Stadium,,4.0,0/46,,20.92,7.86,124,27.40
117,24/03/2024,2nd,Lucknow Super Giants,Sawai Mansingh Stadium,K L Rahul (c D C Jurel),3.0,1/22,,20.90,7.86,125,27.36
118,28/03/2024,2nd,Delhi Capitals,Sawai Mansingh Stadium,,4.0,0/36,,21.09,7.87,125,27.65
119,22/04/2024,1st,Mumbai Indians,Sawai Mansingh Stadium,Ishan Kishan (c †S V Samson),4.0,5/18,,20.46,7.84,126,26.72
,,,,,S A Yadav (c R Powell),,,,,,127,
,,,,,Tilak Varma (c R Powell),,,,,,128,
,,,,,G Coetzee (c S O Hetmeyer),,,,,,129,
,,,,,T H David (c R Parag),,,,,,130,
120,27/04/2024,1st,Lucknow Super Giants,BRSABV Ekana Cricket Stadium,M P Stoinis (b),4.0,2/31,,20.33,7.84,131,26.55
,,,,,N Pooran (c T A Boult),,,,,,132,
121,02/05/2024,1st,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,Anmolpreet Singh (c Y B K Jaiswal),4.0,1/31,,20.36,7.83,133,26.59
122,07/05/2024,1st,Delhi Capitals,Arun Jaitley Stadium,T Stubbs (lbw),4.0,1/42,,20.39,7.86,134,26.70
123,12/05/2024,2nd,Chennai Super Kings,MA Chidambaram Stadium,,3.0,0/30,,20.52,7.87,134,26.93
124,15/05/2024,2nd,Punjab Kings,Barsapara Cricket Stadium,,4.0,0/28,,20.70,7.86,134,27.13
125,19/05/2024,2nd,Kolkata Knight Riders,Barsapara Cricket Stadium,did not bowl,,,,20.70,7.86,134,27.13
126,22/05/2024,1st,Royal Challengers Bengaluru,Narendra Modi Stadium,K V Sharma (c R Powell),4.0,1/48,,20.73,7.90,135,27.29
127,24/05/2024,1st,Sunrisers Hyderabad,MA Chidambaram Stadium,T M Head (c R Ashwin),4.0,2/25,,20.60,7.89,136,27.07
,,,,,H Klaasen (b),,,,,,137,
128,23/03/2025,1st,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,H Klaasen (c R Parag),4.0,1/51,,20.62,7.93,138,27.25
129,26/03/2025,2nd,Kolkata Knight Riders,Barsapara Cricket Stadium,,2.0,0/11,,20.71,7.92,138,27.33
130,30/03/2025,2nd,Chennai Super Kings,Barsapara Cricket Stadium,M S Dhoni (c S O Hetmeyer),4.0,1/42,,20.73,7.94,139,27.43
131,05/04/2025,2nd,Punjab Kings,Maharaja Yadavindra Singh International Cricket St,M P Stoinis (c & b),4.0,2/21,,20.61,7.92,140,27.19
,,,,,S Shedge (c S O Hetmeyer),,,,,,141,
132,09/04/2025,1st,Gujarat Titans,Narendra Modi Stadium,S E Rutherford (c †S V Samson),4.0,1/41,,20.63,7.94,142,27.29
133,13/04/2025,2nd,Royal Challengers Bengaluru,Sawai Mansingh Stadium,,2.3,0/29,,20.74,7.95,142,27.49
134,16/04/2025,1st,Delhi Capitals,Arun Jaitley Stadium,,4.0,0/33,,20.91,7.96,142,27.73
135,19/04/2025,1st,Lucknow Super Giants,Sawai Mansingh Stadium,N Pooran (lbw),4.0,1/55,,20.93,8.00,143,27.92
