Match,Date,M/Inns,Versus,Ground,Batsman Dismissed,Overs,Wickets,,S/R,E/R,Wkts,Avg
1,14/04/2018,2nd,Sunrisers Hyderabad,Eden Gardens,did not bowl,,,,,,0,
2,16/04/2018,2nd,Delhi Capitals,Eden Gardens,did not bowl,,,,,,0,
3,18/04/2018,1st,Rajasthan Royals,Sawai Mansingh Stadium,did not bowl,,,,,,0,
4,21/04/2018,2nd,Punjab Kings,Eden Gardens,did not bowl,,,,,,0,
5,27/04/2018,1st,Delhi Capitals,Arun Jaitley Stadium,did not bowl,,,,,,0,
6,29/04/2018,1st,Royal Challengers Bengaluru,M Chinnaswamy Stadium,did not bowl,,,,,,0,
7,03/05/2018,1st,Chennai Super Kings,Eden Gardens,did not bowl,,,,,,0,
8,06/05/2018,1st,Mumbai Indians,Wankhede Stadium,did not bowl,,,,,,0,
9,12/05/2018,2nd,Punjab Kings,Holkar Cricket Stadium,did not bowl,,,,,,0,
10,15/05/2018,1st,Rajasthan Royals,Eden Gardens,did not bowl,,,,,,0,
11,19/05/2018,1st,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,did not bowl,,,,,,0,
12,23/05/2018,2nd,Rajasthan Royals,Eden Gardens,did not bowl,,,,,,0,
13,25/05/2018,1st,Sunrisers Hyderabad,Eden Gardens,did not bowl,,,,,,0,
14,24/03/2019,1st,Sunrisers Hyderabad,Eden Gardens,did not bowl,,,,,,0,
15,27/03/2019,2nd,Punjab Kings,Eden Gardens,did not bowl,,,,,,0,
16,30/03/2019,2nd,Delhi Capitals,Arun Jaitley Stadium,did not bowl,,,,,,0,
17,05/04/2019,1st,Royal Challengers Bengaluru,M Chinnaswamy Stadium,did not bowl,,,,,,0,
18,07/04/2019,1st,Rajasthan Royals,Sawai Mansingh Stadium,did not bowl,,,,,,0,
19,09/04/2019,2nd,Chennai Super Kings,MA Chidambaram Stadium,did not bowl,,,,,,0,
20,12/04/2019,2nd,Delhi Capitals,Eden Gardens,did not bowl,,,,,,0,
21,14/04/2019,2nd,Chennai Super Kings,Eden Gardens,did not bowl,,,,,,0,
22,19/04/2019,1st,Royal Challengers Bengaluru,Eden Gardens,did not bowl,,,,,,0,
23,21/04/2019,2nd,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,did not bowl,,,,,,0,
24,25/04/2019,2nd,Rajasthan Royals,Eden Gardens,did not bowl,,,,,,0,
25,28/04/2019,2nd,Mumbai Indians,Eden Gardens,did not bowl,,,,,,0,
26,03/05/2019,1st,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,did not bowl,,,,,,0,
27,05/05/2019,2nd,Mumbai Indians,Wankhede Stadium,did not bowl,,,,,,0,
28,23/09/2020,1st,Mumbai Indians,Sheikh Zayed Stadium,did not bowl,,,,,,0,
29,26/09/2020,1st,Sunrisers Hyderabad,Sheikh Zayed Stadium,did not bowl,,,,,,0,
30,30/09/2020,2nd,Rajasthan Royals,Dubai International Cricket Stadium,did not bowl,,,,,,0,
31,03/10/2020,1st,Delhi Capitals,Sharjah Cricket Stadium,did not bowl,,,,,,0,
32,07/10/2020,2nd,Chennai Super Kings,Sheikh Zayed Stadium,did not bowl,,,,,,0,
33,10/10/2020,2nd,Punjab Kings,Sheikh Zayed Stadium,did not bowl,,,,,,0,
34,12/10/2020,1st,Royal Challengers Bengaluru,Sharjah Cricket Stadium,did not bowl,,,,,,0,
35,16/10/2020,2nd,Mumbai Indians,Sheikh Zayed Stadium,did not bowl,,,,,,0,
36,18/10/2020,2nd,Sunrisers Hyderabad,Sheikh Zayed Stadium,did not bowl,,,,,,0,
37,21/10/2020,2nd,Royal Challengers Bengaluru,Sheikh Zayed Stadium,did not bowl,,,,,,0,
38,24/10/2020,2nd,Delhi Capitals,Sheikh Zayed Stadium,did not bowl,,,,,,0,
39,26/10/2020,2nd,Punjab Kings,Sharjah Cricket Stadium,did not bowl,,,,,,0,
40,29/10/2020,2nd,Chennai Super Kings,Dubai International Cricket Stadium,did not bowl,,,,,,0,
41,01/11/2020,2nd,Rajasthan Royals,Dubai International Cricket Stadium,did not bowl,,,,,,0,
42,11/04/2021,2nd,Sunrisers Hyderabad,MA Chidambaram Stadium,did not bowl,,,,,,0,
43,13/04/2021,1st,Mumbai Indians,MA Chidambaram Stadium,did not bowl,,,,,,0,
44,18/04/2021,1st,Royal Challengers Bengaluru,MA Chidambaram Stadium,did not bowl,,,,,,0,
45,21/04/2021,1st,Chennai Super Kings,Wankhede Stadium,did not bowl,,,,,,0,
46,24/04/2021,2nd,Rajasthan Royals,Wankhede Stadium,did not bowl,,,,,,0,
47,26/04/2021,1st,Punjab Kings,Narendra Modi Stadium,did not bowl,,,,,,0,
48,29/04/2021,2nd,Delhi Capitals,Narendra Modi Stadium,did not bowl,,,,,,0,
49,20/09/2021,1st,Royal Challengers Bengaluru,Sheikh Zayed Stadium,did not bowl,,,,,,0,
50,23/09/2021,1st,Mumbai Indians,Sheikh Zayed Stadium,did not bowl,,,,,,0,
51,26/09/2021,2nd,Chennai Super Kings,Sheikh Zayed Stadium,did not bowl,,,,,,0,
52,28/09/2021,1st,Delhi Capitals,Sharjah Cricket Stadium,did not bowl,,,,,,0,
53,01/10/2021,2nd,Punjab Kings,Dubai International Cricket Stadium,did not bowl,,,,,,0,
54,03/10/2021,1st,Sunrisers Hyderabad,Dubai International Cricket Stadium,did not bowl,,,,,,0,
55,07/10/2021,2nd,Rajasthan Royals,Sharjah Cricket Stadium,did not bowl,,,,,,0,
56,11/10/2021,1st,Royal Challengers Bengaluru,Sharjah Cricket Stadium,did not bowl,,,,,,0,
