Match,Date,M/Inns,Versus,Ground,Batsman Dismissed,Overs,Wickets,,S/R,E/R,Wkts,Avg
1,04/04/2012,2nd,Mumbai Indians,MA Chidambaram Stadium,did not bowl,,,,,,0,
2,07/04/2012,2nd,Deccan Chargers,Dr YS Rajasekhara Reddy Cricket Stadium,,1.0,0/16,,,16.00,0,
3,10/04/2012,2nd,Delhi Capitals,Arun Jaitley Stadium,did not bowl,,,,,16.00,0,
4,12/04/2012,1st,Royal Challengers Bengaluru,MA Chidambaram Stadium,did not bowl,,,,,16.00,0,
5,14/04/2012,2nd,Pune Warriors,Maharashtra Cricket Association Stadium,did not bowl,,,,,16.00,0,
6,19/04/2012,2nd,Pune Warriors,MA Chidambaram Stadium,did not bowl,,,,,16.00,0,
7,21/04/2012,1st,Rajasthan Royals,MA Chidambaram Stadium,did not bowl,,,,,16.00,0,
8,25/04/2012,1st,Royal Challengers Bengaluru,M Chinnaswamy Stadium,did not bowl,,,,,16.00,0,
9,28/04/2012,1st,Punjab Kings,MA Chidambaram Stadium,did not bowl,,,,,16.00,0,
10,30/04/2012,2nd,Kolkata Knight Riders,MA Chidambaram Stadium,did not bowl,,,,,16.00,0,
11,04/05/2012,2nd,Deccan Chargers,MA Chidambaram Stadium,did not bowl,,,,,16.00,0,
12,06/05/2012,2nd,Mumbai Indians,Wankhede Stadium,did not bowl,,,,,16.00,0,
13,14/05/2012,1st,Kolkata Knight Riders,Eden Gardens,did not bowl,,,,,16.00,0,
14,18/04/2014,2nd,Punjab Kings,Sheikh Zayed Stadium,did not bowl,,,,,16.00,0,
15,21/04/2014,2nd,Delhi Capitals,Sheikh Zayed Stadium,did not bowl,,,,,16.00,0,
16,23/04/2014,2nd,Rajasthan Royals,Dubai International Cricket Stadium,did not bowl,,,,,16.00,0,
17,25/04/2014,1st,Mumbai Indians,Dubai International Cricket Stadium,did not bowl,,,,,16.00,0,
18,27/04/2014,1st,Sunrisers Hyderabad,Sharjah Cricket Stadium,did not bowl,,,,,16.00,0,
19,02/05/2014,2nd,Kolkata Knight Riders,JSCA International Stadium Complex,did not bowl,,,,,16.00,0,
20,05/05/2014,1st,Delhi Capitals,Arun Jaitley Stadium,did not bowl,,,,,16.00,0,
21,07/05/2014,1st,Punjab Kings,Barabati Stadium,did not bowl,,,,,16.00,0,
22,10/05/2014,1st,Mumbai Indians,Wankhede Stadium,did not bowl,,,,,16.00,0,
23,13/05/2014,1st,Rajasthan Royals,JSCA International Stadium Complex,did not bowl,,,,,16.00,0,
24,20/05/2014,2nd,Kolkata Knight Riders,Eden Gardens,did not bowl,,,,,16.00,0,
25,22/05/2014,2nd,Sunrisers Hyderabad,JSCA International Stadium Complex,did not bowl,,,,,16.00,0,
26,24/05/2014,1st,Royal Challengers Bengaluru,M Chinnaswamy Stadium,did not bowl,,,,,16.00,0,
27,28/05/2014,1st,Mumbai Indians,Brabourne Stadium,did not bowl,,,,,16.00,0,
28,30/05/2014,1st,Punjab Kings,Wankhede Stadium,did not bowl,,,,,16.00,0,
29,09/04/2015,2nd,Delhi Capitals,MA Chidambaram Stadium,did not bowl,,,,,16.00,0,
30,11/04/2015,2nd,Sunrisers Hyderabad,MA Chidambaram Stadium,did not bowl,,,,,16.00,0,
31,17/04/2015,1st,Mumbai Indians,Wankhede Stadium,did not bowl,,,,,16.00,0,
32,19/04/2015,2nd,Rajasthan Royals,Narendra Modi Stadium,did not bowl,,,,,16.00,0,
33,22/04/2015,2nd,Royal Challengers Bengaluru,M Chinnaswamy Stadium,did not bowl,,,,,16.00,0,
34,25/04/2015,2nd,Punjab Kings,MA Chidambaram Stadium,did not bowl,,,,,16.00,0,
35,28/04/2015,2nd,Kolkata Knight Riders,MA Chidambaram Stadium,did not bowl,,,,,16.00,0,
36,30/04/2015,2nd,Kolkata Knight Riders,Eden Gardens,did not bowl,,,,,16.00,0,
37,02/05/2015,1st,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,did not bowl,,,,,16.00,0,
38,04/05/2015,2nd,Royal Challengers Bengaluru,MA Chidambaram Stadium,did not bowl,,,,,16.00,0,
39,08/05/2015,2nd,Mumbai Indians,MA Chidambaram Stadium,did not bowl,,,,,16.00,0,
40,10/05/2015,2nd,Rajasthan Royals,MA Chidambaram Stadium,did not bowl,,,,,16.00,0,
41,12/05/2015,2nd,Delhi Capitals,Shaheed Veer Narayan Sing International Stadium,did not bowl,,,,,16.00,0,
42,16/05/2015,1st,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,did not bowl,,,,,16.00,0,
43,19/05/2015,1st,Mumbai Indians,Wankhede Stadium,did not bowl,,,,,16.00,0,
44,22/05/2015,1st,Royal Challengers Bengaluru,JSCA International Stadium Complex,did not bowl,,,,,16.00,0,
45,24/05/2015,1st,Mumbai Indians,Eden Gardens,did not bowl,,,,,16.00,0,
46,09/04/2016,1st,Mumbai Indians,Wankhede Stadium,did not bowl,,,,,16.00,0,
47,14/04/2016,2nd,Gujarat Lions,Saurashtra Cricket Association Stadium,did not bowl,,,,,16.00,0,
48,17/04/2016,2nd,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,did not bowl,,,,,16.00,0,
49,22/04/2016,1st,Royal Challengers Bengaluru,Maharashtra Cricket Association Stadium,did not bowl,,,,,16.00,0,
50,24/04/2016,2nd,Kolkata Knight Riders,Maharashtra Cricket Association Stadium,did not bowl,,,,,16.00,0,
51,26/04/2016,1st,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,did not bowl,,,,,16.00,0,
52,11/04/2017,1st,Delhi Capitals,Maharashtra Cricket Association Stadium,did not bowl,,,,,16.00,0,
53,26/04/2017,2nd,Kolkata Knight Riders,Maharashtra Cricket Association Stadium,did not bowl,,,,,16.00,0,
54,22/04/2018,2nd,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,did not bowl,,,,,16.00,0,
55,30/04/2018,2nd,Delhi Capitals,Maharashtra Cricket Association Stadium,did not bowl,,,,,16.00,0,
56,03/05/2018,2nd,Kolkata Knight Riders,Eden Gardens,did not bowl,,,,,16.00,0,
57,20/05/2018,1st,Punjab Kings,Maharashtra Cricket Association Stadium,did not bowl,,,,,16.00,0,
58,22/05/2018,1st,Sunrisers Hyderabad,Wankhede Stadium,did not bowl,,,,,16.00,0,
59,27/05/2018,1st,Sunrisers Hyderabad,Wankhede Stadium,did not bowl,,,,,16.00,0,
