Match,Date,M/Inns,Versus,Ground,Batsman Dismissed,Overs,Wickets,,S/R,E/R,Wkts,Avg
1,17/05/2016,1st,Delhi Capitals,Dr YS Rajasekhara Reddy Cricket Stadium,,2.0,0/13,,,6.50,0,
2,21/05/2016,1st,Punjab Kings,Dr YS Rajasekhara Reddy Cricket Stadium,,3.0,0/28,,,8.20,0,
3,06/04/2017,1st,Mumbai Indians,Maharashtra Cricket Association Stadium,,2.0,0/21,,,8.86,0,
4,11/04/2017,1st,Delhi Capitals,Maharashtra Cricket Association Stadium,A P Tare (c †M S Dhoni),3.0,1/35,,60.00,9.70,1,97.00
5,29/04/2017,2nd,Royal Challengers Bengaluru,Maharashtra Cricket Association Stadium,,2.0,0/18,,72.00,9.58,1,115.00
6,07/04/2018,1st,Mumbai Indians,Wankhede Stadium,E Lewis (lbw),3.0,1/14,,45.00,8.60,2,64.50
7,10/04/2018,1st,Kolkata Knight Riders,MA Chidambaram Stadium,,1.0,0/18,,48.00,9.19,2,73.50
8,15/04/2018,1st,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,,3.0,0/37,,57.00,9.68,2,92.00
9,20/04/2018,2nd,Rajasthan Royals,Maharashtra Cricket Association Stadium,S V Samson (c K V Sharma),4.0,2/30,,34.50,9.30,3,53.50
,,,,,A M Rahane (b),,,,,,4,
10,22/04/2018,2nd,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,R K Bhui (c S R Watson),4.0,3/15,,23.14,8.48,5,32.71
,,,,,M K Pandey (c K V Sharma),,,,,,6,
,,,,,D J Hooda (c R A Jadeja),,,,,,7,
11,25/04/2018,1st,Royal Challengers Bengaluru,M Chinnaswamy Stadium,,2.0,0/20,,24.86,8.59,7,35.57
12,28/04/2018,2nd,Mumbai Indians,Maharashtra Cricket Association Stadium,,2.1,0/19,,26.71,8.60,7,38.29
13,13/05/2018,1st,Sunrisers Hyderabad,Maharashtra Cricket Association Stadium,A D Hales (c S K Raina),4.0,1/16,,26.38,8.08,8,35.50
14,18/05/2018,1st,Delhi Capitals,Arun Jaitley Stadium,P P Shaw (c S N Thakur),3.0,1/23,,25.44,8.04,9,34.11
15,20/05/2018,1st,Punjab Kings,Maharashtra Cricket Association Stadium,A J Finch (c S K Raina),4.0,1/30,,25.30,7.99,10,33.70
16,22/05/2018,1st,Sunrisers Hyderabad,Wankhede Stadium,S Dhawan (b),4.0,1/31,,25.18,7.97,11,33.45
17,27/05/2018,1st,Sunrisers Hyderabad,Wankhede Stadium,,4.0,0/25,,27.36,7.83,11,35.73
18,23/03/2019,1st,Royal Challengers Bengaluru,MA Chidambaram Stadium,,4.0,0/17,,29.55,7.57,11,37.27
19,26/03/2019,1st,Delhi Capitals,Arun Jaitley Stadium,P P Shaw (c S R Watson),4.0,1/20,,29.08,7.39,12,35.83
20,31/03/2019,2nd,Rajasthan Royals,MA Chidambaram Stadium,A M Rahane (c R A Jadeja),4.0,2/19,,26.64,7.22,13,32.07
,,,,,S V Samson (c S K Raina),,,,,,14,
21,03/04/2019,1st,Mumbai Indians,Wankhede Stadium,Q de Kock (c K M Jadhav),3.0,1/21,,26.07,7.21,15,31.33
22,06/04/2019,2nd,Punjab Kings,MA Chidambaram Stadium,D A Miller (b),4.0,1/40,,25.94,7.37,16,31.88
23,09/04/2019,1st,Kolkata Knight Riders,MA Chidambaram Stadium,C A Lynn (lbw),4.0,3/20,,23.11,7.24,17,27.89
,,,,,N Rana (c A T Rayudu),,,,,,18,
,,,,,R V Uthappa (c K M Jadhav),,,,,,19,
24,11/04/2019,1st,Rajasthan Royals,Sawai Mansingh Stadium,A M Rahane (lbw),4.0,2/33,,22.05,7.30,20,26.81
,,,,,B A Stokes (b),,,,,,21,
25,14/04/2019,1st,Kolkata Knight Riders,Eden Gardens,,4.0,0/36,,23.19,7.38,21,28.52
26,17/04/2019,2nd,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,D A Warner (c F du Plessis),3.0,1/31,,22.95,7.49,22,28.64
27,21/04/2019,1st,Royal Challengers Bengaluru,M Chinnaswamy Stadium,V Kohli (c †M S Dhoni),4.0,2/25,,22.04,7.43,23,27.29
,,,,,P Negi (c A T Rayudu),,,,,,24,
28,23/04/2019,1st,Sunrisers Hyderabad,MA Chidambaram Stadium,V Shankar (c R A Jadeja),4.0,1/30,,22.12,7.43,25,27.40
29,26/04/2019,1st,Mumbai Indians,MA Chidambaram Stadium,Q de Kock (c †A T Rayudu),4.0,1/46,,22.19,7.60,26,28.12
30,01/05/2019,2nd,Delhi Capitals,MA Chidambaram Stadium,P P Shaw (c S K Raina),3.0,1/32,,22.04,7.69,27,28.26
31,05/05/2019,2nd,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,,4.0,0/28,,22.93,7.67,27,29.30
32,07/05/2019,2nd,Mumbai Indians,MA Chidambaram Stadium,R G Sharma (lbw),3.3,1/30,,22.86,7.70,28,29.32
33,10/05/2019,1st,Delhi Capitals,Dr YS Rajasekhara Reddy Cricket Stadium,P P Shaw (lbw),4.0,2/28,,22.13,7.67,29,28.30
,,,,,R R Pant (c D J J Bravo),,,,,,30,
34,12/05/2019,1st,Mumbai Indians,Rajiv Gandhi International Stadium,R G Sharma (c †M S Dhoni),4.0,3/26,,20.85,7.63,31,26.52
,,,,,H H Pandya (lbw),,,,,,32,
,,,,,R D Chahar (c F du Plessis),,,,,,33,
35,19/09/2020,1st,Mumbai Indians,Sheikh Zayed Stadium,S A Yadav (c S M Curran),4.0,2/32,,20.34,7.64,34,25.91
,,,,,T A Boult (b),,,,,,35,
36,22/09/2020,1st,Rajasthan Royals,Sharjah Cricket Stadium,Y B K Jaiswal (c & b),4.0,1/31,,20.44,7.65,36,26.06
37,25/09/2020,1st,Delhi Capitals,Dubai International Cricket Stadium,,4.0,0/38,,21.11,7.71,36,27.11
38,02/10/2020,1st,Sunrisers Hyderabad,Dubai International Cricket Stadium,J M Bairstow (b),4.0,2/31,,20.63,7.71,37,26.50
,,,,,Abhishek Sharma (c †M S Dhoni),,,,,,38,
39,04/10/2020,1st,Punjab Kings,Dubai International Cricket Stadium,,3.0,0/17,,21.11,7.66,38,26.95
40,07/10/2020,1st,Kolkata Knight Riders,Sheikh Zayed Stadium,,4.0,0/47,,21.74,7.78,38,28.18
41,10/10/2020,1st,Royal Challengers Bengaluru,Dubai International Cricket Stadium,A J Finch (b),3.0,1/10,,21.64,7.68,39,27.72
42,13/10/2020,2nd,Sunrisers Hyderabad,Dubai International Cricket Stadium,,4.0,0/28,,22.26,7.67,39,28.44
43,17/10/2020,2nd,Delhi Capitals,Sharjah Cricket Stadium,P P Shaw (c & b),4.0,2/18,,21.76,7.58,40,27.49
,,,,,A M Rahane (c S M Curran),,,,,,41,
44,19/10/2020,2nd,Rajasthan Royals,Sheikh Zayed Stadium,B A Stokes (b),4.0,2/18,,21.30,7.50,42,26.63
,,,,,S V Samson (c †M S Dhoni),,,,,,43,
45,23/10/2020,2nd,Mumbai Indians,Sharjah Cricket Stadium,,4.0,0/34,,21.86,7.53,43,27.42
46,25/10/2020,1st,Royal Challengers Bengaluru,Dubai International Cricket Stadium,A B de Villiers (c F du Plessis),4.0,2/31,,21.42,7.53,44,26.89
,,,,,C H Morris (b),,,,,,45,
47,29/10/2020,1st,Kolkata Knight Riders,Dubai International Cricket Stadium,,3.0,0/31,,21.82,7.58,45,27.58
48,01/11/2020,1st,Punjab Kings,Sheikh Zayed Stadium,,3.0,0/30,,22.22,7.63,45,28.24
49,10/04/2021,2nd,Delhi Capitals,Wankhede Stadium,,4.0,0/36,,22.76,7.66,45,29.04
50,16/04/2021,1st,Punjab Kings,Wankhede Stadium,M A Agarwal (b),4.0,4/13,,21.39,7.56,46,26.94
,,,,,C H Gayle (c R A Jadeja),,,,,,47,
,,,,,N Pooran (c S N Thakur),,,,,,48,
,,,,,D J Hooda (c F du Plessis),,,,,,49,
51,19/04/2021,2nd,Rajasthan Royals,Wankhede Stadium,,3.0,0/32,,21.76,7.61,49,27.59
52,21/04/2021,2nd,Kolkata Knight Riders,Wankhede Stadium,Shubman Gill (c L Ngidi),4.0,4/29,,20.57,7.60,50,26.06
,,,,,N Rana (c †M S Dhoni),,,,,,51,
,,,,,E J G Morgan (c †M S Dhoni),,,,,,52,
,,,,,S P Narine (c R A Jadeja),,,,,,53,
53,25/04/2021,2nd,Royal Challengers Bengaluru,Wankhede Stadium,,2.0,0/25,,20.79,7.66,53,26.53
54,28/04/2021,1st,Sunrisers Hyderabad,Arun Jaitley Stadium,,3.0,0/21,,21.13,7.64,53,26.92
55,01/05/2021,2nd,Mumbai Indians,Arun Jaitley Stadium,,4.0,0/37,,21.58,7.68,53,27.62
56,19/09/2021,2nd,Mumbai Indians,Dubai International Cricket Stadium,Q de Kock (lbw),4.0,2/19,,21.24,7.62,54,26.96
,,,,,Anmolpreet Singh (b),,,,,,55,
57,24/09/2021,1st,Royal Challengers Bengaluru,Sharjah Cricket Stadium,T H David (c S K Raina),4.0,1/35,,21.29,7.64,56,27.11
58,26/09/2021,1st,Kolkata Knight Riders,Sheikh Zayed Stadium,,4.0,0/32,,21.71,7.65,56,27.68
59,30/09/2021,1st,Sunrisers Hyderabad,Sharjah Cricket Stadium,,4.0,0/32,,22.14,7.65,56,28.25
