Match,Date,M/Inns,Versus,Ground,Batsman Dismissed,Overs,Wickets,,S/R,E/R,Wkts,Avg
1  (k),08/04/2017,2nd,Delhi Capitals,M Chinnaswamy Stadium,did not bowl,,,,,,0,
2  (k),10/04/2017,2nd,Punjab Kings,Holkar Cricket Stadium,did not bowl,,,,,,0,
3  (k),14/05/2017,2nd,Delhi Capitals,Arun Jaitley Stadium,did not bowl,,,,,,0,
4,12/05/2023,2nd,Gujarat Titans,Wankhede Stadium,did not bowl,,,,,,0,
5,16/05/2023,1st,Lucknow Super Giants,BRSABV Ekana Cricket Stadium,did not bowl,,,,,,0,
6,26/05/2023,1st,Gujarat Titans,Narendra Modi Stadium,did not bowl,,,,,,0,
