Match,Date,M/Inns,Versus,Ground,Batsman Dismissed,Overs,Wickets,,S/R,E/R,Wkts,Avg
38,13/05/2023,1st,Punjab Kings,Arun Jaitley Stadium,,1.0,0/21,,14.22,8.11,36,19.22
39,23/03/2024,2nd,Punjab Kings,Maharaja Yadavindra Singh International Cricket St,,4.0,0/52,,14.89,8.33,36,20.67
40,28/03/2024,1st,Rajasthan Royals,Sawai Mansingh Stadium,did not bowl,,,,14.89,8.33,36,20.67
41,31/03/2024,2nd,Chennai Super Kings,Dr YS Rajasekhara Reddy Cricket Stadium,,1.0,0/14,,15.06,8.39,36,21.06
42,03/04/2024,1st,Kolkata Knight Riders,Dr YS Rajasekhara Reddy Cricket Stadium,S P Narine (c †R R Pant),3.0,1/37,,15.14,8.52,37,21.49
43,24/03/2025,2nd,Delhi Capitals,Dr YS Rajasekhara Reddy Cricket Stadium,did not bowl,,,,15.14,8.52,37,21.49
44,27/03/2025,1st,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,did not bowl,,,,15.14,8.52,37,21.49
45,01/04/2025,2nd,Punjab Kings,BRSABV Ekana Cricket Stadium,did not bowl,,,,15.14,8.52,37,21.49
46,04/04/2025,2nd,Mumbai Indians,BRSABV Ekana Cricket Stadium,did not bowl,,,,15.14,8.52,37,21.49
47,08/04/2025,2nd,Kolkata Knight Riders,Eden Gardens,did not bowl,,,,15.14,8.52,37,21.49
48,14/04/2025,2nd,Chennai Super Kings,BRSABV Ekana Cricket Stadium,did not bowl,,,,15.14,8.52,37,21.49
49,19/04/2025,2nd,Rajasthan Royals,Sawai Mansingh Stadium,did not bowl,,,,15.14,8.52,37,21.49
50,22/04/2025,2nd,Delhi Capitals,BRSABV Ekana Cricket Stadium,did not bowl,,,,15.14,8.52,37,21.49
51,27/04/2025,1st,Mumbai Indians,Wankhede Stadium,did not bowl,,,,15.14,8.52,37,21.49
52,04/05/2025,1st,Punjab Kings,Himachal Pradesh Cricket Association Stadium,did not bowl,,,,15.14,8.52,37,21.49
53,19/05/2025,2nd,Sunrisers Hyderabad,BRSABV Ekana Cricket Stadium,did not bowl,,,,15.14,8.52,37,21.49
54,22/05/2025,2nd,Gujarat Titans,Narendra Modi Stadium,did not bowl,,,,15.14,8.52,37,21.49
55,27/05/2025,2nd,Royal Challengers Bengaluru,BRSABV Ekana Cricket Stadium,did not bowl,,,,15.14,8.52,37,21.49
