Match,Date,M/Inns,Versus,Ground,Batsman Dismissed,Overs,Wickets,,S/R,E/R,Wkts,Avg
1,27/03/2022,2nd,Delhi Capitals,Brabourne Stadium,did not bowl,,,,,,0,
2,02/04/2022,1st,Rajasthan Royals,Dr DY Patil Sports Academy,did not bowl,,,,,,0,
3,06/04/2022,2nd,Kolkata Knight Riders,Maharashtra Cricket Association Stadium,,1.0,0/6,,,6.00,0,
4,09/04/2022,2nd,Royal Challengers Bengaluru,Maharashtra Cricket Association Stadium,did not bowl,,,,,6.00,0,
5,13/04/2022,1st,Punjab Kings,Maharashtra Cricket Association Stadium,did not bowl,,,,,6.00,0,
6,16/04/2022,1st,Lucknow Super Giants,Brabourne Stadium,,1.0,0/7,,,6.50,0,
7,21/04/2022,2nd,Chennai Super Kings,Dr DY Patil Sports Academy,did not bowl,,,,,6.50,0,
8,24/04/2022,1st,Lucknow Super Giants,Wankhede Stadium,did not bowl,,,,,6.50,0,
9,30/04/2022,1st,Rajasthan Royals,Dr DY Patil Sports Academy,did not bowl,,,,,6.50,0,
10,06/05/2022,2nd,Gujarat Titans,Brabourne Stadium,did not bowl,,,,,6.50,0,
11,09/05/2022,1st,Kolkata Knight Riders,Dr DY Patil Sports Academy,did not bowl,,,,,6.50,0,
12,12/05/2022,1st,Chennai Super Kings,Wankhede Stadium,did not bowl,,,,,6.50,0,
13,17/05/2022,1st,Sunrisers Hyderabad,Wankhede Stadium,did not bowl,,,,,6.50,0,
14,21/05/2022,1st,Delhi Capitals,Wankhede Stadium,did not bowl,,,,,6.50,0,
15,02/04/2023,2nd,Royal Challengers Bengaluru,M Chinnaswamy Stadium,did not bowl,,,,,6.50,0,
16,08/04/2023,2nd,Chennai Super Kings,Wankhede Stadium,did not bowl,,,,,6.50,0,
17,11/04/2023,1st,Delhi Capitals,Arun Jaitley Stadium,,1.0,0/7,,,6.67,0,
18,16/04/2023,1st,Kolkata Knight Riders,Wankhede Stadium,did not bowl,,,,,6.67,0,
19,18/04/2023,2nd,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,did not bowl,,,,,6.67,0,
20,22/04/2023,1st,Punjab Kings,Wankhede Stadium,did not bowl,,,,,6.67,0,
21,25/04/2023,1st,Gujarat Titans,Narendra Modi Stadium,did not bowl,,,,,6.67,0,
22,30/04/2023,1st,Rajasthan Royals,Wankhede Stadium,did not bowl,,,,,6.67,0,
23,03/05/2023,1st,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,did not bowl,,,,,6.67,0,
24,24/05/2023,2nd,Lucknow Super Giants,MA Chidambaram Stadium,did not bowl,,,,,6.67,0,
25,26/05/2023,1st,Gujarat Titans,Narendra Modi Stadium,did not bowl,,,,,6.67,0,
26,24/03/2024,1st,Gujarat Titans,Narendra Modi Stadium,did not bowl,,,,,6.67,0,
27,27/03/2024,1st,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,did not bowl,,,,,6.67,0,
28,01/04/2024,2nd,Rajasthan Royals,Wankhede Stadium,did not bowl,,,,,6.67,0,
29,07/04/2024,2nd,Delhi Capitals,Wankhede Stadium,did not bowl,,,,,6.67,0,
30,11/04/2024,1st,Royal Challengers Bengaluru,Wankhede Stadium,did not bowl,,,,,6.67,0,
31,14/04/2024,1st,Chennai Super Kings,Wankhede Stadium,did not bowl,,,,,6.67,0,
32,18/04/2024,2nd,Punjab Kings,Maharaja Yadavindra Singh International Cricket St,did not bowl,,,,,6.67,0,
33,22/04/2024,2nd,Rajasthan Royals,Sawai Mansingh Stadium,,0.4,0/8,,,7.64,0,
34,27/04/2024,1st,Delhi Capitals,Arun Jaitley Stadium,did not bowl,,,,,7.64,0,
35,30/04/2024,2nd,Lucknow Super Giants,BRSABV Ekana Cricket Stadium,did not bowl,,,,,7.64,0,
36,03/05/2024,1st,Kolkata Knight Riders,Wankhede Stadium,did not bowl,,,,,7.64,0,
37,06/05/2024,1st,Sunrisers Hyderabad,Wankhede Stadium,did not bowl,,,,,7.64,0,
38,11/05/2024,1st,Kolkata Knight Riders,Eden Gardens,did not bowl,,,,,7.64,0,
39,23/03/2025,2nd,Chennai Super Kings,MA Chidambaram Stadium,did not bowl,,,,,7.64,0,
40,29/03/2025,1st,Gujarat Titans,Narendra Modi Stadium,did not bowl,,,,,7.64,0,
41,31/03/2025,1st,Kolkata Knight Riders,Wankhede Stadium,did not bowl,,,,,7.64,0,
42,04/04/2025,1st,Lucknow Super Giants,BRSABV Ekana Cricket Stadium,did not bowl,,,,,7.64,0,
43,07/04/2025,1st,Royal Challengers Bengaluru,Wankhede Stadium,did not bowl,,,,,7.64,0,
44,13/04/2025,2nd,Delhi Capitals,Arun Jaitley Stadium,did not bowl,,,,,7.64,0,
45,17/04/2025,1st,Sunrisers Hyderabad,Wankhede Stadium,did not bowl,,,,,7.64,0,
46,20/04/2025,1st,Chennai Super Kings,Wankhede Stadium,did not bowl,,,,,7.64,0,
47,23/04/2025,1st,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,did not bowl,,,,,7.64,0,
48,27/04/2025,2nd,Lucknow Super Giants,Wankhede Stadium,did not bowl,,,,,7.64,0,
49,01/05/2025,2nd,Rajasthan Royals,Sawai Mansingh Stadium,did not bowl,,,,,7.64,0,
50,06/05/2025,2nd,Gujarat Titans,Wankhede Stadium,did not bowl,,,,,7.64,0,
51,21/05/2025,2nd,Delhi Capitals,Wankhede Stadium,did not bowl,,,,,7.64,0,
52,26/05/2025,2nd,Punjab Kings,Sawai Mansingh Stadium,did not bowl,,,,,7.64,0,
53,30/05/2025,2nd,Gujarat Titans,Maharaja Yadavindra Singh International Cricket St,did not bowl,,,,,7.64,0,
