Match,Date,M/Inns,Versus,Ground,Batsman Dismissed,Overs,Wickets,,S/R,E/R,Wkts,Avg
1,15/05/2022,2nd,Gujarat Titans,Wankhede Stadium,Shubman Gill (lbw),3.1,2/24,,9.50,7.58,1,12.00
,,,,,H H Pandya (c S Dube),,,,,,2,
2,20/05/2022,2nd,Rajasthan Royals,Brabourne Stadium,,3.4,0/28,,20.50,7.61,2,26.00
3,17/04/2023,2nd,Royal Challengers Bengaluru,M Chinnaswamy Stadium,Shahbaz Ahmed (c R D Gaikwad),4.0,2/42,,16.25,8.68,3,23.50
,,,,,S S Prabhudessai (c R A Jadeja),,,,,,4,
4,21/04/2023,1st,Sunrisers Hyderabad,MA Chidambaram Stadium,H Klaasen (c R D Gaikwad),4.0,1/22,,17.80,7.82,5,23.20
5,23/04/2023,2nd,Kolkata Knight Riders,Eden Gardens,A D Russell (c S Dube),4.0,1/27,,18.83,7.59,6,23.83
6,27/04/2023,1st,Rajasthan Royals,Sawai Mansingh Stadium,,4.0,0/48,,22.83,8.36,6,31.83
7,30/04/2023,2nd,Punjab Kings,MA Chidambaram Stadium,S M Curran (b),4.0,1/32,,23.00,8.31,7,31.86
8,03/05/2023,1st,Lucknow Super Giants,BRSABV Ekana Cricket Stadium,N Pooran (c M M Ali),3.2,2/22,,20.11,8.12,8,27.22
,,,,,K Gowtham (c A M Rahane),,,,,,9,
9,06/05/2023,1st,Mumbai Indians,MA Chidambaram Stadium,N Wadhera (b),4.0,3/15,,17.08,7.61,10,21.67
,,,,,Arshad Khan (c R D Gaikwad),,,,,,11,
,,,,,T Stubbs (c R A Jadeja),,,,,,12,
10,10/05/2023,2nd,Delhi Capitals,MA Chidambaram Stadium,M K Pandey (lbw),4.0,3/37,,15.27,7.78,13,19.80
,,,,,A R Patel (c A M Rahane),,,,,,14,
,,,,,Lalit Yadav (b),,,,,,15,
11,14/05/2023,2nd,Kolkata Knight Riders,MA Chidambaram Stadium,,3.0,0/23,,16.47,7.77,15,21.33
12,20/05/2023,2nd,Delhi Capitals,Arun Jaitley Stadium,Aman Hakim Khan (c M M Ali),4.0,2/22,,15.94,7.57,16,20.12
,,,,,D A Warner (c R D Gaikwad),,,,,,17,
13,23/05/2023,2nd,Gujarat Titans,MA Chidambaram Stadium,V Shankar (c R D Gaikwad),4.0,2/37,,15.53,7.71,18,19.95
,,,,,Mohammed Shami (c D L Chahar),,,,,,19,
14,29/05/2023,1st,Gujarat Titans,Narendra Modi Stadium,Sai Sudharsan (lbw),4.0,2/44,,15.19,7.96,20,20.14
,,,,,Rashid Khan (c R D Gaikwad),,,,,,21,
15,26/03/2024,2nd,Gujarat Titans,MA Chidambaram Stadium,Sai Sudharsan (c S Rizvi),4.0,1/29,,15.59,7.91,22,20.55
16,31/03/2024,1st,Delhi Capitals,Dr YS Rajasekhara Reddy Cricket Stadium,M R Marsh (b),4.0,3/31,,14.68,7.90,23,19.32
,,,,,T Stubbs (b),,,,,,24,
,,,,,R R Pant (c R D Gaikwad),,,,,,25,
17,14/04/2024,2nd,Mumbai Indians,Wankhede Stadium,Ishan Kishan (c S N Thakur),4.0,4/28,,13.48,7.84,26,17.62
,,,,,S A Yadav (c Mustafizur Rahman),,,,,,27,
,,,,,Tilak Varma (c S N Thakur),,,,,,28,
,,,,,R Shepherd (b),,,,,,29,
18,19/04/2024,2nd,Lucknow Super Giants,BRSABV Ekana Cricket Stadium,K L Rahul (c R A Jadeja),4.0,1/29,,13.83,7.81,30,18.00
19,23/04/2024,2nd,Lucknow Super Giants,MA Chidambaram Stadium,D Padikkal (b),4.0,2/35,,13.72,7.86,31,17.97
,,,,,N Pooran (c S N Thakur),,,,,,32,
20,28/04/2024,2nd,Sunrisers Hyderabad,MA Chidambaram Stadium,A K Markram (b),2.0,2/17,,13.26,7.88,33,17.41
,,,,,H Klaasen (c D J Mitchell),,,,,,34,
21,28/03/2025,1st,Royal Challengers Bengaluru,MA Chidambaram Stadium,R M Patidar (c S M Curran),4.0,2/36,,13.19,7.93,35,17.44
,,,,,K H Pandya (c D J Hooda),,,,,,36,
22,30/03/2025,1st,Rajasthan Royals,Barsapara Cricket Stadium,R Parag (b),4.0,2/28,,13.13,7.89,37,17.26
,,,,,S O Hetmeyer (c R Ashwin),,,,,,38,
23,05/04/2025,1st,Delhi Capitals,MA Chidambaram Stadium,K L Rahul (c †M S Dhoni),4.0,1/31,,13.41,7.88,39,17.62
24,08/04/2025,1st,Punjab Kings,Maharaja Yadavindra Singh International Cricket St,,4.0,0/52,,14.03,8.11,39,18.95
25,14/04/2025,1st,Lucknow Super Giants,BRSABV Ekana Cricket Stadium,R R Pant (c †M S Dhoni),4.0,2/45,,13.93,8.24,40,19.12
,,,,,S N Thakur (c Shaik Rasheed),,,,,,41,
26,20/04/2025,2nd,Mumbai Indians,Wankhede Stadium,,1.4,0/34,,14.17,8.45,41,19.95
