Match,Date,M/Inns,Versus,Ground,Batsman Dismissed,Overs,Wickets,,S/R,E/R,Wkts,Avg
,,,,,A Nehra (c L R Shukla),,,,,,28,
17,08/04/2013,1st,Rajasthan Royals,Sawai Mansingh Stadium,A M Rahane (c †M S  Bisla),4.0,2/28,,13.43,5.43,29,12.17
,,,,,K  Cooper (st M S  Bisla),,,,,,30,
18,11/04/2013,2nd,Royal Challengers Bengaluru,M Chinnaswamy Stadium,,4.0,0/17,,14.23,5.37,30,12.73
19,14/04/2013,2nd,Sunrisers Hyderabad,Eden Gardens,D B  Ravi Teja (c M K Tiwary),4.0,1/31,,14.55,5.49,31,13.32
20,16/04/2013,1st,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,D J Hussey (c †M S  Bisla),4.0,3/33,,13.97,5.63,32,13.12
,,,,,Azhar Mahmood (c & b),,,,,,33,
,,,,,Gurkeerat Singh (b),,,,,,34,
21,20/04/2013,2nd,Chennai Super Kings,Eden Gardens,R Ashwin (c S M S M Senanayake),4.0,1/20,,14.26,5.60,35,13.31
22,24/04/2013,2nd,Mumbai Indians,Eden Gardens,S R Tendulkar (b),4.0,3/17,,13.76,5.54,36,12.71
,,,,,D R Smith (c sub),,,,,,37,
,,,,,R G Sharma (c & b),,,,,,38,
23,26/04/2013,1st,Punjab Kings,Eden Gardens,,4.0,0/22,,14.39,5.54,38,13.29
24,28/04/2013,1st,Chennai Super Kings,MA Chidambaram Stadium,M E K Hussey (c D B  Das),4.0,1/35,,14.64,5.67,39,13.85
25,01/05/2013,2nd,Delhi Capitals,Shaheed Veer Narayan Sing International Stadium,,4.0,0/14,,15.26,5.59,39,14.21
26,03/05/2013,1st,Rajasthan Royals,Eden Gardens,S R Watson (lbw),4.0,1/20,,15.48,5.56,40,14.35
27,07/05/2013,1st,Mumbai Indians,Wankhede Stadium,,4.0,0/29,,16.08,5.63,40,15.08
28,09/05/2013,2nd,Pune Warriors,Maharashtra Cricket Association Stadium,A D Mathews (c M K Tiwary),4.0,2/12,,15.88,5.53,41,14.64
,,,,,W D Parnell (c M K Tiwary),,,,,,42,
29,12/05/2013,1st,Royal Challengers Bengaluru,JSCA International Stadium Complex,C H Gayle (st M S  Bisla),4.0,4/22,,15.02,5.53,43,13.85
,,,,,S S Tiwary (lbw),,,,,,44,
,,,,,R Rampaul (lbw),,,,,,45,
,,,,,A Mithun (c M K Tiwary),,,,,,46,
30,15/05/2013,1st,Pune Warriors,JSCA International Stadium Complex,,4.0,0/26,,15.54,5.56,46,14.41
31,19/05/2013,2nd,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,,4.0,0/11,,16.07,5.47,46,14.65
32,16/04/2014,2nd,Mumbai Indians,Sheikh Zayed Stadium,M E K Hussey (b),4.0,4/20,,15.26,5.46,47,13.88
,,,,,A T Rayudu (st R V Uthappa),,,,,,48,
,,,,,C J Anderson (b),,,,,,49,
,,,,,Harbhajan Singh (b),,,,,,50,
33,19/04/2014,2nd,Delhi Capitals,Dubai International Cricket Stadium,K D Karthik (lbw),4.0,1/18,,15.43,5.43,51,13.96
34,24/04/2014,2nd,Royal Challengers Bengaluru,Sharjah Cricket Stadium,V Kohli (b),4.0,1/17,,15.60,5.39,52,14.02
35,26/04/2014,1st,Punjab Kings,Sheikh Zayed Stadium,A R Patel (st R V Uthappa),4.0,3/24,,15.18,5.41,53,13.69
,,,,,M G Johnson (b),,,,,,54,
,,,,,L Balaji (lbw),,,,,,55,
36,29/04/2014,1st,Rajasthan Royals,Sheikh Zayed Stadium,,4.0,0/28,,15.62,5.46,55,14.20
37,02/05/2014,1st,Chennai Super Kings,JSCA International Stadium Complex,,4.0,0/26,,16.05,5.48,55,14.67
38,05/05/2014,1st,Rajasthan Royals,Narendra Modi Stadium,S V Samson (c M K Pandey),4.0,2/28,,15.91,5.52,56,14.65
,,,,,S R Watson (c S A Yadav),,,,,,57,
39,07/05/2014,1st,Delhi Capitals,Arun Jaitley Stadium,L R Shukla (b),4.0,1/38,,16.05,5.63,58,15.05
40,11/05/2014,1st,Punjab Kings,Barabati Stadium,M G Johnson (st R V Uthappa),4.0,1/30,,16.19,5.67,59,15.31
41,14/05/2014,1st,Mumbai Indians,Barabati Stadium,R G Sharma (b),4.0,1/18,,16.32,5.64,60,15.35
42,18/05/2014,1st,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,S Dhawan (c G Gambhir),4.0,1/21,,16.44,5.64,61,15.44
43,20/05/2014,1st,Chennai Super Kings,Eden Gardens,B B McCullum (c U T Yadav),4.0,1/24,,16.56,5.64,62,15.58
44,22/05/2014,2nd,Royal Challengers Bengaluru,Eden Gardens,V Kohli (c M Morkel),4.0,4/20,,15.92,5.63,63,14.94
,,,,,Y V  Takawale (b),,,,,,64,
,,,,,Yuvraj Singh (c R Vinay Kumar),,,,,,65,
,,,,,A B de Villiers (b),,,,,,66,
45,24/05/2014,1st,Sunrisers Hyderabad,Eden Gardens,,4.0,0/19,,16.29,5.61,66,15.23
46,28/05/2014,2nd,Punjab Kings,Eden Gardens,,4.0,0/30,,16.65,5.65,66,15.68
47,01/06/2014,1st,Punjab Kings,M Chinnaswamy Stadium,G J Bailey (b),4.0,1/46,,16.76,5.78,67,16.13
48,08/04/2015,1st,Mumbai Indians,Eden Gardens,,4.0,0/28,,17.12,5.80,67,16.55
49,11/04/2015,2nd,Royal Challengers Bengaluru,Eden Gardens,,4.0,0/26,,17.48,5.82,67,16.94
50,18/04/2015,1st,Punjab Kings,Maharashtra Cricket Association Stadium,A R Patel (c S A Yadav),4.0,1/17,,17.57,5.78,68,16.94
51,20/04/2015,1st,Delhi Capitals,Arun Jaitley Stadium,J-P Duminy (b),4.0,1/38,,17.67,5.86,69,17.25
52,22/04/2015,1st,Sunrisers Hyderabad,Dr YS Rajasekhara Reddy Cricket Stadium,,4.0,0/38,,18.01,5.93,69,17.80
53,07/05/2015,2nd,Delhi Capitals,Eden Gardens,,4.0,0/30,,18.36,5.96,69,18.23
54,09/05/2015,1st,Punjab Kings,Eden Gardens,M Vijay (b),4.0,4/19,,17.68,5.93,70,17.49
,,,,,M Vohra (c & b),,,,,,71,
,,,,,G J Maxwell (c J Botha),,,,,,72,
,,,,,W P Saha (b),,,,,,73,
55,14/05/2015,1st,Mumbai Indians,Wankhede Stadium,R G Sharma (b),4.0,1/38,,17.77,6.00,74,17.77
56,16/04/2016,1st,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,,4.0,0/26,,18.09,6.01,74,18.12
57,19/04/2016,1st,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,W P Saha (c †R V Uthappa),4.0,2/22,,17.93,6.00,75,17.93
,,,,,G J Maxwell (c P P Chawla),,,,,,76,
58,24/04/2016,1st,Rising Pune Supergiant,Maharashtra Cricket Association Stadium,A M Rahane (c & b),4.0,1/32,,18.01,6.03,77,18.12
59,28/04/2016,2nd,Mumbai Indians,Wankhede Stadium,K H Pandya (b),4.0,2/22,,17.86,6.03,78,17.94
,,,,,J C Buttler (c C A Lynn),,,,,,79,
60,30/04/2016,1st,Delhi Capitals,Arun Jaitley Stadium,S V Samson (lbw),3.0,1/22,,17.86,6.04,80,17.99
61,02/05/2016,1st,Royal Challengers Bengaluru,M Chinnaswamy Stadium,,4.0,0/45,,18.16,6.13,80,18.55
62,14/05/2016,1st,Rising Pune Supergiant,Eden Gardens,,3.4,0/10,,18.44,6.08,80,18.68
63,16/05/2016,2nd,Royal Challengers Bengaluru,Eden Gardens,C H Gayle (lbw),4.0,1/34,,18.51,6.12,81,18.86
64,19/05/2016,2nd,Gujarat Lions,Green Park,B B McCullum (lbw),4.0,1/30,,18.57,6.14,82,19.00
65,22/05/2016,2nd,Sunrisers Hyderabad,Eden Gardens,D A Warner (b),4.0,3/26,,18.20,6.14,83,18.64
,,,,,N V Ojha (c †R V Uthappa),,,,,,84,
,,,,,M C Henriques (b),,,,,,85,
66,25/05/2016,1st,Sunrisers Hyderabad,Arun Jaitley Stadium,,4.0,0/35,,18.48,6.18,85,19.05
67,07/04/2017,1st,Gujarat Lions,Saurashtra Cricket Association Stadium,,4.0,0/33,,18.76,6.21,85,19.44
68,09/04/2017,2nd,Mumbai Indians,Wankhede Stadium,R G Sharma (lbw),4.0,1/22,,18.83,6.20,86,19.47
69,13/04/2017,1st,Punjab Kings,Eden Gardens,M P Stoinis (b),4.0,1/19,,18.89,6.18,87,19.46
70,15/04/2017,2nd,Sunrisers Hyderabad,Eden Gardens,D J Hooda (st R V Uthappa),4.0,1/18,,18.94,6.16,88,19.44
71,17/04/2017,1st,Delhi Capitals,Arun Jaitley Stadium,A D Mathews (b),4.0,1/20,,19.00,6.14,89,19.45
72,21/04/2017,2nd,Gujarat Lions,Eden Gardens,,4.0,0/42,,19.27,6.20,89,19.92
73,23/04/2017,2nd,Royal Challengers Bengaluru,Eden Gardens,did not bowl,,,,19.27,6.20,89,19.92
74,26/04/2017,1st,Rising Pune Supergiant,Maharashtra Cricket Association Stadium,A M Rahane (st R V Uthappa),4.0,1/34,,19.32,6.23,90,20.08
75,28/04/2017,1st,Delhi Capitals,Eden Gardens,K K Nair (b),4.0,1/25,,19.37,6.23,91,20.13
76,30/04/2017,1st,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,,3.0,0/37,,19.57,6.30,91,20.54
77,03/05/2017,2nd,Rising Pune Supergiant,Eden Gardens,B A Stokes (c & b),4.0,1/28,,19.62,6.31,92,20.62
78,07/05/2017,1st,Royal Challengers Bengaluru,M Chinnaswamy Stadium,A B de Villiers (b),4.0,2/29,,19.46,6.32,93,20.49
,,,,,Mandeep Singh (c U T Yadav),,,,,,94,
79,09/05/2017,1st,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,M J Guptill (lbw),4.0,1/27,,19.51,6.32,95,20.56
80,13/05/2017,1st,Mumbai Indians,Eden Gardens,,4.0,0/37,,19.76,6.36,95,20.95
81,17/05/2017,1st,Sunrisers Hyderabad,M Chinnaswamy Stadium,,4.0,0/20,,20.01,6.34,95,21.16
82,19/05/2017,2nd,Mumbai Indians,M Chinnaswamy Stadium,,4.0,0/21,,20.26,6.33,95,21.38
83,08/04/2018,1st,Royal Challengers Bengaluru,Eden Gardens,B B McCullum (b),4.0,1/30,,20.30,6.34,96,21.47
84,10/04/2018,2nd,Chennai Super Kings,MA Chidambaram Stadium,S K Raina (c R Vinay Kumar),4.0,1/17,,20.34,6.32,97,21.42
85,14/04/2018,2nd,Sunrisers Hyderabad,Eden Gardens,W P Saha (c †K D Karthik),4.0,2/17,,20.17,6.29,98,21.16
,,,,,S Dhawan (b),,,,,,99,
86,16/04/2018,2nd,Delhi Capitals,Eden Gardens,C H Morris (b),3.0,3/18,,19.75,6.29,100,20.72
,,,,,V Shankar (lbw),,,,,,101,
,,,,,Mohammed Shami (c A D Russell),,,,,,102,
87,18/04/2018,1st,Rajasthan Royals,Sawai Mansingh Stadium,,4.0,0/48,,19.99,6.36,102,21.19
88,21/04/2018,2nd,Punjab Kings,Eden Gardens,K L Rahul (c T K Curran),3.0,1/23,,19.97,6.37,103,21.20
89,27/04/2018,1st,Delhi Capitals,Arun Jaitley Stadium,,3.0,0/35,,20.15,6.42,103,21.54
90,29/04/2018,1st,Royal Challengers Bengaluru,M Chinnaswamy Stadium,,4.0,0/38,,20.38,6.45,103,21.91
91,03/05/2018,1st,Chennai Super Kings,Eden Gardens,S R Watson (c Shivam Mavi),4.0,2/20,,20.22,6.44,104,21.69
,,,,,A T Rayudu (b),,,,,,105,
92,06/05/2018,1st,Mumbai Indians,Wankhede Stadium,R G Sharma (c sub),4.0,2/35,,20.07,6.46,106,21.61
,,,,,K H Pandya (c Shubman Gill),,,,,,107,
93,09/05/2018,1st,Mumbai Indians,Eden Gardens,Ishan Kishan (c R V Uthappa),4.0,1/27,,20.10,6.46,108,21.66
94,12/05/2018,2nd,Punjab Kings,Holkar Cricket Stadium,K L Rahul (b),4.0,1/44,,20.14,6.51,109,21.86
95,15/05/2018,1st,Rajasthan Royals,Eden Gardens,S V Samson (lbw),4.0,1/29,,20.17,6.52,110,21.93
96,19/05/2018,1st,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,Y K Pathan (c R V Uthappa),4.0,1/23,,20.21,6.51,111,21.94
97,23/05/2018,2nd,Rajasthan Royals,Eden Gardens,,4.0,0/39,,20.42,6.55,111,22.29
98,25/05/2018,1st,Sunrisers Hyderabad,Eden Gardens,D J Hooda (c P P Chawla),4.0,1/24,,20.46,6.54,112,22.30
99,24/03/2019,1st,Sunrisers Hyderabad,Eden Gardens,,3.0,0/29,,20.62,6.57,112,22.56
100,27/03/2019,2nd,Punjab Kings,Eden Gardens,,2.0,0/26,,20.72,6.60,112,22.79
101,05/04/2019,1st,Royal Challengers Bengaluru,M Chinnaswamy Stadium,A B de Villiers (c Shubman Gill),4.0,1/30,,20.75,6.61,113,22.86
102,07/04/2019,1st,Rajasthan Royals,Sawai Mansingh Stadium,,4.0,0/22,,20.96,6.60,113,23.05
103,09/04/2019,2nd,Chennai Super Kings,MA Chidambaram Stadium,S R Watson (c P P Chawla),3.2,2/24,,20.77,6.60,114,22.86
,,,,,S K Raina (c P P Chawla),,,,,,115,
104,14/04/2019,2nd,Chennai Super Kings,Eden Gardens,F du Plessis (b),4.0,2/19,,20.62,6.58,116,22.63
,,,,,M S Dhoni (lbw),,,,,,117,
105,19/04/2019,1st,Royal Challengers Bengaluru,Eden Gardens,P A Patel (c N Rana),4.0,1/32,,20.65,6.60,118,22.71
106,21/04/2019,2nd,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,,4.0,0/34,,20.86,6.62,118,23.00
107,25/04/2019,2nd,Rajasthan Royals,Eden Gardens,A M Rahane (lbw),4.0,2/25,,20.71,6.61,119,22.83
,,,,,S P D Smith (b),,,,,,120,
108,28/04/2019,2nd,Mumbai Indians,Eden Gardens,Q de Kock (c A D Russell),4.0,2/44,,20.57,6.66,121,22.81
,,,,,K A Pollard (c N Rana),,,,,,122,
109,03/05/2019,1st,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,,4.0,0/29,,20.76,6.66,122,23.05
110,05/05/2019,2nd,Mumbai Indians,Wankhede Stadium,,4.0,0/33,,20.96,6.68,122,23.32
111,23/09/2020,1st,Mumbai Indians,Sheikh Zayed Stadium,S S Tiwary (c P J Cummins),4.0,1/22,,20.98,6.66,123,23.31
112,26/09/2020,1st,Sunrisers Hyderabad,Sheikh Zayed Stadium,,4.0,0/31,,21.18,6.67,123,23.56
113,30/09/2020,2nd,Rajasthan Royals,Dubai International Cricket Stadium,S Gopal (c †K D Karthik),4.0,1/40,,21.20,6.71,124,23.69
114,03/10/2020,1st,Delhi Capitals,Sharjah Cricket Stadium,,2.0,0/26,,21.30,6.73,124,23.90
115,07/10/2020,2nd,Chennai Super Kings,Sheikh Zayed Stadium,S R Watson (lbw),4.0,1/31,,21.32,6.74,125,23.96
116,10/10/2020,2nd,Punjab Kings,Sheikh Zayed Stadium,N Pooran (b),4.0,2/28,,21.17,6.75,126,23.80
,,,,,Mandeep Singh (c sub),,,,,,127,
117,24/10/2020,2nd,Delhi Capitals,Sheikh Zayed Stadium,,4.0,0/37,,21.36,6.77,127,24.09
118,26/10/2020,2nd,Punjab Kings,Sharjah Cricket Stadium,,4.0,0/27,,21.55,6.77,127,24.31
119,29/10/2020,2nd,Chennai Super Kings,Dubai International Cricket Stadium,,4.0,0/23,,21.74,6.76,127,24.49
120,01/11/2020,2nd,Rajasthan Royals,Dubai International Cricket Stadium,,4.0,0/37,,21.93,6.78,127,24.78
121,21/04/2021,1st,Chennai Super Kings,Wankhede Stadium,M M Ali (st K D Karthik),4.0,1/34,,21.95,6.79,128,24.85
122,24/04/2021,2nd,Rajasthan Royals,Wankhede Stadium,,4.0,0/20,,22.13,6.78,128,25.01
123,26/04/2021,1st,Punjab Kings,Narendra Modi Stadium,M A Agarwal (c R A Tripathi),4.0,2/22,,21.98,6.77,129,24.79
,,,,,M C Henriques (b),,,,,,130,
124,29/04/2021,2nd,Delhi Capitals,Narendra Modi Stadium,,4.0,0/36,,22.16,6.79,130,25.07
125,20/09/2021,1st,Royal Challengers Bengaluru,Sheikh Zayed Stadium,,4.0,0/20,,22.35,6.77,130,25.22
126,23/09/2021,1st,Mumbai Indians,Sheikh Zayed Stadium,R G Sharma (c Shubman Gill),4.0,1/20,,22.36,6.76,131,25.18
127,26/09/2021,2nd,Chennai Super Kings,Sheikh Zayed Stadium,A T Rayudu (b),4.0,3/41,,22.04,6.79,132,24.93
,,,,,S M Curran (c sub),,,,,,133,
,,,,,R A Jadeja (lbw),,,,,,134,
128,28/09/2021,1st,Delhi Capitals,Sharjah Cricket Stadium,S S Iyer (b),4.0,2/18,,21.89,6.77,135,24.69
,,,,,Lalit Yadav (lbw),,,,,,136,
129,01/10/2021,2nd,Punjab Kings,Dubai International Cricket Stadium,A K Markram (c Shubman Gill),4.0,1/34,,21.91,6.78,137,24.76
130,03/10/2021,1st,Sunrisers Hyderabad,Dubai International Cricket Stadium,,4.0,0/12,,22.08,6.75,137,24.85
131,07/10/2021,2nd,Rajasthan Royals,Sharjah Cricket Stadium,,4.0,0/30,,22.26,6.76,137,25.07
132,11/10/2021,1st,Royal Challengers Bengaluru,Sharjah Cricket Stadium,K S Bharat (c V R Iyer),4.0,4/21,,21.79,6.75,138,24.50
,,,,,V Kohli (b),,,,,,139,
,,,,,A B de Villiers (b),,,,,,140,
,,,,,G J Maxwell (c L H Ferguson),,,,,,141,
133,13/10/2021,1st,Delhi Capitals,Sharjah Cricket Stadium,,4.0,0/27,,21.96,6.75,141,24.70
134,15/10/2021,1st,Chennai Super Kings,Dubai International Cricket Stadium,R D Gaikwad (c Shivam Mavi),4.0,2/26,,21.83,6.74,142,24.53
,,,,,R V Uthappa (lbw),,,,,,143,
135,26/03/2022,1st,Chennai Super Kings,Wankhede Stadium,,4.0,0/15,,21.99,6.72,143,24.64
136,30/03/2022,2nd,Royal Challengers Bengaluru,Dr DY Patil Sports Academy,D J Willey (c N Rana),4.0,1/12,,22.01,6.69,144,24.55
137,01/04/2022,1st,Punjab Kings,Wankhede Stadium,R A Bawa (b),4.0,1/23,,22.02,6.69,145,24.54
138,06/04/2022,1st,Mumbai Indians,Maharashtra Cricket Association Stadium,,4.0,0/26,,22.19,6.68,145,24.72
139,10/04/2022,1st,Delhi Capitals,Brabourne Stadium,Lalit Yadav (lbw),4.0,2/21,,22.05,6.67,146,24.52
,,,,,R Powell (c sub),,,,,,147,
140,15/04/2022,2nd,Sunrisers Hyderabad,Brabourne Stadium,,4.0,0/23,,22.21,6.67,147,24.68
141,18/04/2022,1st,Rajasthan Royals,Brabourne Stadium,D Padikkal (b),4.0,2/21,,22.07,6.66,148,24.49
,,,,,R Parag (c Shivam Mavi),,,,,,149,
142,23/04/2022,1st,Gujarat Titans,Dr DY Patil Sports Academy,,4.0,0/31,,22.23,6.66,149,24.70
143,28/04/2022,2nd,Delhi Capitals,Wankhede Stadium,Lalit Yadav (lbw),4.0,1/19,,22.25,6.65,150,24.66
144,02/05/2022,1st,Rajasthan Royals,Wankhede Stadium,,4.0,0/19,,22.41,6.64,150,24.79
145,07/05/2022,1st,Lucknow Super Giants,Maharashtra Cricket Association Stadium,Q de Kock (c Shivam Mavi),4.0,1/20,,22.42,6.63,151,24.75
146,09/05/2022,2nd,Mumbai Indians,Dr DY Patil Sports Academy,,4.0,0/21,,22.58,6.62,151,24.89
147,14/05/2022,2nd,Sunrisers Hyderabad,Maharashtra Cricket Association Stadium,N Pooran (c & b),4.0,1/34,,22.59,6.63,152,24.95
148,18/05/2022,1st,Lucknow Super Giants,Dr DY Patil Sports Academy,,4.0,0/27,,22.74,6.63,152,25.13
149,01/04/2023,1st,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,Sikandar Raza (c N Rana),4.0,1/40,,22.75,6.65,153,25.23
150,06/04/2023,2nd,Royal Challengers Bengaluru,Eden Gardens,V Kohli (b),4.0,2/16,,22.61,6.64,154,25.01
,,,,,Shahbaz Ahmed (c S N Thakur),,,,,,155,
151,09/04/2023,1st,Gujarat Titans,Narendra Modi Stadium,W P Saha (c N Jagadeesan),4.0,3/33,,22.34,6.65,156,24.74
,,,,,Shubman Gill (c U T Yadav),,,,,,157,
,,,,,Sai Sudharsan (c sub),,,,,,158,
152,14/04/2023,1st,Sunrisers Hyderabad,Eden Gardens,,4.0,0/28,,22.49,6.65,158,24.92
153,16/04/2023,2nd,Mumbai Indians,Wankhede Stadium,,3.0,0/41,,22.60,6.68,158,25.18
154,20/04/2023,2nd,Delhi Capitals,Arun Jaitley Stadium,,4.0,0/36,,22.75,6.70,158,25.41
155,23/04/2023,1st,Chennai Super Kings,Eden Gardens,,2.0,0/23,,22.83,6.72,158,25.55
156,26/04/2023,2nd,Royal Challengers Bengaluru,M Chinnaswamy Stadium,,4.0,0/41,,22.98,6.74,158,25.81
157,29/04/2023,2nd,Gujarat Titans,Eden Gardens,Shubman Gill (c A D Russell),3.0,1/24,,22.95,6.74,159,25.80
158,04/05/2023,2nd,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,,2.0,0/16,,23.03,6.75,159,25.90
159,08/05/2023,1st,Punjab Kings,Eden Gardens,,4.0,0/29,,23.18,6.75,159,26.08
160,11/05/2023,2nd,Rajasthan Royals,Eden Gardens,,2.0,0/13,,23.25,6.75,159,26.16
161,14/05/2023,1st,Chennai Super Kings,MA Chidambaram Stadium,A T Rayudu (b),4.0,2/15,,23.11,6.73,160,25.93
,,,,,M M Ali (b),,,,,,161,
162,20/05/2023,1st,Lucknow Super Giants,Eden Gardens,K H Pandya (c Rinku Singh),4.0,2/28,,22.98,6.73,162,25.79
,,,,,A Badoni (c S N Thakur),,,,,,163,
163,23/03/2024,2nd,Sunrisers Hyderabad,Eden Gardens,R A Tripathi (c H P Rana),4.0,1/19,,22.98,6.72,164,25.74
164,29/03/2024,1st,Royal Challengers Bengaluru,M Chinnaswamy Stadium,G J Maxwell (c Ramandeep Singh),4.0,1/40,,22.99,6.74,165,25.83
165,03/04/2024,2nd,Delhi Capitals,Dr YS Rajasekhara Reddy Cricket Stadium,Sumit Kumar (c sub),4.0,1/29,,22.99,6.75,166,25.85
166,08/04/2024,2nd,Chennai Super Kings,MA Chidambaram Stadium,D J Mitchell (b),4.0,1/30,,23.00,6.75,167,25.87
167,14/04/2024,1st,Lucknow Super Giants,Eden Gardens,A Badoni (c Angkrish Raghuvanshi),4.0,1/17,,23.01,6.73,168,25.82
168,16/04/2024,2nd,Rajasthan Royals,Eden Gardens,D C Jurel (lbw),4.0,2/30,,22.88,6.74,169,25.69
,,,,,R Powell (lbw),,,,,,170,
169,21/04/2024,2nd,Royal Challengers Bengaluru,Eden Gardens,C Green (c Ramandeep Singh),4.0,2/34,,22.75,6.75,171,25.59
,,,,,M K Lomror (c & b),,,,,,172,
170,26/04/2024,2nd,Punjab Kings,Eden Gardens,R R Rossouw (c S S Iyer),4.0,1/24,,22.76,6.75,173,25.58
171,29/04/2024,1st,Delhi Capitals,Eden Gardens,A R Patel (b),4.0,1/24,,22.76,6.74,174,25.57
172,03/05/2024,2nd,Mumbai Indians,Wankhede Stadium,R G Sharma (c M K Pandey),4.0,2/22,,22.64,6.73,175,25.41
,,,,,N Wadhera (b),,,,,,176,
173,05/05/2024,2nd,Lucknow Super Giants,BRSABV Ekana Cricket Stadium,A Badoni (c M A Starc),4.0,1/22,,22.65,6.73,177,25.39
174,11/05/2024,2nd,Mumbai Indians,Eden Gardens,Ishan Kishan (c Rinku Singh),3.0,1/21,,22.62,6.73,178,25.37
175,19/05/2024,1st,Rajasthan Royals,Barsapara Cricket Stadium,did not bowl,,,,22.62,6.73,178,25.37
176,21/05/2024,1st,Sunrisers Hyderabad,Narendra Modi Stadium,Sanvir Singh (b),4.0,1/40,,22.63,6.75,179,25.45
177,26/05/2024,1st,Sunrisers Hyderabad,MA Chidambaram Stadium,J D Unadkat (lbw),4.0,1/16,,22.64,6.73,180,25.39
178,22/03/2025,2nd,Royal Challengers Bengaluru,Eden Gardens,D Padikkal (c Ramandeep Singh),4.0,1/27,,22.65,6.73,181,25.40
179,31/03/2025,2nd,Mumbai Indians,Wankhede Stadium,,3.0,0/32,,22.75,6.75,181,25.58
180,03/04/2025,2nd,Sunrisers Hyderabad,Eden Gardens,P H K D Mendis (c sub),4.0,1/30,,22.75,6.75,182,25.60
181,08/04/2025,1st,Lucknow Super Giants,Eden Gardens,,3.0,0/38,,22.85,6.78,182,25.81
182,11/04/2025,1st,Chennai Super Kings,MA Chidambaram Stadium,R A Tripathi (b),4.0,3/13,,22.61,6.76,183,25.46
,,,,,R A Jadeja (c †Q de Kock),,,,,,184,
