Match,Date,M/Inns,Versus,Ground,Batsman Dismissed,Overs,Wickets,,S/R,E/R,Wkts,Avg
1,06/04/2012,1st,Pune Warriors,Wankhede Stadium,did not bowl,,,,,,0,
2,16/04/2014,2nd,Mumbai Indians,Sheikh Zayed Stadium,did not bowl,,,,,,0,
3,19/04/2014,2nd,Delhi Capitals,Dubai International Cricket Stadium,did not bowl,,,,,,0,
4,24/04/2014,2nd,Royal Challengers Bengaluru,Sharjah Cricket Stadium,did not bowl,,,,,,0,
5,26/04/2014,1st,Punjab Kings,Sheikh Zayed Stadium,did not bowl,,,,,,0,
6,29/04/2014,1st,Rajasthan Royals,Sheikh Zayed Stadium,did not bowl,,,,,,0,
7,02/05/2014,1st,Chennai Super Kings,JSCA International Stadium Complex,did not bowl,,,,,,0,
8,05/05/2014,1st,Rajasthan Royals,Narendra Modi Stadium,did not bowl,,,,,,0,
9,07/05/2014,1st,Delhi Capitals,Arun Jaitley Stadium,,1.0,0/8,,,8.00,0,
10,11/05/2014,1st,Punjab Kings,Barabati Stadium,did not bowl,,,,,8.00,0,
11,14/05/2014,1st,Mumbai Indians,Barabati Stadium,did not bowl,,,,,8.00,0,
12,18/05/2014,1st,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,did not bowl,,,,,8.00,0,
13,20/05/2014,1st,Chennai Super Kings,Eden Gardens,did not bowl,,,,,8.00,0,
14,22/05/2014,2nd,Royal Challengers Bengaluru,Eden Gardens,did not bowl,,,,,8.00,0,
15,24/05/2014,1st,Sunrisers Hyderabad,Eden Gardens,did not bowl,,,,,8.00,0,
16,28/05/2014,2nd,Punjab Kings,Eden Gardens,did not bowl,,,,,8.00,0,
17,01/06/2014,1st,Punjab Kings,M Chinnaswamy Stadium,did not bowl,,,,,8.00,0,
18,08/04/2015,1st,Mumbai Indians,Eden Gardens,did not bowl,,,,,8.00,0,
19,11/04/2015,2nd,Royal Challengers Bengaluru,Eden Gardens,did not bowl,,,,,8.00,0,
20,18/04/2015,1st,Punjab Kings,Maharashtra Cricket Association Stadium,did not bowl,,,,,8.00,0,
21,20/04/2015,1st,Delhi Capitals,Arun Jaitley Stadium,did not bowl,,,,,8.00,0,
22,22/04/2015,1st,Sunrisers Hyderabad,Dr YS Rajasekhara Reddy Cricket Stadium,did not bowl,,,,,8.00,0,
23,28/04/2015,1st,Chennai Super Kings,MA Chidambaram Stadium,did not bowl,,,,,8.00,0,
24,30/04/2015,1st,Chennai Super Kings,Eden Gardens,did not bowl,,,,,8.00,0,
25,02/05/2015,2nd,Royal Challengers Bengaluru,M Chinnaswamy Stadium,did not bowl,,,,,8.00,0,
26,04/05/2015,2nd,Sunrisers Hyderabad,Eden Gardens,did not bowl,,,,,8.00,0,
27,07/05/2015,2nd,Delhi Capitals,Eden Gardens,did not bowl,,,,,8.00,0,
28,09/05/2015,1st,Punjab Kings,Eden Gardens,did not bowl,,,,,8.00,0,
29,14/05/2015,1st,Mumbai Indians,Wankhede Stadium,did not bowl,,,,,8.00,0,
30,16/05/2015,1st,Rajasthan Royals,Brabourne Stadium,did not bowl,,,,,8.00,0,
31,10/04/2016,1st,Delhi Capitals,Eden Gardens,,3.0,0/21,,,7.25,0,
32,13/04/2016,2nd,Mumbai Indians,Eden Gardens,did not bowl,,,,,7.25,0,
33,16/04/2016,1st,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,did not bowl,,,,,7.25,0,
34,19/04/2016,1st,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,did not bowl,,,,,7.25,0,
35,24/04/2016,1st,Rising Pune Supergiant,Maharashtra Cricket Association Stadium,did not bowl,,,,,7.25,0,
36,28/04/2016,2nd,Mumbai Indians,Wankhede Stadium,did not bowl,,,,,7.25,0,
