Match,Date,M/Inns,Versus,Ground,Batsman Dismissed,Overs,Wickets,,S/R,E/R,Wkts,Avg
1  (k),14/04/2013,1st,Punjab Kings,Sawai Mansingh Stadium,did not bowl,,,,,,0,
2  (k),29/04/2013,1st,Royal Challengers Bengaluru,Sawai Mansingh Stadium,did not bowl,,,,,,0,
3,03/05/2013,2nd,Kolkata Knight Riders,Eden Gardens,did not bowl,,,,,,0,
4  (k),05/05/2013,1st,Pune Warriors,Sawai Mansingh Stadium,did not bowl,,,,,,0,
5  (k),07/05/2013,1st,Delhi Capitals,Sawai Mansingh Stadium,did not bowl,,,,,,0,
6,09/05/2013,1st,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,did not bowl,,,,,,0,
7,12/05/2013,1st,Chennai Super Kings,Sawai Mansingh Stadium,did not bowl,,,,,,0,
8,15/05/2013,1st,Mumbai Indians,Wankhede Stadium,did not bowl,,,,,,0,
9  (k),17/05/2013,1st,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,did not bowl,,,,,,0,
10,22/05/2013,1st,Sunrisers Hyderabad,Arun Jaitley Stadium,did not bowl,,,,,,0,
11,24/05/2013,2nd,Mumbai Indians,Eden Gardens,did not bowl,,,,,,0,
12  (k),18/04/2014,1st,Sunrisers Hyderabad,Sheikh Zayed Stadium,did not bowl,,,,,,0,
13  (k),20/04/2014,2nd,Punjab Kings,Sharjah Cricket Stadium,did not bowl,,,,,,0,
14  (k),23/04/2014,1st,Chennai Super Kings,Dubai International Cricket Stadium,did not bowl,,,,,,0,
15  (k),26/04/2014,1st,Royal Challengers Bengaluru,Sheikh Zayed Stadium,did not bowl,,,,,,0,
16  (k),29/04/2014,2nd,Kolkata Knight Riders,Sheikh Zayed Stadium,did not bowl,,,,,,0,
17  (k),03/05/2014,1st,Delhi Capitals,Arun Jaitley Stadium,did not bowl,,,,,,0,
18  (k),05/05/2014,2nd,Kolkata Knight Riders,Narendra Modi Stadium,did not bowl,,,,,,0,
19  (k),08/05/2014,1st,Sunrisers Hyderabad,Narendra Modi Stadium,did not bowl,,,,,,0,
20  (k),11/05/2014,1st,Royal Challengers Bengaluru,M Chinnaswamy Stadium,did not bowl,,,,,,0,
21  (k),15/05/2014,2nd,Delhi Capitals,Narendra Modi Stadium,did not bowl,,,,,,0,
22  (k),19/05/2014,1st,Mumbai Indians,Narendra Modi Stadium,did not bowl,,,,,,0,
23  (k),23/05/2014,1st,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,did not bowl,,,,,,0,
24  (k),25/05/2014,2nd,Mumbai Indians,Wankhede Stadium,did not bowl,,,,,,0,
25  (k),10/04/2015,2nd,Punjab Kings,Maharashtra Cricket Association Stadium,did not bowl,,,,,,0,
26  (k),12/04/2015,1st,Delhi Capitals,Arun Jaitley Stadium,did not bowl,,,,,,0,
27  (k),14/04/2015,1st,Mumbai Indians,Narendra Modi Stadium,did not bowl,,,,,,0,
28  (k),16/04/2015,1st,Sunrisers Hyderabad,Dr YS Rajasekhara Reddy Cricket Stadium,did not bowl,,,,,,0,
29  (k),19/04/2015,1st,Chennai Super Kings,Narendra Modi Stadium,did not bowl,,,,,,0,
30  (k),21/04/2015,2nd,Punjab Kings,Narendra Modi Stadium,did not bowl,,,,,,0,
31  (k),24/04/2015,2nd,Royal Challengers Bengaluru,Narendra Modi Stadium,did not bowl,,,,,,0,
32  (k),29/04/2015,1st,Royal Challengers Bengaluru,M Chinnaswamy Stadium,did not bowl,,,,,,0,
33  (k),01/05/2015,1st,Mumbai Indians,Wankhede Stadium,did not bowl,,,,,,0,
34  (k),03/05/2015,2nd,Delhi Capitals,Brabourne Stadium,did not bowl,,,,,,0,
35  (k),07/05/2015,1st,Sunrisers Hyderabad,Brabourne Stadium,did not bowl,,,,,,0,
36  (k),10/05/2015,1st,Chennai Super Kings,MA Chidambaram Stadium,did not bowl,,,,,,0,
37  (k),16/05/2015,2nd,Kolkata Knight Riders,Brabourne Stadium,did not bowl,,,,,,0,
38  (k),20/05/2015,1st,Royal Challengers Bengaluru,Maharashtra Cricket Association Stadium,did not bowl,,,,,,0,
39,10/04/2016,2nd,Kolkata Knight Riders,Eden Gardens,did not bowl,,,,,,0,
40,15/04/2016,1st,Punjab Kings,Arun Jaitley Stadium,did not bowl,,,,,,0,
41,17/04/2016,1st,Royal Challengers Bengaluru,M Chinnaswamy Stadium,did not bowl,,,,,,0,
42,23/04/2016,2nd,Mumbai Indians,Arun Jaitley Stadium,did not bowl,,,,,,0,
43,27/04/2016,1st,Gujarat Lions,Arun Jaitley Stadium,did not bowl,,,,,,0,
44,30/04/2016,2nd,Kolkata Knight Riders,Arun Jaitley Stadium,did not bowl,,,,,,0,
45,03/05/2016,1st,Gujarat Lions,Saurashtra Cricket Association Stadium,did not bowl,,,,,,0,
46  (k),05/05/2016,2nd,Rising Pune Supergiant,Arun Jaitley Stadium,did not bowl,,,,,,0,
47,07/05/2016,1st,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,did not bowl,,,,,,0,
48,12/05/2016,1st,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,did not bowl,,,,,,0,
49,15/05/2016,1st,Mumbai Indians,Dr YS Rajasekhara Reddy Cricket Stadium,did not bowl,,,,,,0,
50,17/05/2016,2nd,Rising Pune Supergiant,Dr YS Rajasekhara Reddy Cricket Stadium,did not bowl,,,,,,0,
51,20/05/2016,1st,Sunrisers Hyderabad,Shaheed Veer Narayan Sing International Stadium,did not bowl,,,,,,0,
52,22/05/2016,2nd,Royal Challengers Bengaluru,Shaheed Veer Narayan Sing International Stadium,did not bowl,,,,,,0,
53,08/04/2017,1st,Royal Challengers Bengaluru,M Chinnaswamy Stadium,did not bowl,,,,,,0,
54,11/04/2017,2nd,Rising Pune Supergiant,Maharashtra Cricket Association Stadium,did not bowl,,,,,,0,
55,15/04/2017,2nd,Punjab Kings,Arun Jaitley Stadium,did not bowl,,,,,,0,
56,17/04/2017,2nd,Kolkata Knight Riders,Arun Jaitley Stadium,did not bowl,,,,,,0,
57,19/04/2017,1st,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,did not bowl,,,,,,0,
58,22/04/2017,1st,Mumbai Indians,Wankhede Stadium,did not bowl,,,,,,0,
59,28/04/2017,2nd,Kolkata Knight Riders,Eden Gardens,did not bowl,,,,,,0,
60,30/04/2017,2nd,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,did not bowl,,,,,,0,
61,02/05/2017,1st,Sunrisers Hyderabad,Arun Jaitley Stadium,did not bowl,,,,,,0,
62,04/05/2017,1st,Gujarat Lions,Arun Jaitley Stadium,did not bowl,,,,,,0,
63,06/05/2017,1st,Mumbai Indians,Barabati Stadium,did not bowl,,,,,,0,
64,10/05/2017,1st,Gujarat Lions,Green Park,did not bowl,,,,,,0,
65,12/05/2017,2nd,Rising Pune Supergiant,Arun Jaitley Stadium,did not bowl,,,,,,0,
66,14/05/2017,1st,Royal Challengers Bengaluru,Arun Jaitley Stadium,did not bowl,,,,,,0,
67,09/04/2018,2nd,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,did not bowl,,,,,,0,
68,11/04/2018,2nd,Delhi Capitals,Sawai Mansingh Stadium,did not bowl,,,,,,0,
69,15/04/2018,2nd,Royal Challengers Bengaluru,M Chinnaswamy Stadium,did not bowl,,,,,,0,
70,18/04/2018,2nd,Kolkata Knight Riders,Sawai Mansingh Stadium,did not bowl,,,,,,0,
71,20/04/2018,1st,Chennai Super Kings,Maharashtra Cricket Association Stadium,did not bowl,,,,,,0,
72,22/04/2018,1st,Mumbai Indians,Sawai Mansingh Stadium,did not bowl,,,,,,0,
73,29/04/2018,1st,Sunrisers Hyderabad,Sawai Mansingh Stadium,did not bowl,,,,,,0,
74,02/05/2018,1st,Delhi Capitals,Arun Jaitley Stadium,did not bowl,,,,,,0,
75,06/05/2018,2nd,Punjab Kings,Holkar Cricket Stadium,did not bowl,,,,,,0,
76,08/05/2018,2nd,Punjab Kings,Sawai Mansingh Stadium,did not bowl,,,,,,0,
77,11/05/2018,1st,Chennai Super Kings,Sawai Mansingh Stadium,did not bowl,,,,,,0,
78,13/05/2018,1st,Mumbai Indians,Wankhede Stadium,did not bowl,,,,,,0,
79,15/05/2018,2nd,Kolkata Knight Riders,Eden Gardens,did not bowl,,,,,,0,
80,19/05/2018,2nd,Royal Challengers Bengaluru,Sawai Mansingh Stadium,did not bowl,,,,,,0,
81,23/05/2018,1st,Kolkata Knight Riders,Eden Gardens,did not bowl,,,,,,0,
82,25/03/2019,1st,Punjab Kings,Sawai Mansingh Stadium,did not bowl,,,,,,0,
83,29/03/2019,2nd,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,did not bowl,,,,,,0,
84,31/03/2019,1st,Chennai Super Kings,MA Chidambaram Stadium,did not bowl,,,,,,0,
85,11/04/2019,2nd,Chennai Super Kings,Sawai Mansingh Stadium,did not bowl,,,,,,0,
86  (k),13/04/2019,1st,Mumbai Indians,Wankhede Stadium,did not bowl,,,,,,0,
87  (k),16/04/2019,1st,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,did not bowl,,,,,,0,
88  (k),20/04/2019,1st,Mumbai Indians,Sawai Mansingh Stadium,did not bowl,,,,,,0,
89  (k),22/04/2019,2nd,Delhi Capitals,Sawai Mansingh Stadium,did not bowl,,,,,,0,
90  (k),25/04/2019,1st,Kolkata Knight Riders,Eden Gardens,did not bowl,,,,,,0,
