Match,Date,M/Inns,Versus,Ground,Batsman Dismissed,Overs,Wickets,,S/R,E/R,Wkts,Avg
20,04/05/2015,1st,Chennai Super Kings,MA Chidambaram Stadium,D R Smith (b),4.0,3/24,,17.20,7.07,23,20.28
,,,,,D J J Bravo (c D Wiese),,,,,,24,
,,,,,P Negi (b),,,,,,25,
21,06/05/2015,2nd,Punjab Kings,M Chinnaswamy Stadium,M Vohra (c D Wiese),4.0,4/15,,15.66,6.90,26,18.00
,,,,,M G Johnson (b),,,,,,27,
,,,,,Anureet Singh (b),,,,,,28,
,,,,,Karanveer Singh (b),,,,,,29,
22,10/05/2015,2nd,Mumbai Indians,Wankhede Stadium,Harbhajan Singh (c V Kohli),4.0,1/41,,15.93,7.07,30,18.77
23,13/05/2015,1st,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,Gurkeerat Singh (c †K D Karthik),2.0,1/20,,15.81,7.14,31,18.81
24,15/05/2015,1st,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,E J G Morgan (c Mandeep Singh),3.0,1/26,,15.88,7.19,32,19.03
25,17/05/2015,1st,Delhi Capitals,M Chinnaswamy Stadium,,4.0,0/35,,16.63,7.26,32,20.13
26,20/05/2015,2nd,Rajasthan Royals,Maharashtra Cricket Association Stadium,C H Morris (c Y S Chahal),4.0,1/22,,16.85,7.19,33,20.18
27,22/05/2015,2nd,Chennai Super Kings,JSCA International Stadium Complex,D J J Bravo (b),4.0,1/27,,17.06,7.17,34,20.38
28,23/03/2024,2nd,Sunrisers Hyderabad,Eden Gardens,,4.0,0/53,,17.76,7.41,34,21.94
29,29/03/2024,1st,Royal Challengers Bengaluru,M Chinnaswamy Stadium,,4.0,0/47,,18.47,7.58,34,23.32
30,03/04/2024,2nd,Delhi Capitals,Dr YS Rajasekhara Reddy Cricket Stadium,M R Marsh (c Ramandeep Singh),3.0,2/25,,17.94,7.60,35,22.72
,,,,,D A Warner (b),,,,,,36,
31,08/04/2024,2nd,Chennai Super Kings,MA Chidambaram Stadium,,3.0,0/29,,18.44,7.65,36,23.53
32,14/04/2024,1st,Lucknow Super Giants,Eden Gardens,D J Hooda (c Ramandeep Singh),4.0,3/28,,17.64,7.63,37,22.44
,,,,,N Pooran (c †P D Salt),,,,,,38,
,,,,,Arshad Khan (b),,,,,,39,
33,16/04/2024,2nd,Rajasthan Royals,Eden Gardens,,4.0,0/50,,18.26,7.79,39,23.72
34,21/04/2024,2nd,Royal Challengers Bengaluru,Eden Gardens,K V Sharma (c & b),3.0,1/55,,18.25,8.05,40,24.50
35,29/04/2024,1st,Delhi Capitals,Eden Gardens,J Fraser-McGurk (c V R Iyer),3.0,1/43,,18.24,8.21,41,24.95
36,03/05/2024,2nd,Mumbai Indians,Wankhede Stadium,Ishan Kishan (b),3.5,4/33,,17.13,8.22,42,23.47
,,,,,T H David (c S S Iyer),,,,,,43,
,,,,,P P Chawla (c S P Narine),,,,,,44,
,,,,,G Coetzee (b),,,,,,45,
37,05/05/2024,2nd,Lucknow Super Giants,BRSABV Ekana Cricket Stadium,Arshin Kulkarni (c Ramandeep Singh),2.0,1/22,,17.02,8.26,46,23.43
38,11/05/2024,2nd,Mumbai Indians,Eden Gardens,,1.0,0/11,,17.15,8.28,46,23.67
39,19/05/2024,1st,Rajasthan Royals,Barsapara Cricket Stadium,did not bowl,,,,17.15,8.28,46,23.67
40,21/05/2024,1st,Sunrisers Hyderabad,Narendra Modi Stadium,T M Head (b),4.0,3/34,,16.59,8.29,47,22.92
,,,,,N K Reddy (c †Rahmanullah Gurbaz),,,,,,48,
,,,,,Shahbaz Ahmed (b),,,,,,49,
41,26/05/2024,1st,Sunrisers Hyderabad,MA Chidambaram Stadium,Abhishek Sharma (b),3.0,2/14,,16.29,8.21,50,22.29
,,,,,R A Tripathi (c Ramandeep Singh),,,,,,51,
42,24/03/2025,1st,Lucknow Super Giants,Dr YS Rajasekhara Reddy Cricket Stadium,N Pooran (b),4.0,3/42,,15.83,8.27,52,21.83
,,,,,Shahbaz Ahmed (c sub),,,,,,53,
,,,,,Ravi Bishnoi (b),,,,,,54,
43,30/03/2025,1st,Sunrisers Hyderabad,Dr YS Rajasekhara Reddy Cricket Stadium,Ishan Kishan (c T Stubbs),3.4,5/35,,14.86,8.31,55,20.58
,,,,,N K Reddy (c A R Patel),,,,,,56,
,,,,,T M Head (c †K L Rahul),,,,,,57,
,,,,,H V Patel (c A R Patel),,,,,,58,
,,,,,P W A Mulder (c F du Plessis),,,,,,59,
44,05/04/2025,2nd,Chennai Super Kings,MA Chidambaram Stadium,R D Gaikwad (c J Fraser-McGurk),4.0,1/27,,15.02,8.26,60,20.68
45,10/04/2025,1st,Royal Challengers Bengaluru,M Chinnaswamy Stadium,,3.0,0/35,,15.32,8.33,60,21.27
46,13/04/2025,1st,Mumbai Indians,Arun Jaitley Stadium,,3.0,0/43,,15.62,8.45,60,21.98
47,16/04/2025,2nd,Rajasthan Royals,Arun Jaitley Stadium,N Rana (lbw),4.0,1/36,,15.75,8.46,61,22.21
48,19/04/2025,2nd,Gujarat Titans,Narendra Modi Stadium,,3.2,0/49,,16.08,8.59,61,23.02
49,22/04/2025,1st,Lucknow Super Giants,BRSABV Ekana Cricket Stadium,N Pooran (b),4.0,1/25,,16.21,8.53,62,23.05
