Match,Date,M/Inns,Versus,Ground,Batsman Dismissed,Overs,Wickets,,S/R,E/R,Wkts,Avg
1,11/04/2013,1st,Kolkata Knight Riders,M Chinnaswamy Stadium,did not bowl,,,,,,0,
2,16/04/2013,1st,Delhi Capitals,M Chinnaswamy Stadium,did not bowl,,,,,,0,
3,02/05/2013,2nd,Pune Warriors,Maharashtra Cricket Association Stadium,did not bowl,,,,,,0,
4,14/05/2013,2nd,Punjab Kings,M Chinnaswamy Stadium,did not bowl,,,,,,0,
5  (k),18/05/2013,2nd,Chennai Super Kings,M Chinnaswamy Stadium,did not bowl,,,,,,0,
6  (k),18/04/2014,2nd,Rajasthan Royals,Sheikh Zayed Stadium,did not bowl,,,,,,0,
7  (k),22/04/2014,1st,Punjab Kings,Sharjah Cricket Stadium,did not bowl,,,,,,0,
8,25/04/2014,2nd,Delhi Capitals,Dubai International Cricket Stadium,did not bowl,,,,,,0,
9  (k),27/04/2014,2nd,Chennai Super Kings,Sharjah Cricket Stadium,did not bowl,,,,,,0,
10,30/04/2014,2nd,Mumbai Indians,Dubai International Cricket Stadium,did not bowl,,,,,,0,
11,04/05/2014,2nd,Royal Challengers Bengaluru,M Chinnaswamy Stadium,did not bowl,,,,,,0,
12,08/05/2014,2nd,Rajasthan Royals,Narendra Modi Stadium,did not bowl,,,,,,0,
13,10/05/2014,1st,Delhi Capitals,Arun Jaitley Stadium,did not bowl,,,,,,0,
14,12/05/2014,2nd,Mumbai Indians,Rajiv Gandhi International Stadium,did not bowl,,,,,,0,
15,14/05/2014,2nd,Punjab Kings,Rajiv Gandhi International Stadium,did not bowl,,,,,,0,
16,18/05/2014,2nd,Kolkata Knight Riders,Rajiv Gandhi International Stadium,did not bowl,,,,,,0,
17,11/04/2015,1st,Chennai Super Kings,MA Chidambaram Stadium,did not bowl,,,,,,0,
18,13/04/2015,1st,Royal Challengers Bengaluru,M Chinnaswamy Stadium,did not bowl,,,,,,0,
19,16/04/2015,2nd,Rajasthan Royals,Dr YS Rajasekhara Reddy Cricket Stadium,did not bowl,,,,,,0,
20,18/04/2015,1st,Delhi Capitals,Dr YS Rajasekhara Reddy Cricket Stadium,did not bowl,,,,,,0,
21,22/04/2015,2nd,Kolkata Knight Riders,Dr YS Rajasekhara Reddy Cricket Stadium,did not bowl,,,,,,0,
22,25/04/2015,1st,Mumbai Indians,Wankhede Stadium,did not bowl,,,,,,0,
23,11/05/2015,2nd,Punjab Kings,Rajiv Gandhi International Stadium,did not bowl,,,,,,0,
24,15/05/2015,2nd,Royal Challengers Bengaluru,Rajiv Gandhi International Stadium,did not bowl,,,,,,0,
25,17/05/2015,2nd,Mumbai Indians,Rajiv Gandhi International Stadium,did not bowl,,,,,,0,
26  (k),20/04/2016,2nd,Mumbai Indians,Barabati Stadium,did not bowl,,,,,,0,
27  (k),22/04/2016,2nd,Rising Pune Supergiant,Maharashtra Cricket Association Stadium,did not bowl,,,,,,0,
28  (k),24/04/2016,2nd,Gujarat Lions,Saurashtra Cricket Association Stadium,did not bowl,,,,,,0,
29  (k),30/04/2016,1st,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,did not bowl,,,,,,0,
30  (k),02/05/2016,2nd,Kolkata Knight Riders,M Chinnaswamy Stadium,did not bowl,,,,,,0,
31  (k),07/05/2016,1st,Rising Pune Supergiant,M Chinnaswamy Stadium,did not bowl,,,,,,0,
32  (k),09/05/2016,2nd,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,did not bowl,,,,,,0,
33  (k),11/05/2016,2nd,Mumbai Indians,M Chinnaswamy Stadium,did not bowl,,,,,,0,
34  (k),14/05/2016,2nd,Gujarat Lions,M Chinnaswamy Stadium,did not bowl,,,,,,0,
35  (k),16/05/2016,1st,Kolkata Knight Riders,Eden Gardens,did not bowl,,,,,,0,
36  (k),18/05/2016,2nd,Punjab Kings,M Chinnaswamy Stadium,did not bowl,,,,,,0,
37  (k),22/05/2016,1st,Delhi Capitals,Shaheed Veer Narayan Sing International Stadium,did not bowl,,,,,,0,
38  (k),24/05/2016,1st,Gujarat Lions,M Chinnaswamy Stadium,did not bowl,,,,,,0,
39  (k),29/05/2016,1st,Sunrisers Hyderabad,M Chinnaswamy Stadium,did not bowl,,,,,,0,
40  (k),08/04/2018,1st,Delhi Capitals,Punjab Cricket Association IS Bindra Stadium,did not bowl,,,,,,0,
41  (k),13/04/2018,2nd,Royal Challengers Bengaluru,M Chinnaswamy Stadium,did not bowl,,,,,,0,
42  (k),15/04/2018,2nd,Chennai Super Kings,Punjab Cricket Association IS Bindra Stadium,did not bowl,,,,,,0,
43  (k),19/04/2018,2nd,Sunrisers Hyderabad,Punjab Cricket Association IS Bindra Stadium,did not bowl,,,,,,0,
44  (k),21/04/2018,1st,Kolkata Knight Riders,Eden Gardens,did not bowl,,,,,,0,
45  (k),23/04/2018,2nd,Delhi Capitals,Arun Jaitley Stadium,did not bowl,,,,,,0,
46  (k),26/04/2018,1st,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,did not bowl,,,,,,0,
47  (k),04/05/2018,2nd,Mumbai Indians,Holkar Cricket Stadium,did not bowl,,,,,,0,
48  (k),06/05/2018,1st,Rajasthan Royals,Holkar Cricket Stadium,did not bowl,,,,,,0,
49  (k),08/05/2018,1st,Rajasthan Royals,Sawai Mansingh Stadium,did not bowl,,,,,,0,
50  (k),12/05/2018,1st,Kolkata Knight Riders,Holkar Cricket Stadium,did not bowl,,,,,,0,
51  (k),14/05/2018,2nd,Royal Challengers Bengaluru,Holkar Cricket Stadium,did not bowl,,,,,,0,
52  (k),16/05/2018,1st,Mumbai Indians,Wankhede Stadium,did not bowl,,,,,,0,
