Match,Date,M/Inns,Versus,Ground,Batsman Dismissed,Overs,Wickets,,S/R,E/R,Wkts,Avg
1,20/04/2008,2nd,Kolkata Knight Riders,Eden Gardens,did not bowl,,,,,,0,
2,22/04/2008,2nd,Delhi Capitals,Rajiv Gandhi International Stadium,did not bowl,,,,,,0,
3,24/04/2008,2nd,Rajasthan Royals,Rajiv Gandhi International Stadium,did not bowl,,,,,,0,
4,27/04/2008,1st,Mumbai Indians,Dr DY Patil Sports Academy,did not bowl,,,,,,0,
5,01/05/2008,2nd,Punjab Kings,Rajiv Gandhi International Stadium,did not bowl,,,,,,0,
6,03/05/2008,1st,Royal Challengers Bengaluru,M Chinnaswamy Stadium,did not bowl,,,,,,0,
7,06/05/2008,1st,Chennai Super Kings,MA Chidambaram Stadium,did not bowl,,,,,,0,
8,09/05/2008,2nd,Rajasthan Royals,Sawai Mansingh Stadium,did not bowl,,,,,,0,
9,11/05/2008,1st,Kolkata Knight Riders,Rajiv Gandhi International Stadium,did not bowl,,,,,,0,
10,15/05/2008,1st,Delhi Capitals,Arun Jaitley Stadium,did not bowl,,,,,,0,
11,18/05/2008,1st,Mumbai Indians,Rajiv Gandhi International Stadium,did not bowl,,,,,,0,
12,23/05/2008,2nd,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,K C Sangakkara (c L P C Silva),4.0,1/25,,24.00,6.25,1,25.00
13,25/05/2008,2nd,Royal Challengers Bengaluru,Rajiv Gandhi International Stadium,did not bowl,,,,24.00,6.25,1,25.00
14,19/04/2009,1st,Kolkata Knight Riders,Newlands,did not bowl,,,,24.00,6.25,1,25.00
15,22/04/2009,2nd,Royal Challengers Bengaluru,Newlands,did not bowl,,,,24.00,6.25,1,25.00
16,25/04/2009,2nd,Mumbai Indians,Kingsmead,,1.0,0/8,,30.00,6.60,1,33.00
17,27/04/2009,1st,Chennai Super Kings,Kingsmead,S K Raina (c & b),3.0,1/18,,24.00,6.38,2,25.50
18,30/04/2009,2nd,Delhi Capitals,SuperSport Park,,1.0,0/10,,27.00,6.78,2,30.50
