Match,Date,M/Inns,Versus,Ground,Batsman Dismissed,Overs,Wickets,,S/R,E/R,Wkts,Avg
1,20/09/2021,1st,Royal Challengers Bengaluru,Sheikh Zayed Stadium,did not bowl,,,,,,0,
2,23/09/2021,1st,Mumbai Indians,Sheikh Zayed Stadium,did not bowl,,,,,,0,
3,26/09/2021,2nd,Chennai Super Kings,Sheikh Zayed Stadium,,1.0,0/5,,,5.00,0,
4,28/09/2021,1st,Delhi Capitals,Sharjah Cricket Stadium,S O Hetmeyer (c T G Southee),4.0,2/29,,15.00,6.80,1,17.00
,,,,,A R Patel (c L H Ferguson),,,,,,2,
5,01/10/2021,2nd,Punjab Kings,Dubai International Cricket Stadium,K L Rahul (c Shivam Mavi),2.3,1/30,,15.00,8.53,3,21.33
6,03/10/2021,1st,Sunrisers Hyderabad,Dubai International Cricket Stadium,did not bowl,,,,15.00,8.53,3,21.33
7,07/10/2021,2nd,Rajasthan Royals,Sharjah Cricket Stadium,did not bowl,,,,15.00,8.53,3,21.33
8,11/10/2021,1st,Royal Challengers Bengaluru,Sharjah Cricket Stadium,did not bowl,,,,15.00,8.53,3,21.33
9,13/10/2021,1st,Delhi Capitals,Sharjah Cricket Stadium,did not bowl,,,,15.00,8.53,3,21.33
10,15/10/2021,1st,Chennai Super Kings,Dubai International Cricket Stadium,,1.0,0/5,,17.00,8.12,3,23.00
11,26/03/2022,1st,Chennai Super Kings,Wankhede Stadium,did not bowl,,,,17.00,8.12,3,23.00
12,30/03/2022,2nd,Royal Challengers Bengaluru,Dr DY Patil Sports Academy,,1.0,0/10,,19.00,8.32,3,26.33
13,01/04/2022,1st,Punjab Kings,Wankhede Stadium,did not bowl,,,,19.00,8.32,3,26.33
14,06/04/2022,1st,Mumbai Indians,Maharashtra Cricket Association Stadium,did not bowl,,,,19.00,8.32,3,26.33
15,10/04/2022,1st,Delhi Capitals,Brabourne Stadium,,1.0,0/14,,21.00,8.86,3,31.00
16,15/04/2022,2nd,Sunrisers Hyderabad,Brabourne Stadium,did not bowl,,,,21.00,8.86,3,31.00
17,18/04/2022,1st,Rajasthan Royals,Brabourne Stadium,did not bowl,,,,21.00,8.86,3,31.00
18,23/04/2022,1st,Gujarat Titans,Dr DY Patil Sports Academy,did not bowl,,,,21.00,8.86,3,31.00
19,28/04/2022,2nd,Delhi Capitals,Wankhede Stadium,,1.0,0/14,,23.00,9.30,3,35.67
20,09/05/2022,2nd,Mumbai Indians,Dr DY Patil Sports Academy,,1.0,0/8,,25.00,9.20,3,38.33
21,14/05/2022,2nd,Sunrisers Hyderabad,Maharashtra Cricket Association Stadium,did not bowl,,,,25.00,9.20,3,38.33
22,18/05/2022,1st,Lucknow Super Giants,Dr DY Patil Sports Academy,did not bowl,,,,25.00,9.20,3,38.33
23,01/04/2023,1st,Punjab Kings,Punjab Cricket Association IS Bindra Stadium,did not bowl,,,,25.00,9.20,3,38.33
24,06/04/2023,2nd,Royal Challengers Bengaluru,Eden Gardens,did not bowl,,,,25.00,9.20,3,38.33
25,09/04/2023,1st,Gujarat Titans,Narendra Modi Stadium,did not bowl,,,,25.00,9.20,3,38.33
26,14/04/2023,1st,Sunrisers Hyderabad,Eden Gardens,did not bowl,,,,25.00,9.20,3,38.33
27,16/04/2023,2nd,Mumbai Indians,Wankhede Stadium,did not bowl,,,,25.00,9.20,3,38.33
28,20/04/2023,2nd,Delhi Capitals,Arun Jaitley Stadium,did not bowl,,,,25.00,9.20,3,38.33
29,23/04/2023,1st,Chennai Super Kings,Eden Gardens,did not bowl,,,,25.00,9.20,3,38.33
30,26/04/2023,2nd,Royal Challengers Bengaluru,M Chinnaswamy Stadium,did not bowl,,,,25.00,9.20,3,38.33
31,29/04/2023,2nd,Gujarat Titans,Eden Gardens,did not bowl,,,,25.00,9.20,3,38.33
32,04/05/2023,2nd,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,did not bowl,,,,25.00,9.20,3,38.33
33,08/05/2023,1st,Punjab Kings,Eden Gardens,did not bowl,,,,25.00,9.20,3,38.33
34,11/05/2023,2nd,Rajasthan Royals,Eden Gardens,did not bowl,,,,25.00,9.20,3,38.33
35,14/05/2023,1st,Chennai Super Kings,MA Chidambaram Stadium,did not bowl,,,,25.00,9.20,3,38.33
36,20/05/2023,1st,Lucknow Super Giants,Eden Gardens,did not bowl,,,,25.00,9.20,3,38.33
37,23/03/2024,2nd,Sunrisers Hyderabad,Eden Gardens,did not bowl,,,,25.00,9.20,3,38.33
38,29/03/2024,1st,Royal Challengers Bengaluru,M Chinnaswamy Stadium,did not bowl,,,,25.00,9.20,3,38.33
39,03/04/2024,2nd,Delhi Capitals,Dr YS Rajasekhara Reddy Cricket Stadium,,1.0,0/28,,27.00,10.59,3,47.67
40,08/04/2024,2nd,Chennai Super Kings,MA Chidambaram Stadium,did not bowl,,,,27.00,10.59,3,47.67
41,14/04/2024,1st,Lucknow Super Giants,Eden Gardens,did not bowl,,,,27.00,10.59,3,47.67
42,16/04/2024,2nd,Rajasthan Royals,Eden Gardens,did not bowl,,,,27.00,10.59,3,47.67
43,21/04/2024,2nd,Royal Challengers Bengaluru,Eden Gardens,did not bowl,,,,27.00,10.59,3,47.67
44,26/04/2024,2nd,Punjab Kings,Eden Gardens,did not bowl,,,,27.00,10.59,3,47.67
45,29/04/2024,1st,Delhi Capitals,Eden Gardens,did not bowl,,,,27.00,10.59,3,47.67
46,03/05/2024,2nd,Mumbai Indians,Wankhede Stadium,did not bowl,,,,27.00,10.59,3,47.67
47,05/05/2024,2nd,Lucknow Super Giants,BRSABV Ekana Cricket Stadium,did not bowl,,,,27.00,10.59,3,47.67
48,11/05/2024,2nd,Mumbai Indians,Eden Gardens,did not bowl,,,,27.00,10.59,3,47.67
49,19/05/2024,1st,Rajasthan Royals,Barsapara Cricket Stadium,did not bowl,,,,27.00,10.59,3,47.67
50,21/05/2024,1st,Sunrisers Hyderabad,Narendra Modi Stadium,did not bowl,,,,27.00,10.59,3,47.67
51,26/05/2024,1st,Sunrisers Hyderabad,MA Chidambaram Stadium,did not bowl,,,,27.00,10.59,3,47.67
52,22/03/2025,2nd,Royal Challengers Bengaluru,Eden Gardens,did not bowl,,,,27.00,10.59,3,47.67
53,26/03/2025,1st,Rajasthan Royals,Barsapara Cricket Stadium,did not bowl,,,,27.00,10.59,3,47.67
54,31/03/2025,2nd,Mumbai Indians,Wankhede Stadium,did not bowl,,,,27.00,10.59,3,47.67
55,03/04/2025,2nd,Sunrisers Hyderabad,Eden Gardens,did not bowl,,,,27.00,10.59,3,47.67
56,08/04/2025,1st,Lucknow Super Giants,Eden Gardens,did not bowl,,,,27.00,10.59,3,47.67
