Match,Date,M/Inns,Versus,Ground,Batsman Dismissed,Overs,Wickets,,S/R,E/R,Wkts,Avg
167,18/04/2025,1st,Royal Challengers Bengaluru,M Chinnaswamy Stadium,J M Sharma (c N Wadhera),3.0,2/11,,17.15,7.90,212,22.57
,,,,,R M Patidar (c X C Bartlett),,,,,,213,
168,20/04/2025,2nd,Royal Challengers Bengaluru,Maharaja Yadavindra Singh International Cricket St,R M Patidar (c M Jansen),4.0,1/36,,17.18,7.90,214,22.64
169,26/04/2025,2nd,Kolkata Knight Riders,Eden Gardens,did not bowl,,,,17.18,7.90,214,22.64
170,30/04/2025,1st,Chennai Super Kings,MA Chidambaram Stadium,M S Dhoni (c N Wadhera),3.0,4/32,,16.95,7.92,215,22.37
,,,,,D J Hooda (c P Arya),,,,,,216,
,,,,,Anshul Kamboj (b),,,,,,217,
,,,,,Noor Ahmad (c M Jansen),,,,,,218,
171,04/05/2025,2nd,Lucknow Super Giants,Himachal Pradesh Cricket Association Stadium,A Badoni (c Arshdeep Singh),4.0,1/50,,16.98,7.95,219,22.49
172,18/05/2025,2nd,Rajasthan Royals,Sawai Mansingh Stadium,,4.0,0/30,,17.09,7.94,219,22.63
173,01/06/2025,1st,Mumbai Indians,Narendra Modi Stadium,S A Yadav (c N Wadhera),4.0,1/39,,17.12,7.96,220,22.70
