Name,Date,Wickets,Runs Conceded,Bowling E/R,Career Wickets Avg,Career Runs Conceded Avg,Career Bowling E/R Avg,Rolling Wickets Avg,Rolling Runs Conceded Avg,Rolling Bowling E/R Avg,Bowling Match Points
AIDEN MARKRAM,2021-09-28,0,18,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2
AIDEN MARKRAM,2021-10-03,0,5,5.0,0.0,18.0,6.0,0.0,18.0,6.0,4
AIDEN MARKRAM,2022-04-09,1,8,8.0,0.0,11.5,5.5,0.0,11.5,5.5,25
AIDEN MARKRAM,2022-04-11,0,9,9.0,0.33,10.33,6.33,0.33,10.33,6.33,0
AIDEN MARKRAM,2022-05-01,0,36,12.0,0.25,10.0,7.0,0.25,10.0,7.0,0
AIDEN MARKRAM,2022-05-05,0,11,11.0,0.2,15.2,8.0,0.25,14.5,8.5,0
AIDEN MARKRAM,2023-04-07,0,14,7.0,0.17,14.5,8.5,0.25,16.0,10.0,0
AIDEN MARKRAM,2023-04-21,0,11,11.0,0.14,14.43,8.29,0.0,17.5,9.75,0
AIDEN MARKRAM,2023-04-24,0,7,7.0,0.12,14.0,8.62,0.0,18.0,10.25,0
AIDEN MARKRAM,2023-05-04,1,24,8.0,0.11,13.22,8.44,0.0,10.75,9.0,25
AIDEN MARKRAM,2023-05-15,0,13,13.0,0.2,14.3,8.4,0.25,14.0,8.25,0
AIDEN MARKRAM,2023-05-21,0,1,10.0,0.18,14.18,8.82,0.25,13.75,9.75,0
AIDEN MARKRAM,2024-05-24,0,10,10.0,0.17,13.08,8.92,0.25,11.25,9.5,0
AIDEN MARKRAM,2024-05-26,0,5,5.0,0.15,12.85,9.0,0.25,12.0,10.25,4
AIDEN MARKRAM,2025-04-12,0,15,15.0,0.14,12.29,8.71,0.0,7.25,9.5,0
AIDEN MARKRAM,2025-04-14,1,25,6.25,0.13,12.47,9.13,0.0,7.75,10.0,27
AIDEN MARKRAM,2025-04-19,1,18,9.0,0.19,13.25,8.95,0.25,13.75,9.06,25
AIDEN MARKRAM,2025-04-22,2,30,10.0,0.24,13.53,8.96,0.5,15.75,8.81,50
AIDEN MARKRAM,2025-05-19,0,14,14.0,0.33,14.44,9.01,1.0,22.0,10.06,0
