Name,Date,Wickets,Runs Conceded,Bowling E/R,Career Wickets Avg,Career Runs Conceded Avg,Career Bowling E/R Avg,Rolling Wickets Avg,Rolling Runs Conceded Avg,Rolling Bowling E/R Avg,Bowling Match Points
MARCO JANSEN,2021-04-09,2,28,7.0,0.0,0.0,0.0,0.0,0.0,0.0,50
MARCO JANSEN,2021-04-13,0,17,8.5,2.0,28.0,7.0,2.0,28.0,7.0,0
MARCO JANSEN,2022-04-09,1,30,7.5,1.0,22.5,7.75,1.0,22.5,7.75,25
MARCO JANSEN,2022-04-11,1,27,6.75,1.0,25.0,7.67,1.0,25.0,7.67,27
MARCO JANSEN,2022-04-15,1,26,6.5,1.0,25.5,7.44,1.0,25.5,7.44,27
MARCO JANSEN,2022-04-17,0,35,8.75,1.0,25.6,7.25,0.75,25.0,7.31,0
MARCO JANSEN,2022-04-23,3,25,6.25,0.83,27.17,7.5,0.75,29.5,7.38,77
MARCO JANSEN,2022-04-27,0,63,15.75,1.14,26.86,7.32,1.25,28.25,7.06,0
MARCO JANSEN,2022-05-01,0,38,9.5,1.0,31.38,8.38,1.0,37.25,9.31,0
MARCO JANSEN,2022-05-14,1,30,7.5,0.89,32.11,8.5,0.75,40.25,10.06,25
MARCO JANSEN,2023-04-09,2,16,5.33,0.9,31.9,8.4,1.0,39.0,9.75,54
MARCO JANSEN,2023-04-14,2,37,9.25,1.0,30.45,8.12,0.75,36.75,9.52,50
MARCO JANSEN,2023-04-18,2,43,10.75,1.08,31.0,8.22,1.25,30.25,7.9,50
MARCO JANSEN,2023-04-21,0,37,12.33,1.15,31.92,8.41,1.75,31.5,8.21,0
MARCO JANSEN,2023-04-24,0,27,13.5,1.07,32.29,8.69,1.5,33.25,9.41,0
MARCO JANSEN,2023-05-04,2,24,8.0,1.0,31.93,9.01,1.0,36.0,11.46,50
MARCO JANSEN,2023-05-07,1,44,11.0,1.06,31.44,8.95,1.0,32.75,11.14,25
MARCO JANSEN,2023-05-15,1,39,9.75,1.06,32.18,9.07,0.75,33.0,11.21,25
MARCO JANSEN,2024-03-23,0,40,13.33,1.06,32.56,9.11,1.0,33.5,10.56,0
MARCO JANSEN,2024-05-02,0,44,11.0,1.0,32.95,9.33,1.0,36.75,10.52,0
MARCO JANSEN,2024-05-06,1,45,15.0,0.95,33.5,9.41,0.5,41.75,11.27,25
MARCO JANSEN,2025-03-25,1,44,11.0,0.95,34.05,9.68,0.5,42.0,12.27,25
MARCO JANSEN,2025-04-01,1,28,7.0,0.95,34.5,9.74,0.5,43.25,12.58,25
MARCO JANSEN,2025-04-05,1,45,11.25,0.96,34.22,9.62,0.75,40.25,11.0,25
MARCO JANSEN,2025-04-08,0,48,12.0,0.96,34.67,9.69,1.0,40.5,11.06,0
MARCO JANSEN,2025-04-12,0,39,19.5,0.92,35.2,9.78,0.75,41.25,10.31,0
MARCO JANSEN,2025-04-15,3,17,5.48,0.88,35.35,10.15,0.5,40.0,12.44,79
MARCO JANSEN,2025-04-18,2,10,3.33,0.96,34.67,9.98,1.0,37.25,12.06,56
MARCO JANSEN,2025-04-20,0,20,6.67,1.0,33.79,9.74,1.25,28.5,10.08,2
MARCO JANSEN,2025-04-26,0,6,6.0,0.97,33.31,9.64,1.25,21.5,8.75,2
MARCO JANSEN,2025-04-30,2,30,7.5,0.93,32.4,9.52,1.25,13.25,5.37,50
MARCO JANSEN,2025-05-04,1,31,7.75,0.97,32.32,9.45,1.0,16.5,5.88,25
MARCO JANSEN,2025-05-18,2,41,13.67,0.97,32.28,9.4,0.75,21.75,6.98,50
MARCO JANSEN,2025-05-24,1,41,10.25,1.0,32.55,9.53,1.25,27.0,8.73,25
MARCO JANSEN,2025-05-26,2,34,8.5,1.0,32.79,9.55,1.5,35.75,9.79,50
