Name,Date,Wickets,Runs Conceded,Bowling E/R,Career Wickets Avg,Career Runs Conceded Avg,Career Bowling E/R Avg,Rolling Wickets Avg,Rolling Runs Conceded Avg,Rolling Bowling E/R Avg,Bowling Match Points
ARJUN TENDULKAR,2023-04-16,0,17,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0
ARJUN TENDULKAR,2023-04-18,1,18,7.2,0.0,17.0,8.5,0.0,17.0,8.5,25
ARJUN TENDULKAR,2023-04-22,1,48,16.0,0.5,17.5,7.85,0.5,17.5,7.85,25
ARJUN TENDULKAR,2023-04-25,1,9,4.5,0.67,27.67,10.57,0.67,27.67,10.57,31
ARJUN TENDULKAR,2024-05-17,0,22,10.0,0.75,23.0,9.05,0.75,23.0,9.05,0
