Name,Date,Wickets,Runs Conceded,Bowling E/R,Career Wickets Avg,Career Runs Conceded Avg,Career Bowling E/R Avg,Rolling Wickets Avg,Rolling Runs Conceded Avg,Rolling Bowling E/R Avg,Bowling Match Points
TRENT BOULT,2015-04-11,1,34,8.5,0.0,0.0,0.0,0.0,0.0,0.0,25
TRENT BOULT,2015-04-13,3,36,9.0,1.0,34.0,8.5,1.0,34.0,8.5,75
TRENT BOULT,2015-04-16,1,31,7.75,2.0,35.0,8.75,2.0,35.0,8.75,25
TRENT BOULT,2015-04-25,0,27,6.75,1.67,33.67,8.42,1.67,33.67,8.42,2
TRENT BOULT,2015-04-27,3,19,4.75,1.25,32.0,8.0,1.25,32.0,8.0,81
TRENT BOULT,2015-05-02,0,44,11.0,1.6,29.4,7.35,1.75,28.25,7.06,0
TRENT BOULT,2015-05-11,1,45,11.25,1.33,31.83,7.96,1.0,30.25,7.56,25
TRENT BOULT,2016-05-27,1,39,9.75,1.29,33.71,8.43,1.0,33.75,8.44,25
TRENT BOULT,2017-04-07,1,40,10.0,1.25,34.38,8.59,1.25,36.75,9.19,25
TRENT BOULT,2017-04-09,0,47,13.43,1.22,35.0,8.75,0.75,42.0,10.5,0
TRENT BOULT,2017-04-13,0,36,9.0,1.1,36.2,9.22,0.75,42.75,11.11,0
TRENT BOULT,2017-04-15,1,33,8.25,1.0,36.18,9.2,0.5,40.5,10.54,25
TRENT BOULT,2017-05-13,2,30,7.5,1.0,35.92,9.12,0.5,39.0,10.17,50
TRENT BOULT,2017-05-17,1,30,7.5,1.08,35.46,8.99,0.75,36.5,9.54,25
TRENT BOULT,2018-04-08,1,34,9.71,1.07,35.07,8.89,1.0,32.25,8.06,25
TRENT BOULT,2018-04-11,1,26,8.67,1.07,35.0,8.94,1.25,31.75,8.24,25
TRENT BOULT,2018-04-14,2,39,9.75,1.06,34.44,8.93,1.25,30.0,8.35,50
TRENT BOULT,2018-04-16,2,29,7.25,1.12,34.71,8.97,1.25,32.25,8.91,50
TRENT BOULT,2018-04-21,1,33,8.25,1.17,34.39,8.88,1.5,32.0,8.85,25
TRENT BOULT,2018-04-23,2,21,7.0,1.16,34.32,8.85,1.5,31.75,8.48,50
TRENT BOULT,2018-04-27,2,44,11.0,1.2,33.65,8.75,1.75,30.5,8.06,50
TRENT BOULT,2018-04-30,0,48,12.0,1.24,34.14,8.86,1.75,31.75,8.38,0
TRENT BOULT,2018-05-02,2,26,8.67,1.18,34.77,9.0,1.25,36.5,9.56,50
TRENT BOULT,2018-05-05,0,30,7.5,1.22,34.39,8.99,1.5,34.75,9.67,0
TRENT BOULT,2018-05-10,0,43,12.29,1.17,34.21,8.93,1.0,37.0,9.79,0
TRENT BOULT,2018-05-12,2,40,10.0,1.12,34.56,9.06,0.5,36.75,10.11,50
TRENT BOULT,2018-05-18,2,20,5.0,1.15,34.77,9.1,1.0,34.75,9.61,54
TRENT BOULT,2018-05-20,1,33,8.25,1.19,34.22,8.95,1.0,33.25,8.7,25
TRENT BOULT,2019-03-24,1,42,10.5,1.18,34.18,8.92,1.25,34.0,8.88,25
TRENT BOULT,2019-05-01,0,37,9.25,1.17,34.45,8.97,1.5,33.75,8.44,0
TRENT BOULT,2019-05-04,2,27,6.75,1.13,34.53,8.98,1.0,33.0,8.25,52
TRENT BOULT,2019-05-08,1,37,12.33,1.16,34.29,8.91,1.0,34.75,8.69,25
TRENT BOULT,2019-05-10,1,20,5.0,1.16,34.38,9.02,1.0,35.75,9.71,29
TRENT BOULT,2020-09-19,1,23,7.19,1.15,33.94,8.9,1.0,30.25,8.33,25
TRENT BOULT,2020-09-23,2,30,7.5,1.15,33.62,8.85,1.25,26.75,7.82,50
TRENT BOULT,2020-09-28,2,34,8.5,1.17,33.51,8.81,1.25,27.5,8.01,50
TRENT BOULT,2020-10-01,1,42,10.5,1.19,33.53,8.8,1.5,26.75,7.05,25
TRENT BOULT,2020-10-04,2,28,7.0,1.19,33.76,8.85,1.5,32.25,8.42,50
TRENT BOULT,2020-10-06,2,26,6.5,1.21,33.61,8.8,1.75,33.5,8.38,52
TRENT BOULT,2020-10-11,1,36,9.0,1.23,33.41,8.74,1.75,32.5,8.12,25
TRENT BOULT,2020-10-16,1,32,8.0,1.23,33.48,8.74,1.5,33.0,8.25,25
TRENT BOULT,2020-10-18,0,48,12.0,1.22,33.44,8.73,1.5,30.5,7.62,0
TRENT BOULT,2020-10-23,4,18,4.5,1.19,33.79,8.8,1.0,35.5,8.88,106
TRENT BOULT,2020-10-25,0,40,10.0,1.26,33.42,8.7,1.5,33.5,8.38,0
TRENT BOULT,2020-10-28,1,40,10.0,1.23,33.57,8.73,1.25,34.5,8.62,25
TRENT BOULT,2020-10-31,3,21,5.25,1.22,33.71,8.76,1.25,36.5,9.12,79
TRENT BOULT,2020-11-05,2,9,4.5,1.26,33.43,8.69,2.0,29.75,7.44,56
TRENT BOULT,2020-11-10,3,30,7.5,1.28,32.91,8.6,1.5,27.5,7.44,75
TRENT BOULT,2021-04-09,1,36,9.0,1.31,32.85,8.57,2.25,25.0,6.81,25
TRENT BOULT,2021-04-13,2,27,6.75,1.31,32.92,8.58,2.25,24.0,6.56,52
TRENT BOULT,2021-04-17,3,28,8.24,1.32,32.8,8.55,2.0,25.5,6.94,75
TRENT BOULT,2021-04-20,0,23,5.75,1.35,32.71,8.54,2.25,30.25,7.87,4
TRENT BOULT,2021-04-23,0,30,12.5,1.33,32.52,8.49,1.5,28.5,7.44,0
TRENT BOULT,2021-04-29,1,37,9.25,1.3,32.47,8.56,1.25,27.0,8.31,25
TRENT BOULT,2021-05-01,1,42,10.5,1.3,32.56,8.57,1.0,29.5,8.94,25
TRENT BOULT,2021-09-19,2,35,8.75,1.29,32.73,8.61,0.5,33.0,9.5,50
TRENT BOULT,2021-09-23,0,23,11.5,1.3,32.77,8.61,1.0,36.0,10.25,0
TRENT BOULT,2021-09-26,1,17,4.25,1.28,32.6,8.66,1.0,34.25,10.0,31
TRENT BOULT,2021-09-28,0,30,10.0,1.28,32.33,8.59,1.0,29.25,8.75,0
TRENT BOULT,2021-10-02,1,24,6.0,1.25,32.29,8.61,0.75,26.25,8.62,27
TRENT BOULT,2021-10-05,0,24,6.0,1.25,32.15,8.57,0.5,23.5,7.94,2
TRENT BOULT,2021-10-08,1,30,7.5,1.23,32.02,8.53,0.5,23.75,6.56,25
TRENT BOULT,2022-03-29,2,23,5.75,1.23,31.98,8.51,0.5,27.0,7.38,54
TRENT BOULT,2022-04-02,1,29,7.25,1.24,31.84,8.46,1.0,25.25,6.31,25
TRENT BOULT,2022-04-05,2,34,8.5,1.23,31.8,8.45,1.0,26.5,6.62,50
TRENT BOULT,2022-04-10,2,30,7.5,1.25,31.83,8.45,1.5,29.0,7.25,50
TRENT BOULT,2022-04-18,0,48,12.0,1.26,31.8,8.43,1.75,29.0,7.25,0
TRENT BOULT,2022-04-22,0,47,11.75,1.24,32.04,8.49,1.25,35.25,8.81,0
