Name,Date,Wickets,Runs Conceded,Bowling E/R,Career Wickets Avg,Career Runs Conceded Avg,Career Bowling E/R Avg,Rolling Wickets Avg,Rolling Runs Conceded Avg,Rolling Bowling E/R Avg,Bowling Match Points
YUZVENDRA CHAHAL,2013-04-24,0,34,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0
YUZVENDRA CHAHAL,2014-04-17,1,18,4.5,0.0,34.0,8.5,0.0,34.0,8.5,31
YUZVENDRA CHAHAL,2014-04-19,2,17,4.25,0.5,26.0,6.5,0.5,26.0,6.5,56
YUZVENDRA CHAHAL,2014-04-24,1,26,6.5,1.0,23.0,5.75,1.0,23.0,5.75,27
YUZVENDRA CHAHAL,2014-04-26,1,17,5.67,1.0,23.75,5.94,1.0,23.75,5.94,29
YUZVENDRA CHAHAL,2014-04-28,2,23,5.75,1.0,22.4,5.88,1.25,19.5,5.23,54
YUZVENDRA CHAHAL,2014-05-04,0,30,7.5,1.17,22.5,5.86,1.5,20.75,5.54,0
YUZVENDRA CHAHAL,2014-05-06,1,30,7.5,1.0,23.57,6.1,1.0,24.0,6.36,25
YUZVENDRA CHAHAL,2014-05-09,2,23,5.75,1.0,24.38,6.27,1.0,25.0,6.6,54
YUZVENDRA CHAHAL,2014-05-11,1,24,6.0,1.11,24.22,6.21,1.25,26.5,6.62,27
YUZVENDRA CHAHAL,2014-05-13,1,45,11.25,1.1,24.2,6.19,1.0,26.75,6.69,25
YUZVENDRA CHAHAL,2014-05-18,0,27,6.75,1.09,26.09,6.65,1.25,30.5,7.62,2
YUZVENDRA CHAHAL,2014-05-20,0,32,8.0,1.0,26.17,6.66,1.0,29.75,7.44,0
YUZVENDRA CHAHAL,2014-05-22,0,50,12.5,0.92,26.62,6.76,0.5,32.0,8.0,0
YUZVENDRA CHAHAL,2014-05-24,0,24,6.0,0.86,28.29,7.17,0.25,38.5,9.62,2
YUZVENDRA CHAHAL,2015-04-11,1,28,7.0,0.8,28.0,7.09,0.0,33.25,8.31,25
YUZVENDRA CHAHAL,2015-04-13,2,28,7.0,0.81,28.0,7.09,0.25,33.5,8.38,50
YUZVENDRA CHAHAL,2015-04-19,2,28,7.0,0.88,28.0,7.08,0.75,32.5,8.12,50
YUZVENDRA CHAHAL,2015-04-22,3,40,10.0,0.94,28.0,7.08,1.25,27.0,6.75,75
YUZVENDRA CHAHAL,2015-04-24,2,25,8.06,1.05,28.63,7.23,2.0,31.0,7.75,50
YUZVENDRA CHAHAL,2015-05-02,1,22,11.0,1.1,28.45,7.27,2.25,30.25,8.02,25
YUZVENDRA CHAHAL,2015-05-04,1,36,9.0,1.1,28.14,7.45,2.0,28.75,9.02,25
YUZVENDRA CHAHAL,2015-05-06,1,24,10.0,1.09,28.5,7.52,1.75,30.75,9.52,25
YUZVENDRA CHAHAL,2015-05-10,2,51,12.75,1.09,28.3,7.63,1.25,26.75,9.52,50
YUZVENDRA CHAHAL,2015-05-13,2,25,12.5,1.12,29.25,7.84,1.25,33.25,10.69,50
YUZVENDRA CHAHAL,2015-05-15,0,34,17.0,1.16,29.08,8.03,1.5,34.0,11.06,0
YUZVENDRA CHAHAL,2015-05-17,2,26,8.67,1.12,29.27,8.37,1.25,33.5,13.06,50
YUZVENDRA CHAHAL,2015-05-20,2,20,5.0,1.15,29.15,8.39,1.5,34.0,12.73,54
YUZVENDRA CHAHAL,2015-05-22,2,28,7.0,1.18,28.82,8.26,1.5,26.25,10.79,50
YUZVENDRA CHAHAL,2016-04-12,2,43,10.75,1.21,28.79,8.22,1.5,27.0,9.42,50
YUZVENDRA CHAHAL,2016-04-17,0,23,10.95,1.23,29.27,8.3,2.0,29.25,7.86,0
YUZVENDRA CHAHAL,2016-04-24,1,33,8.25,1.19,29.06,8.39,1.5,28.5,8.42,25
YUZVENDRA CHAHAL,2016-05-02,2,27,6.75,1.19,29.19,8.39,1.25,31.75,9.24,52
YUZVENDRA CHAHAL,2016-05-07,1,38,9.5,1.21,29.12,8.34,1.25,31.5,9.17,25
YUZVENDRA CHAHAL,2016-05-09,1,30,7.5,1.21,29.38,8.37,1.0,30.25,8.86,25
YUZVENDRA CHAHAL,2016-05-11,1,16,4.0,1.2,29.4,8.35,1.25,32.0,8.0,31
YUZVENDRA CHAHAL,2016-05-14,3,19,4.75,1.19,29.03,8.23,1.25,27.75,6.94,81
YUZVENDRA CHAHAL,2016-05-16,1,38,9.5,1.24,28.76,8.13,1.5,25.75,6.44,25
YUZVENDRA CHAHAL,2016-05-18,4,25,8.33,1.24,29.0,8.17,1.5,25.75,6.44,100
YUZVENDRA CHAHAL,2016-05-22,3,32,8.0,1.31,28.9,8.17,2.25,24.5,6.64,75
YUZVENDRA CHAHAL,2016-05-24,1,42,10.5,1.35,28.98,8.17,2.75,28.5,7.64,25
YUZVENDRA CHAHAL,2016-05-29,1,35,8.75,1.34,29.29,8.22,2.25,34.25,9.08,25
YUZVENDRA CHAHAL,2017-04-05,1,22,5.5,1.33,29.43,8.24,2.25,33.5,8.9,29
