Name,Date,Wickets,Runs Conceded,Bowling E/R,Career Wickets Avg,Career Runs Conceded Avg,Career Bowling E/R Avg,Rolling Wickets Avg,Rolling Runs Conceded Avg,Rolling Bowling E/R Avg,Bowling Match Points
AZMATULLAH OMARZAI,2024-03-24,2,27,9.0,0.0,0.0,0.0,0.0,0.0,0.0,50
AZMATULLAH OMARZAI,2024-03-26,0,30,10.0,2.0,27.0,9.0,2.0,27.0,9.0,0
AZMATULLAH OMARZAI,2024-03-31,1,24,8.0,1.0,28.5,9.5,1.0,28.5,9.5,25
AZMATULLAH OMARZAI,2024-04-04,1,41,10.25,1.0,27.0,9.0,1.0,27.0,9.0,25
AZMATULLAH OMARZAI,2024-04-21,0,13,6.5,1.0,30.5,9.31,1.0,30.5,9.31,2
AZMATULLAH OMARZAI,2024-04-24,0,33,8.25,0.8,27.0,8.75,0.5,27.0,8.69,0
AZMATULLAH OMARZAI,2024-04-28,0,18,9.0,0.67,28.0,8.67,0.5,27.75,8.25,0
AZMATULLAH OMARZAI,2025-03-25,0,29,14.5,0.57,26.57,8.71,0.25,26.25,8.5,0
AZMATULLAH OMARZAI,2025-04-30,1,39,9.75,0.5,26.88,9.44,0.0,23.25,9.56,25
AZMATULLAH OMARZAI,2025-05-04,2,33,8.25,0.56,28.22,9.47,0.25,29.75,10.38,50
AZMATULLAH OMARZAI,2025-05-18,2,44,11.0,0.7,28.7,9.35,0.75,29.75,10.38,50
AZMATULLAH OMARZAI,2025-05-24,0,46,11.5,0.82,30.09,9.5,1.25,36.25,10.88,0
AZMATULLAH OMARZAI,2025-05-29,0,10,10.0,0.75,31.42,9.67,1.25,40.5,10.12,0
AZMATULLAH OMARZAI,2025-06-01,2,43,10.75,0.69,29.77,9.69,1.0,33.25,10.19,50
