Name,Date,Wickets,Runs Conceded,Bowling E/R,Career Wickets Avg,Career Runs Conceded Avg,Career Bowling E/R Avg,Rolling Wickets Avg,Rolling Runs Conceded Avg,Rolling Bowling E/R Avg,Bowling Match Points
MOHIT SHARMA,2013-04-13,0,13,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2
MOHIT SHARMA,2013-04-18,3,10,3.33,0.0,13.0,6.5,0.0,13.0,6.5,81
MOHIT SHARMA,2013-04-20,0,13,4.33,1.5,11.5,4.92,1.5,11.5,4.92,6
MOHIT SHARMA,2013-04-22,0,19,9.5,1.0,12.0,4.72,1.0,12.0,4.72,0
MOHIT SHARMA,2013-04-25,2,33,8.25,0.75,13.75,5.92,0.75,13.75,5.92,50
MOHIT SHARMA,2013-04-28,1,23,5.75,1.0,17.6,6.38,1.25,18.75,6.35,29
MOHIT SHARMA,2013-04-30,3,21,5.25,1.0,18.5,6.28,0.75,22.0,6.96,79
MOHIT SHARMA,2013-05-02,2,31,7.75,1.29,18.86,6.13,1.5,24.0,7.19,50
MOHIT SHARMA,2013-05-05,0,20,5.0,1.38,20.38,6.33,2.0,27.0,6.75,4
MOHIT SHARMA,2013-05-08,2,28,7.0,1.22,20.33,6.18,1.5,23.75,5.94,50
MOHIT SHARMA,2013-05-12,1,21,5.25,1.3,21.1,6.27,1.75,25.0,6.25,29
MOHIT SHARMA,2013-05-14,2,22,5.5,1.27,21.09,6.17,1.25,25.0,6.25,54
MOHIT SHARMA,2013-05-18,1,14,14.0,1.33,21.17,6.12,1.25,22.75,5.69,25
MOHIT SHARMA,2013-05-21,2,32,9.41,1.31,20.62,6.72,1.5,21.25,7.94,50
MOHIT SHARMA,2013-05-26,1,26,6.5,1.36,21.43,6.92,1.5,22.25,8.54,27
MOHIT SHARMA,2014-04-18,0,35,14.0,1.33,21.73,6.89,1.5,23.5,8.85,0
MOHIT SHARMA,2014-04-21,1,17,5.67,1.25,22.56,7.33,1.0,26.75,10.98,29
MOHIT SHARMA,2014-04-23,1,13,6.5,1.24,22.24,7.23,1.0,27.5,8.9,27
MOHIT SHARMA,2014-04-25,4,14,3.5,1.22,21.72,7.19,0.75,22.75,8.17,106
MOHIT SHARMA,2014-04-27,2,27,6.75,1.37,21.32,7.0,1.5,19.75,7.42,52
MOHIT SHARMA,2014-05-02,3,22,7.33,1.4,21.6,6.99,2.0,17.75,5.6,75
MOHIT SHARMA,2014-05-05,1,51,12.75,1.48,21.62,7.0,2.5,19.0,6.02,25
MOHIT SHARMA,2014-05-07,2,38,9.5,1.45,22.95,7.26,2.5,28.5,7.58,50
MOHIT SHARMA,2014-05-10,1,26,6.5,1.48,23.61,7.36,2.0,34.5,9.08,27
MOHIT SHARMA,2014-05-13,3,31,7.75,1.46,23.71,7.33,1.75,34.25,9.02,75
MOHIT SHARMA,2014-05-18,0,13,6.5,1.52,24.0,7.34,1.75,36.5,9.12,2
MOHIT SHARMA,2014-05-20,0,28,9.33,1.46,23.58,7.31,1.5,27.0,7.56,0
MOHIT SHARMA,2014-05-22,0,33,11.0,1.41,23.74,7.39,1.0,24.5,7.52,0
MOHIT SHARMA,2014-05-24,1,16,5.33,1.36,24.07,7.51,0.75,26.25,8.64,29
MOHIT SHARMA,2014-05-28,3,42,10.5,1.34,23.79,7.44,0.25,22.5,8.04,75
MOHIT SHARMA,2014-05-30,1,46,11.5,1.4,24.4,7.54,1.0,29.75,9.04,25
MOHIT SHARMA,2015-04-09,1,33,8.25,1.39,25.1,7.67,1.25,34.25,9.58,25
MOHIT SHARMA,2015-04-11,2,36,9.0,1.38,25.34,7.69,1.5,34.25,8.9,50
MOHIT SHARMA,2015-04-17,1,43,10.75,1.39,25.67,7.73,1.75,39.25,9.81,25
MOHIT SHARMA,2015-04-19,0,33,8.25,1.38,26.18,7.82,1.25,39.5,9.88,0
MOHIT SHARMA,2015-04-22,0,39,9.75,1.34,26.37,7.83,1.0,36.25,9.06,0
MOHIT SHARMA,2015-04-25,1,10,3.33,1.31,26.72,7.88,0.75,37.75,9.44,31
MOHIT SHARMA,2015-04-28,1,24,8.0,1.3,26.27,7.76,0.5,31.25,8.02,25
MOHIT SHARMA,2015-04-30,1,22,5.5,1.29,26.21,7.76,0.5,26.5,7.33,29
MOHIT SHARMA,2015-05-02,0,58,14.5,1.28,26.1,7.71,0.75,23.75,6.64,0
MOHIT SHARMA,2015-05-04,1,29,7.25,1.25,26.9,7.88,0.75,28.5,7.83,25
MOHIT SHARMA,2015-05-08,0,19,9.5,1.24,26.95,7.86,0.75,33.25,8.81,0
MOHIT SHARMA,2015-05-10,3,25,6.25,1.21,26.76,7.9,0.5,32.0,9.19,77
MOHIT SHARMA,2015-05-12,0,17,8.5,1.26,26.72,7.86,1.0,32.75,9.38,0
MOHIT SHARMA,2015-05-19,1,33,11.0,1.23,26.5,7.88,1.0,22.5,7.88,25
MOHIT SHARMA,2015-05-22,1,22,5.5,1.22,26.64,7.95,1.0,23.5,8.81,29
MOHIT SHARMA,2015-05-24,1,38,9.5,1.22,26.54,7.89,1.25,24.25,7.81,25
MOHIT SHARMA,2016-04-11,0,24,10.0,1.21,26.79,7.93,0.75,27.5,8.62,0
MOHIT SHARMA,2016-04-15,0,10,5.0,1.19,26.73,7.97,0.75,29.25,9.0,4
MOHIT SHARMA,2016-04-17,3,23,5.75,1.16,26.39,7.91,0.5,23.5,7.5,79
MOHIT SHARMA,2016-04-19,0,29,9.35,1.2,26.32,7.87,1.0,23.75,7.56,0
MOHIT SHARMA,2016-04-23,1,20,6.67,1.18,26.37,7.9,0.75,21.5,7.52,27
MOHIT SHARMA,2016-04-25,3,38,9.5,1.17,26.25,7.87,1.0,20.5,6.69,75
MOHIT SHARMA,2016-05-01,3,32,8.0,1.21,26.47,7.9,1.75,27.5,7.82,75
MOHIT SHARMA,2016-05-04,0,39,9.75,1.24,26.57,7.9,1.75,29.75,8.38,0
MOHIT SHARMA,2016-05-07,0,21,5.25,1.22,26.8,7.94,1.75,32.25,8.48,4
MOHIT SHARMA,2016-05-09,0,33,11.0,1.2,26.7,7.89,1.5,32.5,8.12,0
MOHIT SHARMA,2016-05-13,2,26,6.5,1.18,26.81,7.94,0.75,31.25,8.5,52
MOHIT SHARMA,2016-05-15,0,40,11.76,1.19,26.79,7.92,0.5,29.75,8.12,0
MOHIT SHARMA,2016-05-18,0,33,11.0,1.17,27.02,7.98,0.5,30.0,8.63,0
MOHIT SHARMA,2016-05-21,1,39,9.75,1.15,27.12,8.03,0.5,33.0,10.06,25
MOHIT SHARMA,2017-04-08,0,34,8.5,1.15,27.31,8.06,0.75,34.5,9.75,0
MOHIT SHARMA,2017-04-10,0,47,11.75,1.13,27.42,8.07,0.25,36.5,10.25,0
MOHIT SHARMA,2017-04-13,0,30,10.0,1.11,27.73,8.13,0.25,38.25,10.25,0
MOHIT SHARMA,2017-04-15,1,37,9.25,1.09,27.77,8.16,0.25,37.5,10.0,25
MOHIT SHARMA,2017-04-17,2,25,6.25,1.09,27.91,8.17,0.25,37.0,9.88,52
MOHIT SHARMA,2017-04-20,1,29,12.61,1.11,27.86,8.15,0.75,34.75,9.31,25
MOHIT SHARMA,2017-04-23,1,25,6.25,1.1,27.88,8.21,1.0,30.25,9.53,27
MOHIT SHARMA,2017-04-28,1,34,11.33,1.1,27.84,8.18,1.25,29.0,8.59,25
MOHIT SHARMA,2017-04-30,1,3,2.73,1.1,27.93,8.23,1.25,28.25,9.11,31
MOHIT SHARMA,2017-05-05,2,24,6.0,1.1,27.57,8.15,1.0,22.75,8.23,52
MOHIT SHARMA,2017-05-07,0,35,8.75,1.11,27.52,8.12,1.25,21.5,6.58,0
MOHIT SHARMA,2017-05-09,2,24,8.0,1.1,27.62,8.13,1.0,24.0,7.2,50
MOHIT SHARMA,2017-05-11,2,57,14.25,1.11,27.58,8.13,1.25,21.5,6.37,50
MOHIT SHARMA,2017-05-14,0,6,6.0,1.12,27.97,8.21,1.5,35.0,9.25,2
MOHIT SHARMA,2018-04-08,2,33,8.25,1.11,27.68,8.18,1.0,30.5,9.25,50
MOHIT SHARMA,2018-04-13,0,45,13.64,1.12,27.75,8.18,1.5,30.0,9.12,0
MOHIT SHARMA,2018-04-15,1,47,11.75,1.1,27.97,8.25,1.0,35.25,10.54,25
MOHIT SHARMA,2018-04-19,2,51,12.75,1.1,28.22,8.3,0.75,32.75,9.91,50
MOHIT SHARMA,2018-05-08,0,29,9.67,1.11,28.51,8.35,1.25,44.0,11.6,0
MOHIT SHARMA,2018-05-12,1,40,10.0,1.1,28.51,8.37,0.75,43.0,11.95,25
MOHIT SHARMA,2018-05-14,0,15,15.0,1.1,28.65,8.39,1.0,41.75,11.04,0
MOHIT SHARMA,2018-05-16,0,34,11.33,1.09,28.49,8.47,0.75,33.75,11.86,0
MOHIT SHARMA,2018-05-20,1,28,9.03,1.07,28.55,8.5,0.25,29.5,11.5,25
MOHIT SHARMA,2019-04-03,1,27,9.0,1.07,28.55,8.51,0.5,29.25,11.34,25
MOHIT SHARMA,2020-09-20,1,45,11.25,1.07,28.53,8.52,0.5,26.0,11.09,25
MOHIT SHARMA,2023-04-13,2,18,4.5,1.07,28.72,8.55,0.75,33.5,10.15,56
MOHIT SHARMA,2023-04-16,0,7,3.5,1.08,28.6,8.5,1.25,29.5,8.44,6
MOHIT SHARMA,2023-04-22,2,17,5.67,1.07,28.35,8.45,1.0,24.25,7.06,54
MOHIT SHARMA,2023-04-25,2,38,9.5,1.08,28.22,8.41,1.25,21.75,6.23,50
MOHIT SHARMA,2023-04-29,0,12,12.0,1.09,28.33,8.43,1.5,20.0,5.79,0
MOHIT SHARMA,2023-05-02,2,33,8.25,1.08,28.15,8.47,1.0,18.5,7.67,50
MOHIT SHARMA,2023-05-05,0,5,10.0,1.09,28.21,8.46,1.5,25.0,8.86,0
MOHIT SHARMA,2023-05-07,4,29,7.25,1.08,27.96,8.48,1.0,22.0,9.94,100
MOHIT SHARMA,2023-05-12,1,43,10.75,1.11,27.97,8.47,1.5,19.75,9.38,25
MOHIT SHARMA,2023-05-15,4,28,7.0,1.11,28.13,8.49,1.75,27.5,9.06,100
MOHIT SHARMA,2023-05-21,0,54,13.5,1.14,28.12,8.48,2.25,26.25,8.75,0
MOHIT SHARMA,2023-05-23,2,31,7.75,1.12,28.39,8.53,2.25,38.5,9.62,50
MOHIT SHARMA,2023-05-26,5,10,4.55,1.13,28.42,8.52,1.75,39.0,9.75,131
MOHIT SHARMA,2023-05-29,3,36,12.0,1.17,28.23,8.48,2.75,30.75,8.2,75
MOHIT SHARMA,2024-03-24,2,32,8.0,1.19,28.31,8.51,2.5,32.75,9.45,50
MOHIT SHARMA,2024-03-26,1,36,9.0,1.2,28.35,8.51,3.0,27.25,8.07,25
MOHIT SHARMA,2024-03-31,3,25,6.25,1.2,28.42,8.51,2.75,28.5,8.39,77
MOHIT SHARMA,2024-04-04,1,38,9.5,1.21,28.39,8.49,2.25,32.25,8.81,25
MOHIT SHARMA,2024-04-07,0,34,11.33,1.21,28.48,8.5,1.75,32.75,8.19,0
MOHIT SHARMA,2024-04-10,1,51,12.75,1.2,28.53,8.53,1.25,33.25,9.02,25
MOHIT SHARMA,2024-04-21,2,32,8.0,1.2,28.75,8.57,1.25,37.0,9.96,50
MOHIT SHARMA,2024-04-24,0,73,18.25,1.21,28.78,8.56,1.0,38.75,10.4,0
MOHIT SHARMA,2024-04-28,0,41,20.5,1.19,29.19,8.65,0.75,47.5,12.58,0
MOHIT SHARMA,2024-05-04,0,32,16.0,1.18,29.29,8.76,0.75,49.25,14.88,0
MOHIT SHARMA,2024-05-10,3,31,7.75,1.17,29.32,8.83,0.5,44.5,15.69,75
MOHIT SHARMA,2025-03-24,0,42,10.5,1.19,29.33,8.82,0.75,44.25,15.62,0
MOHIT SHARMA,2025-03-30,1,25,8.33,1.18,29.45,8.83,0.75,36.5,13.69,25
MOHIT SHARMA,2025-04-05,0,27,9.0,1.18,29.41,8.83,1.0,32.5,10.64,0
MOHIT SHARMA,2025-04-10,1,10,5.0,1.17,29.39,8.83,1.0,31.25,8.9,29
MOHIT SHARMA,2025-04-13,0,40,13.33,1.17,29.22,8.8,0.5,26.0,8.21,0
MOHIT SHARMA,2025-04-16,0,38,9.5,1.16,29.31,8.84,0.5,25.5,8.91,0
MOHIT SHARMA,2025-04-19,0,28,14.0,1.15,29.38,8.84,0.25,28.75,9.21,0
