Name,Date,Wickets,Runs Conceded,Bowling E/R,Career Wickets Avg,Career Runs Conceded Avg,Career Bowling E/R Avg,Rolling Wickets Avg,Rolling Runs Conceded Avg,Rolling Bowling E/R Avg,Bowling Match Points
ROHIT SHARMA,2008-05-23,1,25,6.25,0.0,0.0,0.0,0.0,0.0,0.0,27
ROHIT SHARMA,2009-04-25,0,8,8.0,1.0,25.0,6.25,1.0,25.0,6.25,0
ROHIT SHARMA,2009-04-27,1,18,6.0,0.5,16.5,7.12,0.5,16.5,7.12,27
ROHIT SHARMA,2009-04-30,0,10,10.0,0.67,17.0,6.75,0.67,17.0,6.75,0
ROHIT SHARMA,2009-05-02,0,14,7.0,0.5,15.25,7.56,0.5,15.25,7.56,0
ROHIT SHARMA,2009-05-04,0,8,8.0,0.4,15.0,7.45,0.25,12.5,7.75,0
ROHIT SHARMA,2009-05-06,4,6,3.0,0.33,13.83,7.54,0.25,12.5,7.75,106
ROHIT SHARMA,2009-05-09,2,12,6.0,0.86,12.71,6.89,1.0,9.5,7.0,52
ROHIT SHARMA,2009-05-11,3,12,4.0,1.0,12.62,6.78,1.5,10.0,6.0,81
ROHIT SHARMA,2009-05-16,1,15,7.5,1.22,12.56,6.47,2.25,9.5,5.25,25
ROHIT SHARMA,2009-05-17,0,23,11.5,1.2,12.8,6.58,2.5,11.25,5.12,0
ROHIT SHARMA,2009-05-22,0,26,8.67,1.09,13.73,7.02,1.5,15.5,7.25,0
ROHIT SHARMA,2009-05-24,0,9,9.0,1.0,14.75,7.16,1.0,19.0,7.92,0
ROHIT SHARMA,2010-03-14,1,27,6.75,0.92,14.31,7.3,0.25,18.25,9.17,27
ROHIT SHARMA,2010-03-19,1,19,6.33,0.93,15.21,7.26,0.25,21.25,8.98,27
ROHIT SHARMA,2010-03-21,0,7,7.0,0.93,15.47,7.2,0.5,20.25,7.69,0
ROHIT SHARMA,2010-03-26,0,17,8.5,0.88,14.94,7.19,0.5,15.5,7.27,0
ROHIT SHARMA,2010-03-28,0,14,14.0,0.82,15.06,7.26,0.5,17.5,7.14,0
ROHIT SHARMA,2010-04-01,0,16,8.0,0.78,15.0,7.64,0.25,14.25,8.96,0
ROHIT SHARMA,2010-04-03,0,26,8.67,0.74,15.05,7.66,0.0,13.5,9.38,0
ROHIT SHARMA,2010-04-10,0,19,9.5,0.7,15.6,7.71,0.0,18.25,9.79,0
ROHIT SHARMA,2010-04-16,0,8,8.0,0.67,15.76,7.79,0.0,18.75,10.04,0
ROHIT SHARMA,2011-04-22,0,15,15.0,0.64,15.41,7.8,0.0,17.25,8.54,0
ROHIT SHARMA,2011-05-10,0,24,12.0,0.61,15.39,8.12,0.0,17.0,10.29,0
ROHIT SHARMA,2011-05-22,0,35,8.75,0.58,15.75,8.28,0.0,16.5,11.12,0
ROHIT SHARMA,2011-05-27,0,14,14.0,0.56,16.52,8.3,0.0,20.5,10.94,0
ROHIT SHARMA,2012-05-09,0,16,16.0,0.54,16.42,8.52,0.0,22.0,12.44,0
ROHIT SHARMA,2013-05-01,0,5,5.0,0.52,16.41,8.79,0.0,22.25,12.69,4
ROHIT SHARMA,2013-05-18,0,1,5.0,0.5,16.0,8.66,0.0,17.5,10.94,4
ROHIT SHARMA,2014-04-27,1,20,10.0,0.48,15.48,8.53,0.0,9.0,10.0,25
ROHIT SHARMA,2014-05-06,0,6,6.0,0.5,15.63,8.58,0.25,10.5,9.0,2
ROHIT SHARMA,2021-04-13,0,9,9.0,0.48,15.32,8.5,0.25,8.0,6.5,0
ROHIT SHARMA,2021-09-23,0,4,40.0,0.47,15.12,8.51,0.25,9.0,7.5,0
