Name,Date,Wickets,Runs Conceded,Bowling E/R,Career Wickets Avg,Career Runs Conceded Avg,Career Bowling E/R Avg,Rolling Wickets Avg,Rolling Runs Conceded Avg,Rolling Bowling E/R Avg,Bowling Match Points
HARSHAL PATEL,2012-04-07,0,10,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4
HARSHAL PATEL,2012-04-10,1,46,11.5,0.0,10.0,5.0,0.0,10.0,5.0,25
HARSHAL PATEL,2012-04-17,1,29,7.25,0.5,28.0,8.25,0.5,28.0,8.25,25
HARSHAL PATEL,2012-04-20,1,44,11.0,0.67,28.33,7.92,0.67,28.33,7.92,25
HARSHAL PATEL,2012-04-23,2,32,8.0,0.75,32.25,8.69,0.75,32.25,8.69,50
HARSHAL PATEL,2012-04-28,0,35,11.67,1.0,32.2,8.55,1.25,37.75,9.44,0
HARSHAL PATEL,2012-05-09,2,24,6.0,0.83,32.67,9.07,1.0,35.0,9.48,52
HARSHAL PATEL,2012-05-11,1,36,9.0,1.0,31.43,8.63,1.25,33.75,9.17,25
HARSHAL PATEL,2012-05-14,1,25,6.25,1.0,32.0,8.68,1.25,31.75,8.67,27
HARSHAL PATEL,2012-05-17,0,33,8.25,1.0,31.22,8.41,1.0,30.0,8.23,0
HARSHAL PATEL,2012-05-20,0,26,6.5,0.9,31.4,8.39,1.0,29.5,7.38,2
HARSHAL PATEL,2014-05-04,1,29,7.25,0.82,30.91,8.22,0.5,30.0,7.5,25
HARSHAL PATEL,2014-05-06,1,28,7.0,0.83,30.75,8.14,0.5,28.25,7.06,25
HARSHAL PATEL,2014-05-09,2,56,18.67,0.85,30.54,8.05,0.5,29.0,7.25,50
HARSHAL PATEL,2015-04-11,1,37,9.25,0.93,32.36,8.81,1.0,34.75,9.86,25
HARSHAL PATEL,2015-04-13,0,23,11.5,0.93,32.67,8.84,1.25,37.5,10.54,0
HARSHAL PATEL,2015-04-22,1,28,7.0,0.88,32.06,9.01,1.0,36.0,11.6,25
HARSHAL PATEL,2015-04-24,2,23,5.75,0.88,31.82,8.89,1.0,36.0,11.6,54
HARSHAL PATEL,2015-04-26,1,14,4.67,0.94,31.33,8.71,1.0,27.75,8.38,31
HARSHAL PATEL,2015-05-02,0,22,11.0,0.95,30.42,8.5,1.0,22.0,7.23,0
HARSHAL PATEL,2015-05-04,2,19,4.75,0.9,30.0,8.63,1.0,21.75,7.1,56
HARSHAL PATEL,2015-05-06,1,13,6.5,0.95,29.48,8.44,1.25,19.5,6.54,27
HARSHAL PATEL,2015-05-10,2,36,9.0,0.95,28.73,8.35,1.0,17.0,6.73,50
HARSHAL PATEL,2015-05-13,2,12,6.0,1.0,29.04,8.38,1.25,22.5,7.81,52
HARSHAL PATEL,2015-05-15,0,30,15.0,1.04,28.33,8.28,1.75,20.0,6.56,0
HARSHAL PATEL,2015-05-17,2,30,7.5,1.0,28.4,8.55,1.25,22.75,9.12,50
HARSHAL PATEL,2015-05-20,2,15,5.0,1.04,28.46,8.51,1.5,27.0,9.38,54
HARSHAL PATEL,2015-05-22,1,26,7.43,1.07,27.96,8.38,1.5,21.75,8.38,25
HARSHAL PATEL,2016-04-12,0,33,8.25,1.07,27.89,8.35,1.25,25.25,8.73,0
HARSHAL PATEL,2016-04-17,0,32,10.67,1.03,28.07,8.34,1.25,26.0,7.04,0
HARSHAL PATEL,2016-04-20,0,20,10.0,1.0,28.2,8.42,0.75,26.5,7.84,0
HARSHAL PATEL,2016-04-22,1,46,11.5,0.97,27.94,8.47,0.25,27.75,9.09,25
HARSHAL PATEL,2016-04-30,0,16,16.0,0.97,28.5,8.57,0.25,32.75,10.1,0
HARSHAL PATEL,2017-05-14,3,43,10.75,0.94,28.12,8.79,0.25,28.5,12.04,75
HARSHAL PATEL,2018-04-21,1,33,11.0,1.0,28.56,8.85,1.0,31.25,12.06,25
HARSHAL PATEL,2018-05-10,1,32,8.0,1.0,28.69,8.91,1.25,34.5,12.31,25
HARSHAL PATEL,2018-05-12,1,51,12.75,1.0,28.78,8.88,1.25,31.0,11.44,25
HARSHAL PATEL,2018-05-18,1,23,5.75,1.0,29.38,8.99,1.5,39.75,10.62,29
HARSHAL PATEL,2018-05-20,3,28,12.17,1.0,29.21,8.9,1.0,34.75,9.38,75
HARSHAL PATEL,2019-03-30,2,40,10.0,1.05,29.18,8.99,1.5,33.5,9.67,50
HARSHAL PATEL,2019-04-01,0,37,9.25,1.08,29.45,9.01,1.75,35.5,10.17,0
HARSHAL PATEL,2020-10-03,2,34,8.5,1.05,29.63,9.02,1.5,32.0,9.29,50
HARSHAL PATEL,2020-10-05,0,43,10.75,1.07,29.74,9.01,1.75,34.75,9.98,0
HARSHAL PATEL,2020-10-09,1,29,7.25,1.05,30.05,9.05,1.0,38.5,9.62,25
HARSHAL PATEL,2020-10-11,0,20,10.0,1.05,30.02,9.01,0.75,35.75,8.94,0
HARSHAL PATEL,2020-10-31,0,8,8.0,1.02,29.8,9.03,0.75,31.5,9.12,0
HARSHAL PATEL,2021-04-09,5,27,6.75,1.0,29.33,9.01,0.25,25.0,9.0,127
HARSHAL PATEL,2021-04-14,2,25,6.25,1.09,29.28,8.96,1.5,21.0,8.0,52
HARSHAL PATEL,2021-04-18,2,17,4.25,1.1,29.19,8.9,1.75,20.0,7.75,56
HARSHAL PATEL,2021-04-22,3,47,11.75,1.12,28.94,8.81,2.25,19.25,6.31,75
HARSHAL PATEL,2021-04-25,3,51,12.75,1.16,29.3,8.87,3.0,29.0,7.25,75
HARSHAL PATEL,2021-04-27,2,37,9.25,1.2,29.73,8.94,2.5,35.0,8.75,50
HARSHAL PATEL,2021-04-30,0,53,13.25,1.21,29.87,8.95,2.5,38.0,9.5,0
HARSHAL PATEL,2021-09-20,0,13,6.5,1.19,30.3,9.03,2.0,47.0,11.75,2
HARSHAL PATEL,2021-09-24,2,25,8.06,1.17,29.98,8.98,1.25,38.5,10.44,50
HARSHAL PATEL,2021-09-26,4,17,5.48,1.18,29.89,8.97,1.0,32.0,9.26,104
HARSHAL PATEL,2021-09-29,3,34,8.5,1.23,29.66,8.9,1.5,27.0,8.32,75
HARSHAL PATEL,2021-10-03,0,27,6.75,1.26,29.74,8.9,2.25,22.25,7.14,2
HARSHAL PATEL,2021-10-06,3,33,8.25,1.24,29.69,8.86,2.25,25.75,7.2,75
HARSHAL PATEL,2021-10-08,1,34,8.5,1.27,29.75,8.85,2.5,27.75,7.24,25
HARSHAL PATEL,2021-10-11,2,19,4.75,1.27,29.82,8.84,1.75,32.0,8.0,56
HARSHAL PATEL,2022-03-27,1,36,9.0,1.28,29.64,8.78,1.5,28.25,7.06,25
HARSHAL PATEL,2022-03-30,2,11,2.75,1.27,29.74,8.78,1.75,30.5,7.62,56
HARSHAL PATEL,2022-04-05,1,18,4.5,1.29,29.44,8.68,1.5,25.0,6.25,31
HARSHAL PATEL,2022-04-09,2,23,5.75,1.28,29.27,8.62,1.5,21.0,5.25,54
HARSHAL PATEL,2022-04-16,0,40,10.0,1.29,29.17,8.57,1.5,22.0,5.5,0
HARSHAL PATEL,2022-04-19,2,47,11.75,1.27,29.33,8.6,1.25,23.0,5.75,50
HARSHAL PATEL,2022-04-23,1,18,9.0,1.28,29.6,8.64,1.25,32.0,8.0,25
HARSHAL PATEL,2022-04-26,1,33,8.25,1.28,29.43,8.65,1.25,32.0,9.12,25
HARSHAL PATEL,2022-04-30,0,35,8.75,1.28,29.48,8.64,1.0,34.5,9.75,0
HARSHAL PATEL,2022-05-04,3,35,8.75,1.26,29.56,8.64,1.0,33.25,9.44,75
HARSHAL PATEL,2022-05-08,1,20,6.25,1.28,29.63,8.65,1.25,30.25,8.69,27
HARSHAL PATEL,2022-05-13,4,34,8.5,1.28,29.5,8.61,1.25,30.75,8.0,100
HARSHAL PATEL,2022-05-19,0,6,6.0,1.32,29.56,8.61,2.0,31.0,8.06,2
HARSHAL PATEL,2022-05-25,1,25,6.25,1.3,29.24,8.58,2.0,23.75,7.38,27
HARSHAL PATEL,2022-05-27,0,29,9.35,1.29,29.19,8.54,1.5,21.25,6.75,0
