Name,Date,Wickets,Runs Conceded,Bowling E/R,Career Wickets Avg,Career Runs Conceded Avg,Career Bowling E/R Avg,Rolling Wickets Avg,Rolling Runs Conceded Avg,Rolling Bowling E/R Avg,Bowling Match Points
ROMARIO SHEPHERD,2022-03-29,1,33,8.25,0.0,0.0,0.0,0.0,0.0,0.0,25
ROMARIO SHEPHERD,2022-04-04,2,42,10.5,1.0,33.0,8.25,1.0,33.0,8.25,50
ROMARIO SHEPHERD,2022-05-22,0,23,23.0,1.5,37.5,9.38,1.5,37.5,9.38,0
ROMARIO SHEPHERD,2024-04-07,1,54,13.5,1.0,32.67,13.92,1.0,32.67,13.92,25
ROMARIO SHEPHERD,2024-04-11,0,22,11.0,1.0,38.0,13.81,1.0,38.0,13.81,0
ROMARIO SHEPHERD,2024-04-14,0,33,16.5,0.8,34.8,13.25,0.75,35.25,14.5,0
ROMARIO SHEPHERD,2024-04-18,0,20,10.0,0.67,34.5,13.79,0.25,33.0,16.0,0
ROMARIO SHEPHERD,2024-05-17,0,30,15.0,0.57,32.43,13.25,0.25,32.25,12.75,0
ROMARIO SHEPHERD,2025-04-20,1,18,9.0,0.5,32.12,13.47,0.0,26.25,13.12,25
ROMARIO SHEPHERD,2025-04-24,0,15,15.0,0.56,30.56,12.97,0.25,25.25,12.62,0
ROMARIO SHEPHERD,2025-05-03,0,18,18.0,0.5,29.0,13.18,0.25,20.75,12.25,0
ROMARIO SHEPHERD,2025-05-23,2,14,7.0,0.45,28.0,13.61,0.25,20.25,14.25,50
ROMARIO SHEPHERD,2025-05-27,1,51,12.75,0.58,26.83,13.06,0.75,16.25,12.25,25
ROMARIO SHEPHERD,2025-05-29,1,5,5.0,0.62,28.69,13.04,0.75,24.5,13.19,29
