Name,Date,Wickets,Runs Conceded,Bowling E/R,Career Wickets Avg,Career Runs Conceded Avg,Career Bowling E/R Avg,Rolling Wickets Avg,Rolling Runs Conceded Avg,Rolling Bowling E/R Avg,Bowling Match Points
SHIVAM DUBE,2019-03-23,0,3,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0
SHIVAM DUBE,2019-04-28,0,5,5.0,0.0,3.0,7.5,0.0,3.0,7.5,4
SHIVAM DUBE,2020-09-21,2,15,5.0,0.0,4.0,6.25,0.0,4.0,6.25,54
SHIVAM DUBE,2020-09-24,2,33,11.0,0.67,7.67,5.83,0.67,7.67,5.83,50
SHIVAM DUBE,2020-10-03,0,4,4.0,1.0,14.0,7.12,1.0,14.0,7.12,6
SHIVAM DUBE,2020-10-10,0,14,14.0,0.8,12.0,6.5,1.0,14.25,6.25,0
SHIVAM DUBE,2020-11-06,0,7,7.0,0.67,12.33,7.75,1.0,16.5,8.5,0
SHIVAM DUBE,2021-04-12,0,20,20.0,0.57,11.57,7.64,0.5,14.5,9.0,0
SHIVAM DUBE,2021-04-24,0,5,5.0,0.5,12.62,9.19,0.0,11.25,11.25,4
SHIVAM DUBE,2021-04-29,0,6,6.0,0.44,11.78,8.72,0.0,11.5,11.5,2
SHIVAM DUBE,2021-10-07,0,18,9.0,0.4,11.2,8.45,0.0,9.5,9.5,0
SHIVAM DUBE,2022-03-26,0,11,11.0,0.36,11.82,8.5,0.0,12.25,10.0,0
SHIVAM DUBE,2022-03-31,0,25,25.0,0.33,11.75,8.71,0.0,10.0,7.75,0
SHIVAM DUBE,2024-05-01,1,14,14.0,0.31,12.77,9.96,0.0,15.0,12.75,25
