Name,Date,Wickets,Runs Conceded,Bowling E/R,Career Wickets Avg,Career Runs Conceded Avg,Career Bowling E/R Avg,Rolling Wickets Avg,Rolling Runs Conceded Avg,Rolling Bowling E/R Avg,Bowling Match Points
SAI KISHORE,2022-05-10,2,7,3.5,0.0,0.0,0.0,0.0,0.0,0.0,56
SAI KISHORE,2022-05-15,1,31,7.75,2.0,7.0,3.5,2.0,7.0,3.5,25
SAI KISHORE,2022-05-19,0,20,5.0,1.5,19.0,5.62,1.5,19.0,5.62,4
SAI KISHORE,2022-05-24,1,43,10.75,1.0,19.33,5.42,1.0,19.33,5.42,25
SAI KISHORE,2022-05-29,2,20,10.0,1.0,25.25,6.75,1.0,25.25,6.75,50
SAI KISHORE,2024-03-24,1,24,6.0,1.2,24.2,7.4,1.0,28.5,8.38,27
SAI KISHORE,2024-03-26,1,28,9.33,1.17,24.17,7.17,1.0,26.75,7.94,25
SAI KISHORE,2024-04-21,4,33,8.25,1.14,24.71,7.48,1.25,28.75,9.02,100
SAI KISHORE,2024-04-24,0,22,22.0,1.5,25.75,7.57,2.0,26.25,8.4,0
SAI KISHORE,2024-04-28,1,30,10.0,1.33,25.33,9.18,1.5,26.75,11.4,25
SAI KISHORE,2025-03-25,3,30,7.5,1.3,25.8,9.26,1.5,28.25,12.4,75
SAI KISHORE,2025-03-29,1,37,9.25,1.45,26.18,9.1,2.0,28.75,11.94,25
SAI KISHORE,2025-04-02,2,22,5.5,1.42,27.08,9.11,1.25,29.75,12.19,54
SAI KISHORE,2025-04-06,2,24,6.0,1.46,26.69,8.83,1.75,29.75,8.06,52
SAI KISHORE,2025-04-09,2,20,9.09,1.5,26.5,8.63,2.0,28.25,7.06,50
SAI KISHORE,2025-04-12,0,35,26.92,1.53,26.07,8.66,1.75,25.75,7.46,0
SAI KISHORE,2025-04-19,1,9,9.0,1.44,26.62,9.8,1.5,25.25,11.88,25
SAI KISHORE,2025-04-21,1,19,6.33,1.41,25.59,9.76,1.25,22.0,12.75,27
SAI KISHORE,2025-04-28,0,16,16.0,1.39,25.22,9.57,1.0,20.75,12.84,0
SAI KISHORE,2025-05-02,0,1,2.5,1.32,24.74,9.9,0.5,19.75,14.56,6
SAI KISHORE,2025-05-06,2,34,8.5,1.25,23.55,9.53,0.5,11.25,8.46,50
SAI KISHORE,2025-05-18,1,47,11.75,1.29,24.05,9.48,0.75,17.5,8.33,25
SAI KISHORE,2025-05-22,1,34,11.33,1.27,25.09,9.59,0.75,24.5,9.69,25
SAI KISHORE,2025-05-25,1,23,11.5,1.26,25.48,9.66,1.0,29.0,8.52,25
