Name,Date,Wickets,Runs Conceded,Bowling E/R,Career Wickets Avg,Career Runs Conceded Avg,Career Bowling E/R Avg,Rolling Wickets Avg,Rolling Runs Conceded Avg,Rolling Bowling E/R Avg,Bowling Match Points
RAHUL TEWATIA,2014-05-05,0,18,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0
RAHUL TEWATIA,2014-05-11,1,17,5.67,0.0,18.0,9.0,0.0,18.0,9.0,29
RAHUL TEWATIA,2014-05-23,1,24,6.0,0.5,17.5,7.34,0.5,17.5,7.34,27
RAHUL TEWATIA,2015-04-21,1,31,10.33,0.67,19.67,6.89,0.67,19.67,6.89,25
RAHUL TEWATIA,2017-05-09,2,18,4.5,0.75,22.5,7.75,0.75,22.5,7.75,56
RAHUL TEWATIA,2017-05-11,1,17,8.5,1.0,21.6,7.1,1.25,22.5,6.62,25
RAHUL TEWATIA,2017-05-14,0,14,4.67,1.0,20.83,7.33,1.25,22.5,7.33,6
RAHUL TEWATIA,2018-04-08,1,24,6.0,0.86,19.86,6.95,1.0,20.0,7.0,27
RAHUL TEWATIA,2018-04-11,0,29,7.25,0.88,20.38,6.83,1.0,18.25,5.92,0
RAHUL TEWATIA,2018-04-14,2,36,9.0,0.78,21.33,6.88,0.5,21.0,6.6,50
RAHUL TEWATIA,2018-04-16,3,18,6.0,0.9,22.8,7.09,0.75,25.75,6.73,77
RAHUL TEWATIA,2018-04-21,0,26,8.67,1.09,22.36,6.99,1.5,26.75,7.06,0
RAHUL TEWATIA,2018-04-23,0,6,6.0,1.0,22.67,7.13,1.25,27.25,7.73,2
RAHUL TEWATIA,2018-04-27,0,11,11.0,0.92,21.38,7.05,1.25,21.5,7.42,0
RAHUL TEWATIA,2018-04-30,0,23,11.5,0.86,20.64,7.33,0.75,15.25,7.92,0
RAHUL TEWATIA,2019-03-24,1,12,10.0,0.8,20.8,7.61,0.0,16.5,9.29,25
RAHUL TEWATIA,2019-03-26,0,20,10.0,0.81,20.25,7.76,0.25,13.0,9.62,0
RAHUL TEWATIA,2019-04-04,1,10,3.33,0.76,20.24,7.89,0.25,16.5,10.62,31
RAHUL TEWATIA,2020-09-22,3,37,9.25,0.78,19.67,7.63,0.5,16.25,8.71,75
RAHUL TEWATIA,2020-09-27,0,19,19.0,0.89,20.58,7.72,1.25,19.75,8.14,0
RAHUL TEWATIA,2020-09-30,1,6,6.0,0.85,20.5,8.28,1.0,21.5,10.4,27
RAHUL TEWATIA,2020-10-03,0,28,7.0,0.86,19.81,8.17,1.25,18.0,9.4,0
RAHUL TEWATIA,2020-10-06,0,13,6.5,0.82,20.18,8.12,1.0,22.5,10.31,2
RAHUL TEWATIA,2020-10-09,1,20,5.0,0.78,19.87,8.05,0.25,16.5,9.62,29
RAHUL TEWATIA,2020-10-11,0,35,8.75,0.79,19.88,7.92,0.5,16.75,6.12,0
RAHUL TEWATIA,2020-10-14,0,23,7.67,0.76,20.48,7.96,0.25,24.0,6.81,0
RAHUL TEWATIA,2020-10-17,1,30,7.5,0.73,20.58,7.95,0.25,22.75,6.98,25
RAHUL TEWATIA,2020-10-19,1,18,4.5,0.74,20.93,7.93,0.5,27.0,7.23,31
RAHUL TEWATIA,2020-10-22,0,25,6.25,0.75,20.82,7.81,0.5,26.5,7.1,2
RAHUL TEWATIA,2020-10-25,0,25,6.25,0.72,20.97,7.75,0.5,24.0,6.48,2
RAHUL TEWATIA,2020-10-30,0,22,7.33,0.7,21.1,7.7,0.5,24.5,6.12,0
RAHUL TEWATIA,2020-11-01,3,25,6.25,0.68,21.13,7.69,0.25,22.5,6.08,77
RAHUL TEWATIA,2021-04-12,0,25,12.5,0.75,21.25,7.65,0.75,24.25,6.52,0
RAHUL TEWATIA,2021-04-15,0,27,9.0,0.73,21.36,7.79,0.75,24.25,8.08,0
RAHUL TEWATIA,2021-04-19,1,21,7.0,0.71,21.53,7.83,0.75,24.75,8.77,25
RAHUL TEWATIA,2021-04-22,0,23,11.5,0.71,21.51,7.8,1.0,24.5,8.69,0
RAHUL TEWATIA,2021-04-24,0,24,8.0,0.69,21.56,7.91,0.25,24.0,10.0,0
RAHUL TEWATIA,2021-04-29,0,30,10.0,0.68,21.62,7.91,0.25,23.75,8.88,0
RAHUL TEWATIA,2021-05-02,1,45,11.25,0.66,21.84,7.97,0.25,24.5,9.12,25
RAHUL TEWATIA,2021-09-21,1,23,7.67,0.67,22.44,8.05,0.25,30.5,10.19,25
RAHUL TEWATIA,2021-09-25,1,17,5.67,0.68,22.45,8.04,0.5,30.5,9.23,29
RAHUL TEWATIA,2021-09-27,0,32,10.67,0.68,22.32,7.98,0.75,28.75,8.65,0
RAHUL TEWATIA,2021-09-29,0,23,7.67,0.67,22.55,8.05,0.75,29.25,8.82,0
RAHUL TEWATIA,2021-10-02,3,39,9.75,0.65,22.56,8.04,0.5,23.75,7.92,75
RAHUL TEWATIA,2021-10-07,1,11,11.0,0.7,22.93,8.08,1.0,27.75,8.44,25
RAHUL TEWATIA,2022-04-02,0,22,11.0,0.71,22.67,8.14,1.0,26.25,9.77,0
RAHUL TEWATIA,2022-04-08,0,24,24.0,0.7,22.65,8.2,1.0,23.75,9.86,0
RAHUL TEWATIA,2022-04-11,0,10,10.0,0.68,22.68,8.54,1.0,24.0,13.94,0
