Name,Date,Wickets,Runs Conceded,Bowling E/R,Career Wickets Avg,Career Runs Conceded Avg,Career Bowling E/R Avg,Rolling Wickets Avg,Rolling Runs Conceded Avg,Rolling Bowling E/R Avg,Bowling Match Points
MITCHELL MARSH,2010-04-08,1,37,9.25,0.0,0.0,0.0,0.0,0.0,0.0,25
MITCHELL MARSH,2010-04-16,0,32,8.0,1.0,37.0,9.25,1.0,37.0,9.25,0
MITCHELL MARSH,2010-04-18,1,19,9.5,0.5,34.5,8.62,0.5,34.5,8.62,25
MITCHELL MARSH,2011-04-27,0,7,7.0,0.67,29.33,8.92,0.67,29.33,8.92,0
MITCHELL MARSH,2011-05-08,2,26,6.5,0.5,23.75,8.44,0.5,23.75,8.44,52
MITCHELL MARSH,2011-05-10,4,25,6.25,0.8,24.2,8.05,0.75,21.0,7.75,102
MITCHELL MARSH,2011-05-16,0,30,10.0,1.33,24.33,7.75,1.75,19.25,7.31,0
MITCHELL MARSH,2011-05-21,1,11,5.24,1.14,25.14,8.07,1.5,22.0,7.44,29
MITCHELL MARSH,2013-04-07,0,24,7.5,1.12,23.38,7.72,1.75,23.0,7.0,0
MITCHELL MARSH,2013-04-11,0,10,10.0,1.0,23.44,7.69,1.25,22.5,7.25,0
MITCHELL MARSH,2013-04-13,1,24,12.0,0.9,22.1,7.92,0.25,18.75,8.18,25
MITCHELL MARSH,2013-04-15,2,35,8.75,0.91,22.27,8.29,0.5,17.25,8.68,50
MITCHELL MARSH,2013-04-17,1,26,6.5,1.0,23.33,8.33,0.75,23.25,9.56,27
MITCHELL MARSH,2013-04-23,1,56,18.67,1.0,23.54,8.19,1.0,23.75,9.31,25
MITCHELL MARSH,2013-05-09,2,7,3.5,1.0,25.86,8.94,1.25,35.25,11.48,56
MITCHELL MARSH,2016-04-09,2,21,5.25,1.07,24.6,8.58,1.5,31.0,9.36,54
MITCHELL MARSH,2016-04-14,0,10,10.0,1.12,24.38,8.37,1.5,27.5,8.48,0
MITCHELL MARSH,2016-04-26,2,14,3.5,1.06,23.53,8.47,1.25,23.5,9.36,56
MITCHELL MARSH,2020-09-21,0,6,15.0,1.11,23.0,8.19,1.5,13.0,5.56,0
MITCHELL MARSH,2022-05-05,1,36,9.0,1.05,22.11,8.55,1.0,12.75,8.44,25
MITCHELL MARSH,2022-05-08,1,34,11.33,1.05,22.8,8.57,0.75,16.5,9.38,25
MITCHELL MARSH,2022-05-11,2,25,8.33,1.05,23.33,8.7,1.0,22.5,9.71,50
MITCHELL MARSH,2022-05-21,0,7,3.5,1.09,23.41,8.68,1.0,25.25,10.92,6
MITCHELL MARSH,2023-04-04,1,24,7.74,1.04,22.7,8.46,1.0,25.5,8.04,25
MITCHELL MARSH,2023-04-15,2,18,9.0,1.04,22.75,8.43,1.0,22.5,7.72,50
MITCHELL MARSH,2023-04-20,0,25,12.5,1.08,22.56,8.45,1.25,18.5,7.14,0
MITCHELL MARSH,2023-04-24,0,16,8.0,1.04,22.65,8.61,0.75,18.5,8.18,0
MITCHELL MARSH,2023-04-29,4,27,6.75,1.0,22.41,8.59,0.75,20.75,9.31,102
MITCHELL MARSH,2023-05-06,2,21,7.0,1.11,22.57,8.52,1.5,21.5,9.06,50
MITCHELL MARSH,2023-05-10,3,18,6.0,1.14,22.52,8.47,1.5,22.25,8.56,77
MITCHELL MARSH,2023-05-13,0,21,21.0,1.2,22.37,8.39,2.25,20.5,6.94,0
MITCHELL MARSH,2024-03-23,0,52,13.0,1.16,22.32,8.79,2.25,21.75,10.19,0
MITCHELL MARSH,2024-03-31,0,14,14.0,1.12,23.25,8.92,1.25,28.0,11.75,0
MITCHELL MARSH,2024-04-03,1,37,12.33,1.09,22.97,9.08,0.75,26.25,13.5,25
