Name,Date,Wickets,Runs Conceded,Bowling E/R,Career Wickets Avg,Career Runs Conceded Avg,Career Bowling E/R Avg,Rolling Wickets Avg,Rolling Runs Conceded Avg,Rolling Bowling E/R Avg,Bowling Match Points
KAGISO RABADA,2017-04-22,1,30,7.5,0.0,0.0,0.0,0.0,0.0,0.0,25
KAGISO RABADA,2017-04-28,2,20,6.25,1.0,30.0,7.5,1.0,30.0,7.5,52
KAGISO RABADA,2017-04-30,0,18,9.0,1.5,25.0,6.88,1.5,25.0,6.88,0
KAGISO RABADA,2017-05-02,0,59,14.75,1.0,22.67,7.58,1.0,22.67,7.58,0
KAGISO RABADA,2017-05-04,2,28,7.0,0.75,31.75,9.38,0.75,31.75,9.38,50
KAGISO RABADA,2017-05-06,1,33,8.25,1.0,31.0,8.9,1.0,31.25,9.25,25
KAGISO RABADA,2019-03-24,2,23,5.75,1.0,31.33,8.79,0.75,34.5,9.75,54
KAGISO RABADA,2019-03-26,1,26,7.65,1.14,30.14,8.36,1.25,35.75,8.94,25
KAGISO RABADA,2019-03-30,1,41,10.25,1.12,29.62,8.27,1.5,27.5,7.16,25
KAGISO RABADA,2019-04-01,2,32,8.0,1.11,30.89,8.49,1.25,30.75,7.98,50
KAGISO RABADA,2019-04-04,1,32,9.7,1.2,31.0,8.44,1.5,30.5,7.91,25
KAGISO RABADA,2019-04-07,4,21,5.25,1.18,31.09,8.55,1.25,32.75,8.9,104
KAGISO RABADA,2019-04-12,2,42,10.5,1.42,30.25,8.28,2.0,31.5,8.3,50
KAGISO RABADA,2019-04-14,4,22,6.29,1.46,31.15,8.45,2.25,31.75,8.36,102
KAGISO RABADA,2019-04-18,2,38,9.5,1.64,30.5,8.3,2.75,29.25,7.94,50
KAGISO RABADA,2019-04-20,2,23,5.75,1.67,31.0,8.38,3.0,30.75,7.88,54
KAGISO RABADA,2019-04-22,2,37,9.25,1.69,30.5,8.21,2.5,31.25,8.01,50
KAGISO RABADA,2019-04-28,2,31,7.75,1.71,30.88,8.27,2.5,30.0,7.7,50
KAGISO RABADA,2020-09-20,2,28,7.0,1.72,30.89,8.24,2.0,32.25,8.06,50
KAGISO RABADA,2020-09-25,3,26,6.5,1.74,30.74,8.18,2.0,29.75,7.44,77
KAGISO RABADA,2020-09-29,2,21,5.25,1.8,30.5,8.09,2.25,30.5,7.62,54
KAGISO RABADA,2020-10-03,1,51,12.75,1.81,30.05,7.96,2.25,26.5,6.62,25
KAGISO RABADA,2020-10-05,4,24,6.0,1.77,31.0,8.18,2.0,31.5,7.88,102
KAGISO RABADA,2020-10-09,3,35,10.29,1.87,30.7,8.08,2.5,30.5,7.62,75
KAGISO RABADA,2020-10-11,2,28,7.0,1.92,30.88,8.17,2.5,32.75,8.57,50
KAGISO RABADA,2020-10-14,1,28,7.0,1.92,30.76,8.13,2.5,34.5,9.01,25
KAGISO RABADA,2020-10-17,1,33,8.25,1.88,30.65,8.08,2.5,28.75,7.57,25
KAGISO RABADA,2020-10-20,2,27,6.75,1.85,30.74,8.09,1.75,31.0,8.14,52
KAGISO RABADA,2020-10-24,2,33,8.25,1.86,30.61,8.04,1.5,29.0,7.25,50
KAGISO RABADA,2020-10-27,0,54,13.5,1.86,30.69,8.05,1.5,30.25,7.56,0
KAGISO RABADA,2020-10-31,0,27,9.0,1.8,31.47,8.23,1.25,36.75,9.19,0
KAGISO RABADA,2020-11-02,2,30,7.5,1.74,31.32,8.26,1.0,35.25,9.38,50
KAGISO RABADA,2020-11-05,0,42,10.5,1.75,31.28,8.23,1.0,36.0,9.56,0
KAGISO RABADA,2020-11-08,4,29,7.25,1.7,31.61,8.3,0.5,38.25,10.12,100
KAGISO RABADA,2020-11-10,1,32,10.67,1.76,31.53,8.27,1.5,32.0,8.56,25
KAGISO RABADA,2021-04-15,2,30,7.5,1.74,31.54,8.34,1.75,33.25,8.98,50
KAGISO RABADA,2021-04-18,1,43,10.75,1.75,31.5,8.32,1.75,33.25,8.98,25
KAGISO RABADA,2021-04-20,1,25,8.33,1.73,31.81,8.38,2.0,33.5,9.04,25
KAGISO RABADA,2021-04-25,0,25,8.33,1.71,31.63,8.38,1.25,32.5,9.31,0
KAGISO RABADA,2021-04-27,1,38,9.5,1.67,31.46,8.38,1.0,30.75,8.73,25
KAGISO RABADA,2021-04-29,0,31,7.75,1.65,31.62,8.41,0.75,32.75,9.23,0
KAGISO RABADA,2021-05-02,3,36,9.0,1.61,31.61,8.39,0.5,29.75,8.48,75
KAGISO RABADA,2021-09-22,3,37,9.25,1.64,31.71,8.4,1.0,32.5,8.64,75
KAGISO RABADA,2021-09-25,1,26,6.5,1.67,31.84,8.42,1.75,35.5,8.88,27
KAGISO RABADA,2021-09-28,1,28,9.33,1.66,31.7,8.38,1.75,32.5,8.12,25
KAGISO RABADA,2021-10-02,0,33,8.25,1.64,31.62,8.4,2.0,31.75,8.52,0
KAGISO RABADA,2021-10-04,0,21,5.25,1.61,31.65,8.4,1.25,31.0,8.33,4
KAGISO RABADA,2021-10-08,0,37,9.25,1.57,31.43,8.33,0.5,27.0,7.33,0
KAGISO RABADA,2021-10-10,0,23,7.67,1.54,31.54,8.35,0.25,29.75,8.02,0
KAGISO RABADA,2021-10-13,2,23,5.75,1.51,31.37,8.34,0.0,28.5,7.6,54
KAGISO RABADA,2022-04-01,1,23,7.67,1.52,31.2,8.29,0.5,26.0,6.98,25
KAGISO RABADA,2022-04-03,1,28,9.33,1.51,31.04,8.27,0.75,26.5,7.58,25
KAGISO RABADA,2022-04-08,2,35,8.75,1.5,30.98,8.29,1.0,24.25,7.6,50
KAGISO RABADA,2022-04-13,2,29,7.25,1.51,31.06,8.3,1.5,27.25,7.88,50
KAGISO RABADA,2022-04-17,1,29,7.25,1.52,31.02,8.28,1.5,28.75,8.25,25
KAGISO RABADA,2022-04-20,0,35,11.67,1.51,30.98,8.26,1.5,30.25,8.14,0
KAGISO RABADA,2022-04-25,2,23,5.75,1.48,31.05,8.32,1.25,32.0,8.73,54
