Name,Date,Wickets,Runs Conceded,Bowling E/R,Career Wickets Avg,Career Runs Conceded Avg,Career Bowling E/R Avg,Rolling Wickets Avg,Rolling Runs Conceded Avg,Rolling Bowling E/R Avg,Bowling Match Points
PRASIDH KRISHNA,2018-05-06,0,39,9.75,0.0,0.0,0.0,0.0,0.0,0.0,0
PRASIDH KRISHNA,2018-05-09,1,41,10.25,0.0,39.0,9.75,0.0,39.0,9.75,25
PRASIDH KRISHNA,2018-05-12,2,31,7.75,0.5,40.0,10.0,0.5,40.0,10.0,50
PRASIDH KRISHNA,2018-05-15,2,35,8.75,1.0,37.0,9.25,1.0,37.0,9.25,50
PRASIDH KRISHNA,2018-05-19,4,30,7.5,1.25,36.5,9.12,1.25,36.5,9.12,100
PRASIDH KRISHNA,2018-05-23,1,28,7.0,1.8,35.2,8.8,2.25,34.25,8.56,25
PRASIDH KRISHNA,2018-05-25,0,56,14.0,1.67,34.0,8.5,2.25,31.0,7.75,0
PRASIDH KRISHNA,2019-03-24,0,31,7.75,1.43,37.14,9.29,1.75,37.25,9.31,0
PRASIDH KRISHNA,2019-03-27,0,42,10.5,1.25,36.38,9.09,1.25,36.25,9.06,0
PRASIDH KRISHNA,2019-03-30,0,33,8.25,1.11,37.0,9.25,0.25,39.25,9.81,0
PRASIDH KRISHNA,2019-04-05,0,41,13.67,1.0,36.6,9.15,0.0,40.5,10.12,0
PRASIDH KRISHNA,2019-04-07,1,35,8.75,0.91,37.0,9.56,0.0,36.75,10.04,25
PRASIDH KRISHNA,2019-04-09,0,23,5.75,0.92,36.83,9.49,0.25,37.75,10.29,4
PRASIDH KRISHNA,2019-04-12,1,25,8.33,0.85,35.77,9.21,0.25,33.0,9.1,25
PRASIDH KRISHNA,2019-04-14,0,30,7.5,0.86,35.0,9.14,0.5,31.0,9.12,0
PRASIDH KRISHNA,2019-04-19,0,52,13.0,0.8,34.67,9.03,0.5,28.25,7.58,0
PRASIDH KRISHNA,2019-04-25,1,43,13.44,0.75,35.75,9.28,0.25,32.5,8.64,25
PRASIDH KRISHNA,2019-05-05,1,22,7.33,0.76,36.18,9.53,0.5,37.5,10.57,25
PRASIDH KRISHNA,2020-10-10,3,29,7.25,0.78,35.39,9.4,0.5,36.75,10.32,75
PRASIDH KRISHNA,2020-10-12,1,42,10.5,0.89,35.05,9.29,1.25,36.5,10.26,25
PRASIDH KRISHNA,2020-10-16,0,30,15.0,0.9,35.4,9.35,1.5,34.0,9.63,0
PRASIDH KRISHNA,2020-10-21,0,20,8.7,0.86,35.14,9.62,1.25,30.75,10.02,0
PRASIDH KRISHNA,2020-10-24,0,19,9.5,0.82,34.45,9.58,1.0,30.25,10.36,0
PRASIDH KRISHNA,2020-10-26,0,24,8.0,0.78,33.78,9.57,0.25,27.75,10.92,0
PRASIDH KRISHNA,2021-04-11,2,35,8.75,0.75,33.38,9.51,0.0,23.25,10.3,50
PRASIDH KRISHNA,2021-04-13,1,42,10.5,0.8,33.44,9.48,0.5,24.5,8.74,25
PRASIDH KRISHNA,2021-04-18,1,31,7.75,0.81,33.77,9.52,0.75,30.0,9.19,25
PRASIDH KRISHNA,2021-04-21,0,49,12.25,0.81,33.67,9.45,1.0,33.0,8.75,0
