Name,Date,Wickets,Runs Conceded,Bowling E/R,Career Wickets Avg,Career Runs Conceded Avg,Career Bowling E/R Avg,Rolling Wickets Avg,Rolling Runs Conceded Avg,Rolling Bowling E/R Avg,Bowling Match Points
KARN SHARMA,2013-04-14,1,13,6.5,0.0,0.0,0.0,0.0,0.0,0.0,27
KARN SHARMA,2013-04-17,1,13,4.33,1.0,13.0,6.5,1.0,13.0,6.5,31
KARN SHARMA,2013-04-19,2,19,6.33,1.0,13.0,5.42,1.0,13.0,5.42,52
KARN SHARMA,2013-04-25,0,8,2.0,1.33,15.0,5.72,1.33,15.0,5.72,6
KARN SHARMA,2013-04-27,0,24,16.0,1.0,13.25,4.79,1.0,13.25,4.79,0
KARN SHARMA,2013-05-01,0,25,6.25,0.8,15.4,7.03,0.75,16.0,7.16,2
KARN SHARMA,2013-05-04,1,9,4.5,0.67,17.0,6.9,0.5,19.0,7.64,31
KARN SHARMA,2013-05-08,0,19,9.5,0.71,15.86,6.56,0.25,16.5,7.19,0
KARN SHARMA,2013-05-11,0,6,6.0,0.62,16.25,6.93,0.25,19.25,9.06,2
KARN SHARMA,2013-05-13,2,22,7.33,0.56,15.11,6.82,0.25,14.75,6.56,50
KARN SHARMA,2013-05-17,2,33,8.25,0.7,15.8,6.87,0.75,14.0,6.83,50
KARN SHARMA,2013-05-19,1,15,5.0,0.82,17.36,7.0,1.0,20.0,7.77,29
KARN SHARMA,2013-05-22,1,24,12.0,0.83,17.17,6.83,1.25,19.0,6.64,25
KARN SHARMA,2014-04-18,0,8,4.0,0.85,17.69,7.23,1.5,23.5,8.14,6
KARN SHARMA,2014-04-22,0,37,9.25,0.79,17.0,7.0,1.0,20.0,7.31,0
KARN SHARMA,2014-04-25,1,23,5.75,0.73,18.33,7.15,0.5,21.0,7.56,29
KARN SHARMA,2014-04-27,1,35,8.75,0.75,18.62,7.06,0.5,23.0,7.75,25
KARN SHARMA,2014-04-30,0,33,8.25,0.76,19.59,7.16,0.5,25.75,6.94,0
KARN SHARMA,2014-05-04,3,17,4.25,0.72,20.33,7.22,0.5,32.0,8.0,81
KARN SHARMA,2014-05-08,1,20,5.0,0.84,20.16,7.07,1.25,27.0,6.75,29
KARN SHARMA,2014-05-10,0,29,9.67,0.85,20.15,6.96,1.25,26.25,6.56,0
KARN SHARMA,2014-05-12,0,25,10.42,0.81,20.57,7.09,1.0,24.75,6.79,0
KARN SHARMA,2014-05-14,1,46,11.5,0.77,20.77,7.24,1.0,22.75,7.34,25
KARN SHARMA,2014-05-18,1,19,4.75,0.78,21.87,7.43,0.5,30.0,9.15,31
KARN SHARMA,2014-05-20,1,27,9.0,0.79,21.75,7.32,0.5,29.75,9.09,25
KARN SHARMA,2014-05-22,2,19,4.75,0.8,21.96,7.38,0.75,29.25,8.92,56
KARN SHARMA,2014-05-24,4,38,9.5,0.85,21.85,7.28,1.25,27.75,7.5,100
KARN SHARMA,2015-04-11,0,51,12.75,0.96,22.44,7.36,2.0,25.75,7.0,0
KARN SHARMA,2015-04-13,1,20,5.0,0.93,23.46,7.56,1.75,33.75,9.0,29
KARN SHARMA,2015-04-16,1,19,6.33,0.93,23.34,7.47,1.75,32.0,8.0,27
