Name,Date,Wickets,Runs Conceded,Bowling E/R,Career Wickets Avg,Career Runs Conceded Avg,Career Bowling E/R Avg,Rolling Wickets Avg,Rolling Runs Conceded Avg,Rolling Bowling E/R Avg,Bowling Match Points
DUSHMANTHA CHAMEERA,2022-03-28,2,22,7.33,0.0,0.0,0.0,0.0,0.0,0.0,50
DUSHMANTHA CHAMEERA,2022-03-31,0,49,12.25,2.0,22.0,7.33,2.0,22.0,7.33,0
DUSHMANTHA CHAMEERA,2022-04-10,0,22,5.5,1.0,35.5,9.79,1.0,35.5,9.79,4
DUSHMANTHA CHAMEERA,2022-04-16,1,48,12.0,0.67,31.0,8.36,0.67,31.0,8.36,25
DUSHMANTHA CHAMEERA,2022-04-19,2,31,10.33,0.75,35.25,9.27,0.75,35.25,9.27,50
DUSHMANTHA CHAMEERA,2022-04-24,0,14,3.5,1.0,34.4,9.48,0.75,37.5,10.02,6
DUSHMANTHA CHAMEERA,2022-04-29,2,17,4.25,0.83,31.0,8.48,0.75,28.75,7.83,56
DUSHMANTHA CHAMEERA,2022-05-01,1,44,11.0,1.0,29.0,7.88,1.25,27.5,7.52,25
DUSHMANTHA CHAMEERA,2022-05-07,1,14,4.67,1.0,30.88,8.27,1.25,26.5,7.27,31
DUSHMANTHA CHAMEERA,2022-05-10,0,34,8.5,1.0,29.0,7.87,1.0,22.25,5.86,0
DUSHMANTHA CHAMEERA,2022-05-15,0,35,11.67,0.9,29.5,7.93,1.0,27.25,7.1,0
DUSHMANTHA CHAMEERA,2022-05-25,0,54,13.5,0.82,30.0,8.27,0.5,31.75,8.96,0
DUSHMANTHA CHAMEERA,2024-04-26,0,48,16.0,0.75,32.0,8.71,0.25,34.25,9.59,0
DUSHMANTHA CHAMEERA,2025-04-22,1,25,8.33,0.69,33.23,9.27,0.0,42.75,12.42,25
