Name,Date,Wickets,Runs Conceded,Bowling E/R,Career Wickets Avg,Career Runs Conceded Avg,Career Bowling E/R Avg,Rolling Wickets Avg,Rolling Runs Conceded Avg,Rolling Bowling E/R Avg,Bowling Match Points
ANDRE RUSSELL,2012-05-10,0,39,9.75,0.0,0.0,0.0,0.0,0.0,0.0,0
ANDRE RUSSELL,2012-05-17,0,41,10.25,0.0,39.0,9.75,0.0,39.0,9.75,0
ANDRE RUSSELL,2012-05-19,1,51,12.75,0.0,40.0,10.0,0.0,40.0,10.0,25
ANDRE RUSSELL,2012-05-25,0,30,7.5,0.33,43.67,10.92,0.33,43.67,10.92,0
ANDRE RUSSELL,2013-04-03,0,24,8.0,0.25,40.25,10.06,0.25,40.25,10.06,0
ANDRE RUSSELL,2013-04-06,0,31,10.33,0.2,37.0,9.65,0.25,36.5,9.62,0
ANDRE RUSSELL,2013-04-21,0,13,13.0,0.17,36.0,9.76,0.25,34.0,9.64,0
ANDRE RUSSELL,2014-05-02,1,25,12.5,0.14,32.71,10.23,0.0,24.5,9.71,25
ANDRE RUSSELL,2014-05-05,0,27,9.0,0.25,31.75,10.51,0.25,23.25,10.96,0
ANDRE RUSSELL,2015-04-08,0,21,7.0,0.22,31.22,10.34,0.25,24.0,11.21,0
ANDRE RUSSELL,2015-04-11,0,16,8.0,0.2,30.2,10.01,0.25,21.5,10.38,0
ANDRE RUSSELL,2015-04-18,2,39,9.75,0.18,28.91,9.83,0.25,22.25,9.12,50
ANDRE RUSSELL,2015-04-20,0,21,7.0,0.33,29.75,9.82,0.5,25.75,8.44,0
ANDRE RUSSELL,2015-04-22,1,6,6.0,0.31,29.08,9.6,0.5,24.25,7.94,27
ANDRE RUSSELL,2015-04-28,2,26,6.5,0.36,27.43,9.34,0.75,20.5,7.69,52
ANDRE RUSSELL,2015-04-30,2,20,5.0,0.47,27.33,9.16,1.25,23.0,7.31,54
ANDRE RUSSELL,2015-05-02,1,22,15.71,0.56,26.88,8.9,1.25,18.25,6.12,25
ANDRE RUSSELL,2015-05-04,1,10,5.0,0.59,26.59,9.3,1.5,18.5,8.3,29
ANDRE RUSSELL,2015-05-07,1,24,6.0,0.61,25.67,9.06,1.5,19.5,8.05,27
ANDRE RUSSELL,2015-05-09,1,50,12.5,0.63,25.58,8.9,1.25,19.0,7.93,25
ANDRE RUSSELL,2015-05-14,0,37,9.25,0.65,26.8,9.08,1.0,26.5,9.8,0
ANDRE RUSSELL,2015-05-16,3,32,8.0,0.62,27.29,9.09,0.75,30.25,8.19,75
ANDRE RUSSELL,2016-04-10,3,24,8.0,0.73,27.5,9.04,1.25,35.75,8.94,75
ANDRE RUSSELL,2016-04-13,1,52,13.0,0.83,27.35,8.99,1.75,35.75,9.44,25
ANDRE RUSSELL,2016-04-16,1,19,4.75,0.83,28.38,9.16,1.75,36.25,9.56,31
ANDRE RUSSELL,2016-04-19,0,18,18.0,0.84,28.0,8.98,2.0,31.75,8.44,0
ANDRE RUSSELL,2016-04-24,0,16,8.0,0.81,27.62,9.33,1.25,28.25,10.94,0
ANDRE RUSSELL,2016-04-28,0,28,9.33,0.78,27.19,9.28,0.5,26.25,10.94,0
ANDRE RUSSELL,2016-04-30,3,26,6.5,0.75,27.21,9.28,0.25,20.25,10.02,77
ANDRE RUSSELL,2016-05-02,1,24,6.0,0.83,27.17,9.19,0.75,22.0,10.46,27
ANDRE RUSSELL,2016-05-04,4,20,5.0,0.83,27.07,9.08,1.0,23.5,7.46,104
