Name,Date,Wickets,Runs Conceded,Bowling E/R,Career Wickets Avg,Career Runs Conceded Avg,Career Bowling E/R Avg,Rolling Wickets Avg,Rolling Runs Conceded Avg,Rolling Bowling E/R Avg,Bowling Match Points
ARSHDEEP SINGH,2019-04-16,2,43,10.75,0.0,0.0,0.0,0.0,0.0,0.0,50
ARSHDEEP SINGH,2019-04-29,1,42,10.5,2.0,43.0,10.75,2.0,43.0,10.75,25
ARSHDEEP SINGH,2019-05-03,0,24,12.0,1.5,42.5,10.62,1.5,42.5,10.62,0
ARSHDEEP SINGH,2020-10-08,2,33,8.25,1.0,36.33,11.08,1.0,36.33,11.08,50
ARSHDEEP SINGH,2020-10-10,1,25,6.25,1.25,35.5,10.38,1.25,35.5,10.38,27
ARSHDEEP SINGH,2020-10-15,1,20,10.0,1.2,33.4,9.55,1.0,31.0,9.25,25
ARSHDEEP SINGH,2020-10-18,2,35,11.67,1.17,31.17,9.62,1.0,25.5,9.12,50
ARSHDEEP SINGH,2020-10-20,0,30,10.0,1.29,31.71,9.92,1.5,28.25,9.04,0
ARSHDEEP SINGH,2020-10-24,3,23,6.57,1.12,31.5,9.93,1.0,27.5,9.48,77
ARSHDEEP SINGH,2020-10-26,0,18,9.0,1.33,30.56,9.55,1.5,27.0,9.56,0
ARSHDEEP SINGH,2020-10-30,0,34,11.33,1.2,29.3,9.5,1.25,26.5,9.31,0
ARSHDEEP SINGH,2021-04-12,3,35,8.75,1.09,29.73,9.67,0.75,26.25,9.22,75
ARSHDEEP SINGH,2021-04-16,1,7,3.5,1.25,30.17,9.59,1.5,27.5,8.91,31
ARSHDEEP SINGH,2021-04-18,1,22,7.33,1.23,28.38,9.12,1.0,23.5,8.14,25
ARSHDEEP SINGH,2021-04-21,0,31,9.12,1.21,27.93,8.99,1.25,24.5,7.73,0
ARSHDEEP SINGH,2021-04-23,1,28,9.33,1.13,28.13,9.0,1.25,23.75,7.18,25
ARSHDEEP SINGH,2021-04-26,1,27,11.25,1.12,28.12,9.02,0.75,22.0,7.32,25
ARSHDEEP SINGH,2021-09-21,5,32,8.0,1.12,28.06,9.15,0.75,27.0,9.26,125
ARSHDEEP SINGH,2021-09-25,1,22,5.5,1.33,28.28,9.09,1.75,29.5,9.43,29
ARSHDEEP SINGH,2021-09-28,0,29,7.25,1.32,27.95,8.9,2.0,27.25,8.52,0
ARSHDEEP SINGH,2021-10-01,3,32,8.0,1.25,28.0,8.82,1.75,27.5,8.0,75
ARSHDEEP SINGH,2021-10-03,0,42,14.0,1.33,28.19,8.78,2.25,28.75,7.19,0
ARSHDEEP SINGH,2021-10-07,2,35,8.75,1.27,28.82,9.02,1.0,31.25,8.69,50
ARSHDEEP SINGH,2022-03-27,1,31,7.75,1.3,29.09,9.0,1.25,34.5,9.5,25
ARSHDEEP SINGH,2022-04-01,0,32,10.67,1.29,29.17,8.95,1.5,35.0,9.62,0
ARSHDEEP SINGH,2022-04-03,1,13,6.5,1.24,29.28,9.02,0.75,35.0,10.29,27
ARSHDEEP SINGH,2022-04-08,0,31,7.75,1.23,28.65,8.92,1.0,27.75,8.42,0
ARSHDEEP SINGH,2022-04-13,0,29,7.25,1.19,28.74,8.88,0.5,26.75,8.17,0
ARSHDEEP SINGH,2022-04-17,0,32,8.0,1.14,28.75,8.82,0.25,26.25,8.04,0
ARSHDEEP SINGH,2022-04-20,0,17,17.0,1.1,28.86,8.79,0.25,26.25,7.38,0
ARSHDEEP SINGH,2022-04-25,1,23,5.75,1.07,28.47,9.07,0.0,27.25,10.0,29
ARSHDEEP SINGH,2022-04-29,0,23,5.75,1.06,28.29,8.96,0.25,25.25,9.5,4
ARSHDEEP SINGH,2022-05-03,1,36,9.0,1.03,28.12,8.86,0.25,23.75,9.12,25
ARSHDEEP SINGH,2022-05-07,2,29,7.25,1.03,28.36,8.86,0.5,24.75,9.38,50
ARSHDEEP SINGH,2022-05-13,1,27,6.75,1.06,28.38,8.82,1.0,27.75,6.94,27
ARSHDEEP SINGH,2022-05-16,3,37,9.25,1.06,28.34,8.76,1.0,28.75,7.19,75
ARSHDEEP SINGH,2022-05-22,0,25,6.25,1.11,28.58,8.77,1.75,32.25,8.06,2
ARSHDEEP SINGH,2023-04-01,3,19,6.33,1.08,28.49,8.7,1.5,29.5,7.38,77
ARSHDEEP SINGH,2023-04-05,2,47,11.75,1.13,28.24,8.64,1.75,27.0,7.14,50
ARSHDEEP SINGH,2023-04-09,1,20,6.67,1.15,28.72,8.72,2.0,32.0,8.4,27
ARSHDEEP SINGH,2023-04-13,1,33,8.25,1.15,28.5,8.67,1.5,27.75,7.75,25
ARSHDEEP SINGH,2023-04-15,1,22,7.33,1.15,28.61,8.66,1.75,29.75,8.25,25
ARSHDEEP SINGH,2023-04-20,1,34,8.5,1.14,28.45,8.63,1.25,30.5,8.5,25
ARSHDEEP SINGH,2023-04-22,4,29,7.25,1.14,28.58,8.62,1.0,27.25,7.69,100
ARSHDEEP SINGH,2023-04-28,1,54,13.5,1.2,28.59,8.59,1.75,29.5,7.83,25
ARSHDEEP SINGH,2023-04-30,1,37,9.25,1.2,29.16,8.7,1.75,34.75,9.14,25
ARSHDEEP SINGH,2023-05-03,1,66,18.86,1.2,29.33,8.71,1.75,38.5,9.62,25
ARSHDEEP SINGH,2023-05-08,0,39,9.75,1.19,30.11,8.93,1.75,46.5,12.22,0
ARSHDEEP SINGH,2023-05-13,0,32,8.0,1.17,30.29,8.95,0.75,49.0,12.84,0
ARSHDEEP SINGH,2023-05-17,0,21,10.5,1.14,30.33,8.93,0.5,43.5,11.46,0
ARSHDEEP SINGH,2023-05-19,1,40,10.0,1.12,30.14,8.96,0.25,39.5,11.78,25
ARSHDEEP SINGH,2024-03-23,2,28,7.0,1.12,30.33,8.98,0.25,33.0,9.56,50
ARSHDEEP SINGH,2024-03-25,0,40,12.5,1.13,30.29,8.94,0.75,30.25,8.88,0
ARSHDEEP SINGH,2024-03-30,2,30,10.0,1.11,30.47,9.01,0.75,32.25,10.0,50
ARSHDEEP SINGH,2024-04-04,0,33,8.25,1.13,30.46,9.03,1.25,34.5,9.88,0
ARSHDEEP SINGH,2024-04-09,4,29,7.25,1.11,30.51,9.01,1.0,32.75,9.44,100
ARSHDEEP SINGH,2024-04-13,1,45,12.86,1.16,30.48,8.98,1.5,33.0,9.5,25
ARSHDEEP SINGH,2024-04-18,0,35,11.67,1.16,30.74,9.05,1.75,34.25,9.59,0
ARSHDEEP SINGH,2024-04-21,1,17,8.1,1.14,30.81,9.09,1.25,35.5,10.01,25
ARSHDEEP SINGH,2024-04-26,2,45,11.25,1.14,30.58,9.08,1.5,31.5,9.97,50
ARSHDEEP SINGH,2024-05-01,1,52,13.0,1.15,30.82,9.11,1.0,35.5,10.97,25
ARSHDEEP SINGH,2024-05-05,2,42,10.5,1.15,31.16,9.18,1.0,37.25,11.0,50
ARSHDEEP SINGH,2024-05-09,1,41,13.67,1.16,31.34,9.2,1.5,39.0,10.71,25
ARSHDEEP SINGH,2024-05-15,1,31,7.75,1.16,31.49,9.27,1.5,45.0,12.1,25
ARSHDEEP SINGH,2024-05-19,2,37,9.25,1.16,31.48,9.25,1.25,41.5,11.23,50
ARSHDEEP SINGH,2025-03-25,2,36,9.0,1.17,31.57,9.25,1.5,37.75,10.29,50
ARSHDEEP SINGH,2025-04-01,3,43,10.75,1.18,31.64,9.24,1.5,36.25,9.92,75
ARSHDEEP SINGH,2025-04-05,1,35,8.75,1.21,31.81,9.27,2.0,36.75,9.19,25
ARSHDEEP SINGH,2025-04-08,0,39,9.75,1.21,31.85,9.26,2.0,37.75,9.44,0
ARSHDEEP SINGH,2025-04-12,1,37,9.25,1.19,31.96,9.26,1.5,38.25,9.56,25
ARSHDEEP SINGH,2025-04-15,1,11,3.67,1.19,32.03,9.26,1.25,38.5,9.62,31
ARSHDEEP SINGH,2025-04-18,2,23,7.67,1.18,31.73,9.19,0.75,30.5,7.86,50
ARSHDEEP SINGH,2025-04-20,1,26,8.67,1.19,31.61,9.16,1.0,27.5,7.59,25
ARSHDEEP SINGH,2025-04-30,2,25,7.81,1.19,31.53,9.16,1.25,24.25,7.32,50
ARSHDEEP SINGH,2025-05-04,3,16,4.0,1.2,31.45,9.14,1.5,21.25,6.95,81
ARSHDEEP SINGH,2025-05-18,0,60,15.0,1.23,31.24,9.07,2.0,22.5,7.04,0
ARSHDEEP SINGH,2025-05-24,0,35,8.75,1.21,31.62,9.15,1.5,31.75,8.87,0
ARSHDEEP SINGH,2025-05-26,2,28,7.0,1.19,31.66,9.14,1.25,34.0,8.89,50
ARSHDEEP SINGH,2025-05-29,0,20,10.0,1.21,31.62,9.12,1.25,34.75,8.69,0
ARSHDEEP SINGH,2025-06-01,0,44,11.0,1.19,31.47,9.13,0.5,35.75,10.19,0
