Name,Date,Wickets,Runs Conceded,Bowling E/R,Career Wickets Avg,Career Runs Conceded Avg,Career Bowling E/R Avg,Rolling Wickets Avg,Rolling Runs Conceded Avg,Rolling Bowling E/R Avg,Bowling Match Points
DEEPAK HOODA,2015-04-12,0,20,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4
DEEPAK HOODA,2015-04-14,0,3,3.0,0.0,20.0,5.0,0.0,20.0,5.0,6
DEEPAK HOODA,2015-04-16,0,11,5.5,0.0,11.5,4.0,0.0,11.5,4.0,4
DEEPAK HOODA,2015-04-19,0,22,11.0,0.0,11.33,4.5,0.0,11.33,4.5,0
DEEPAK HOODA,2015-04-21,1,35,11.67,0.0,14.0,6.12,0.0,14.0,6.12,25
DEEPAK HOODA,2015-04-24,0,4,40.0,0.2,18.2,7.23,0.25,17.75,7.79,0
DEEPAK HOODA,2015-05-07,0,34,11.33,0.17,15.83,12.7,0.25,18.0,17.04,0
DEEPAK HOODA,2016-04-21,1,22,7.33,0.14,18.43,12.5,0.25,23.75,18.5,25
DEEPAK HOODA,2016-04-23,0,30,7.5,0.25,18.88,11.85,0.5,23.75,17.58,0
DEEPAK HOODA,2016-05-12,0,5,5.0,0.22,20.11,11.37,0.25,22.5,16.54,4
DEEPAK HOODA,2016-05-20,0,16,8.0,0.2,18.6,10.73,0.25,22.75,7.79,0
DEEPAK HOODA,2016-05-22,2,16,8.0,0.18,18.36,10.48,0.25,18.25,6.96,50
DEEPAK HOODA,2016-05-25,0,8,8.0,0.33,18.17,10.28,0.5,16.75,7.12,0
DEEPAK HOODA,2017-04-05,1,7,7.0,0.31,17.38,10.1,0.5,11.25,7.25,25
DEEPAK HOODA,2017-04-12,1,18,9.0,0.36,16.64,9.88,0.75,11.75,7.75,25
DEEPAK HOODA,2017-04-28,0,17,17.0,0.4,16.73,9.82,1.0,12.25,8.0,0
DEEPAK HOODA,2018-04-19,0,16,8.0,0.38,16.75,10.27,0.5,12.5,10.25,0
DEEPAK HOODA,2018-04-22,0,8,8.0,0.35,16.71,10.14,0.5,14.5,10.25,0
DEEPAK HOODA,2019-04-14,0,8,8.0,0.33,16.22,10.02,0.25,14.75,10.5,0
DEEPAK HOODA,2019-05-08,1,13,13.0,0.32,15.79,9.91,0.0,12.25,10.25,25
DEEPAK HOODA,2020-10-18,0,9,9.0,0.35,15.65,10.07,0.25,11.25,9.25,0
DEEPAK HOODA,2021-04-18,0,18,9.0,0.33,15.33,10.02,0.25,9.5,9.5,0
DEEPAK HOODA,2021-04-21,0,22,5.5,0.32,15.45,9.97,0.25,12.0,9.75,4
DEEPAK HOODA,2021-04-23,1,15,5.0,0.3,15.74,9.78,0.25,15.5,9.12,29
DEEPAK HOODA,2021-04-26,1,20,10.0,0.33,15.71,9.58,0.25,16.0,7.12,25
DEEPAK HOODA,2021-04-30,0,13,13.0,0.36,15.88,9.59,0.5,18.75,7.38,0
DEEPAK HOODA,2021-05-02,0,11,5.5,0.35,15.77,9.72,0.5,17.5,8.38,4
DEEPAK HOODA,2021-09-21,0,37,18.5,0.33,15.59,9.57,0.5,14.75,8.38,0
DEEPAK HOODA,2022-03-28,1,31,10.33,0.32,16.36,9.89,0.25,20.25,11.75,25
DEEPAK HOODA,2022-03-31,0,12,12.0,0.34,16.86,9.9,0.25,23.0,11.83,0
DEEPAK HOODA,2023-04-07,0,8,8.0,0.33,16.7,9.97,0.25,22.75,11.58,0
DEEPAK HOODA,2024-04-30,0,13,6.5,0.32,16.42,9.91,0.25,22.0,12.21,2
DEEPAK HOODA,2024-05-14,0,9,9.0,0.31,16.31,9.8,0.25,16.0,9.21,0
