Name,Date,Wickets,Runs Conceded,Bowling E/R,Career Wickets Avg,Career Runs Conceded Avg,Career Bowling E/R Avg,Rolling Wickets Avg,Rolling Runs Conceded Avg,Rolling Bowling E/R Avg,Bowling Match Points
WASHINGTON SUNDAR,2017-04-22,0,19,6.33,0.0,0.0,0.0,0.0,0.0,0.0,2
WASHINGTON SUNDAR,2017-04-24,1,26,6.5,0.0,19.0,6.33,0.0,19.0,6.33,27
WASHINGTON SUNDAR,2017-04-26,0,32,10.67,0.5,22.5,6.42,0.5,22.5,6.42,0
WASHINGTON SUNDAR,2017-04-29,1,7,3.5,0.33,25.67,7.83,0.33,25.67,7.83,31
WASHINGTON SUNDAR,2017-05-01,0,12,6.0,0.5,21.0,6.75,0.5,21.0,6.75,2
WASHINGTON SUNDAR,2017-05-03,2,18,9.0,0.4,19.2,6.6,0.5,19.25,6.67,50
WASHINGTON SUNDAR,2017-05-06,0,19,6.33,0.67,19.0,7.0,0.75,17.25,7.29,2
WASHINGTON SUNDAR,2017-05-12,1,23,7.67,0.57,19.0,6.9,0.75,14.0,6.21,25
WASHINGTON SUNDAR,2017-05-16,3,16,4.0,0.62,19.5,7.0,0.75,18.0,7.25,81
WASHINGTON SUNDAR,2017-05-21,0,13,3.25,0.89,19.11,6.67,1.5,19.0,6.75,6
WASHINGTON SUNDAR,2018-04-08,1,48,12.0,0.8,18.5,6.32,1.0,17.75,5.31,25
WASHINGTON SUNDAR,2018-04-13,2,22,5.5,0.82,21.18,6.84,1.25,25.0,6.73,54
WASHINGTON SUNDAR,2018-04-15,0,30,7.5,0.92,21.25,6.73,1.5,24.75,6.19,0
WASHINGTON SUNDAR,2018-04-17,0,32,16.0,0.85,21.92,6.79,0.75,28.25,7.06,0
WASHINGTON SUNDAR,2018-04-21,1,31,7.75,0.79,22.64,7.45,0.75,33.0,10.25,25
WASHINGTON SUNDAR,2018-04-25,0,14,14.0,0.8,23.2,7.47,0.75,28.75,9.19,0
WASHINGTON SUNDAR,2018-05-01,0,15,15.0,0.75,22.62,7.88,0.25,26.75,11.31,0
WASHINGTON SUNDAR,2019-04-24,0,21,10.5,0.71,22.18,8.29,0.25,23.0,13.19,0
WASHINGTON SUNDAR,2019-04-28,1,29,7.25,0.67,22.11,8.42,0.25,20.25,11.81,25
WASHINGTON SUNDAR,2019-05-04,3,24,8.0,0.68,22.47,8.36,0.25,19.75,11.69,75
WASHINGTON SUNDAR,2020-09-21,0,7,7.0,0.8,22.55,8.34,1.0,22.25,10.19,0
WASHINGTON SUNDAR,2020-09-24,0,13,6.5,0.76,21.81,8.27,1.0,20.25,8.19,2
WASHINGTON SUNDAR,2020-09-28,1,12,3.0,0.73,21.41,8.19,1.0,18.25,7.19,31
WASHINGTON SUNDAR,2020-10-03,0,20,5.0,0.74,21.0,7.97,1.0,14.0,6.12,4
WASHINGTON SUNDAR,2020-10-05,0,20,5.0,0.71,20.96,7.84,0.25,13.0,5.38,4
WASHINGTON SUNDAR,2020-10-10,2,16,5.33,0.68,20.92,7.73,0.25,16.25,4.88,54
WASHINGTON SUNDAR,2020-10-12,2,20,5.0,0.73,20.73,7.64,0.75,17.0,4.58,54
WASHINGTON SUNDAR,2020-10-15,0,38,9.5,0.78,20.7,7.54,1.0,19.0,5.08,0
WASHINGTON SUNDAR,2020-10-17,0,25,8.33,0.75,21.32,7.61,1.0,23.5,6.21,0
WASHINGTON SUNDAR,2020-10-21,1,14,3.5,0.72,21.45,7.63,1.0,24.75,7.04,31
WASHINGTON SUNDAR,2020-10-25,0,27,6.75,0.73,21.2,7.5,0.75,24.25,6.58,2
WASHINGTON SUNDAR,2020-10-28,0,20,5.0,0.71,21.39,7.47,0.25,26.0,7.02,4
WASHINGTON SUNDAR,2020-10-31,1,21,7.0,0.69,21.34,7.4,0.25,21.5,5.9,25
WASHINGTON SUNDAR,2020-11-02,1,24,6.0,0.7,21.33,7.38,0.5,20.5,5.56,27
WASHINGTON SUNDAR,2020-11-06,0,21,10.5,0.71,21.41,7.34,0.5,23.0,6.19,0
WASHINGTON SUNDAR,2021-04-09,1,7,7.0,0.69,21.4,7.43,0.5,21.5,7.12,25
WASHINGTON SUNDAR,2021-04-14,0,14,7.0,0.69,21.0,7.42,0.75,18.25,7.62,0
WASHINGTON SUNDAR,2021-04-18,1,33,8.25,0.68,20.81,7.41,0.5,16.5,7.62,25
WASHINGTON SUNDAR,2021-04-22,1,23,7.67,0.68,21.13,7.43,0.5,18.75,8.19,25
WASHINGTON SUNDAR,2021-04-25,0,13,6.5,0.69,21.18,7.44,0.75,19.25,7.48,2
WASHINGTON SUNDAR,2021-04-27,0,28,7.0,0.68,20.98,7.41,0.5,20.75,7.36,0
WASHINGTON SUNDAR,2022-03-29,0,47,15.67,0.66,21.15,7.4,0.5,24.25,7.36,0
WASHINGTON SUNDAR,2022-04-04,2,28,7.0,0.64,21.76,7.6,0.25,27.75,9.21,50
WASHINGTON SUNDAR,2022-04-09,2,21,5.25,0.67,21.91,7.59,0.5,29.0,9.04,54
WASHINGTON SUNDAR,2022-04-11,0,14,4.67,0.7,21.89,7.53,1.0,31.0,8.73,6
