Name,Date,Wickets,Runs Conceded,Bowling E/R,Career Wickets Avg,Career Runs Conceded Avg,Career Bowling E/R Avg,Rolling Wickets Avg,Rolling Runs Conceded Avg,Rolling Bowling E/R Avg,Bowling Match Points
MAHEESH THEEKSHANA,2022-04-09,0,31,7.75,0.0,0.0,0.0,0.0,0.0,0.0,0
MAHEESH THEEKSHANA,2022-04-12,4,33,8.25,0.0,31.0,7.75,0.0,31.0,7.75,100
MAHEESH THEEKSHANA,2022-04-17,2,24,6.0,2.0,32.0,8.0,2.0,32.0,8.0,52
MAHEESH THEEKSHANA,2022-04-21,1,35,8.75,2.0,29.33,7.33,2.0,29.33,7.33,25
MAHEESH THEEKSHANA,2022-04-25,1,32,8.0,1.75,30.75,7.69,1.75,30.75,7.69,25
MAHEESH THEEKSHANA,2022-05-01,0,26,6.5,1.6,31.0,7.75,2.0,31.0,7.75,2
MAHEESH THEEKSHANA,2022-05-04,3,27,6.75,1.33,30.17,7.54,1.0,29.25,7.31,77
MAHEESH THEEKSHANA,2022-05-08,1,29,7.25,1.57,29.71,7.43,1.25,30.0,7.5,25
MAHEESH THEEKSHANA,2022-05-12,0,24,8.0,1.5,29.62,7.41,1.25,28.5,7.12,0
MAHEESH THEEKSHANA,2023-04-12,0,42,10.5,1.33,29.0,7.47,1.0,26.5,7.12,0
MAHEESH THEEKSHANA,2023-04-17,1,41,10.25,1.2,30.3,7.78,1.0,30.5,8.12,25
MAHEESH THEEKSHANA,2023-04-21,1,27,6.75,1.18,31.27,8.0,0.5,34.0,9.0,27
MAHEESH THEEKSHANA,2023-04-23,2,32,8.0,1.17,30.92,7.9,0.5,33.5,8.88,50
MAHEESH THEEKSHANA,2023-04-27,1,24,6.0,1.23,31.0,7.9,1.0,35.5,8.88,27
MAHEESH THEEKSHANA,2023-04-30,0,36,9.0,1.21,30.5,7.77,1.25,31.0,7.75,0
MAHEESH THEEKSHANA,2023-05-03,2,37,9.25,1.13,30.87,7.85,1.0,29.75,7.44,50
MAHEESH THEEKSHANA,2023-05-06,0,28,7.0,1.19,31.25,7.94,1.25,32.25,8.06,0
MAHEESH THEEKSHANA,2023-05-10,0,16,8.0,1.12,31.06,7.88,0.75,31.25,7.81,0
MAHEESH THEEKSHANA,2023-05-14,0,22,7.33,1.06,30.22,7.89,0.5,29.25,8.31,0
MAHEESH THEEKSHANA,2023-05-20,2,23,5.75,1.0,29.79,7.86,0.5,25.75,7.9,54
MAHEESH THEEKSHANA,2023-05-23,2,28,7.0,1.05,29.45,7.75,0.5,22.25,7.02,50
MAHEESH THEEKSHANA,2023-05-29,0,36,9.0,1.1,29.38,7.72,1.0,22.25,7.02,0
MAHEESH THEEKSHANA,2024-03-22,0,36,9.0,1.05,29.68,7.78,1.0,27.25,7.27,0
MAHEESH THEEKSHANA,2024-04-05,1,27,6.75,1.0,29.96,7.83,1.0,30.75,7.69,27
MAHEESH THEEKSHANA,2024-04-08,1,28,7.0,1.0,29.83,7.78,0.75,31.75,7.94,25
MAHEESH THEEKSHANA,2024-05-12,0,28,7.0,1.0,29.76,7.75,0.5,31.75,7.94,0
MAHEESH THEEKSHANA,2024-05-18,0,25,6.25,0.96,29.69,7.72,0.5,29.75,7.44,2
MAHEESH THEEKSHANA,2025-03-23,2,52,13.0,0.93,29.52,7.67,0.5,27.0,6.75,50
MAHEESH THEEKSHANA,2025-03-26,0,32,8.0,0.96,30.32,7.86,0.75,33.25,8.31,0
MAHEESH THEEKSHANA,2025-03-30,0,30,7.5,0.93,30.38,7.86,0.5,34.25,8.56,0
MAHEESH THEEKSHANA,2025-04-05,2,26,6.5,0.9,30.37,7.85,0.5,34.75,8.69,52
MAHEESH THEEKSHANA,2025-04-09,2,54,13.5,0.94,30.23,7.81,1.0,35.0,8.75,50
MAHEESH THEEKSHANA,2025-04-13,0,21,10.5,0.97,30.97,7.99,1.0,35.5,8.88,0
MAHEESH THEEKSHANA,2025-04-16,1,40,10.0,0.94,30.67,8.06,1.0,32.75,9.5,25
MAHEESH THEEKSHANA,2025-04-19,0,32,8.0,0.94,30.94,8.12,1.25,35.25,10.12,0
