Name,Date,Wickets,Runs Conceded,Bowling E/R,Career Wickets Avg,Career Runs Conceded Avg,Career Bowling E/R Avg,Rolling Wickets Avg,Rolling Runs Conceded Avg,Rolling Bowling E/R Avg,Bowling Match Points
AVESH KHAN,2017-05-14,1,23,5.75,0.0,0.0,0.0,0.0,0.0,0.0,29
AVESH KHAN,2018-04-23,2,36,9.0,1.0,23.0,5.75,1.0,23.0,5.75,50
AVESH KHAN,2018-04-27,2,29,7.25,1.5,29.5,7.38,1.5,29.5,7.38,50
AVESH KHAN,2018-04-30,0,28,7.0,1.67,29.33,7.33,1.67,29.33,7.33,0
AVESH KHAN,2018-05-02,0,36,18.0,1.25,29.0,7.25,1.25,29.0,7.25,0
AVESH KHAN,2018-05-05,0,47,15.67,1.0,30.4,9.4,1.0,32.25,10.31,0
AVESH KHAN,2018-05-18,0,28,14.0,0.83,33.17,10.44,0.5,35.0,11.98,0
AVESH KHAN,2019-04-01,0,30,10.0,0.71,32.43,10.95,0.0,34.75,13.67,0
AVESH KHAN,2020-09-25,0,42,10.5,0.62,32.12,10.83,0.0,35.25,14.42,0
AVESH KHAN,2021-04-10,2,23,5.75,0.56,33.22,10.8,0.0,36.75,12.54,54
AVESH KHAN,2021-04-15,3,32,8.0,0.7,32.2,10.29,0.5,30.75,10.06,75
AVESH KHAN,2021-04-18,1,33,8.25,0.91,32.18,10.08,1.25,31.75,8.56,25
AVESH KHAN,2021-04-20,2,15,7.5,0.92,32.25,9.93,1.5,32.5,8.12,50
AVESH KHAN,2021-04-25,3,34,8.5,1.0,30.92,9.74,2.0,25.75,7.38,75
AVESH KHAN,2021-04-27,1,24,6.0,1.14,31.14,9.66,2.25,28.5,8.06,27
AVESH KHAN,2021-04-29,1,31,7.75,1.13,30.67,9.41,1.75,26.5,7.56,25
AVESH KHAN,2021-05-02,1,39,9.75,1.12,30.69,9.31,1.75,26.0,7.44,25
AVESH KHAN,2021-09-22,0,27,6.75,1.12,31.18,9.33,1.5,32.0,8.0,2
AVESH KHAN,2021-09-25,1,29,7.25,1.06,30.94,9.19,0.75,30.25,7.56,25
AVESH KHAN,2021-09-28,3,13,4.33,1.05,30.84,9.09,0.75,31.5,7.88,81
AVESH KHAN,2021-10-02,3,15,3.75,1.15,29.95,8.85,1.25,27.0,7.02,81
AVESH KHAN,2021-10-04,1,35,8.75,1.24,29.24,8.61,1.75,21.0,5.52,25
AVESH KHAN,2021-10-08,0,31,7.75,1.23,29.5,8.61,2.0,23.0,6.02,0
AVESH KHAN,2021-10-10,1,47,11.75,1.17,29.57,8.58,1.75,23.5,6.14,25
AVESH KHAN,2021-10-13,1,22,5.5,1.17,30.29,8.71,1.25,32.0,8.0,29
AVESH KHAN,2022-03-28,1,33,9.71,1.16,29.96,8.58,0.75,33.75,8.44,25
AVESH KHAN,2022-03-31,2,38,9.5,1.15,30.08,8.62,0.75,33.25,8.68,50
AVESH KHAN,2022-04-04,4,24,6.0,1.19,30.37,8.66,1.25,35.0,9.12,102
AVESH KHAN,2022-04-07,0,32,10.67,1.29,30.14,8.56,2.0,29.25,7.68,0
AVESH KHAN,2022-04-10,1,31,7.75,1.24,30.21,8.63,1.75,31.75,8.97,25
AVESH KHAN,2022-04-16,3,30,7.5,1.23,30.23,8.6,1.75,31.25,8.48,75
AVESH KHAN,2022-04-19,0,33,8.25,1.29,30.23,8.57,2.0,29.25,7.98,0
AVESH KHAN,2022-04-29,0,26,8.67,1.25,30.31,8.56,1.0,31.5,8.54,0
AVESH KHAN,2022-05-07,3,19,6.33,1.21,30.18,8.56,1.0,30.0,8.04,77
AVESH KHAN,2022-05-10,2,26,6.5,1.26,29.85,8.5,1.5,27.0,7.69,52
AVESH KHAN,2022-05-15,1,20,6.67,1.29,29.74,8.44,1.25,26.0,7.44,27
AVESH KHAN,2022-05-18,0,60,15.0,1.28,29.47,8.39,1.5,22.75,7.04,0
AVESH KHAN,2022-05-25,1,44,11.0,1.24,30.3,8.57,1.5,31.25,8.62,25
AVESH KHAN,2023-04-01,2,29,7.25,1.24,30.66,8.63,1.0,37.5,9.79,50
AVESH KHAN,2023-04-03,1,39,13.0,1.26,30.62,8.6,1.0,38.25,9.98,25
AVESH KHAN,2023-04-10,0,53,13.25,1.25,30.82,8.71,1.0,43.0,11.56,0
AVESH KHAN,2023-04-15,0,24,8.0,1.22,31.37,8.82,1.0,41.25,11.12,0
AVESH KHAN,2023-04-19,3,25,6.25,1.19,31.19,8.8,0.75,36.25,10.38,77
AVESH KHAN,2023-04-22,0,21,7.0,1.23,31.05,8.74,1.0,35.25,10.12,0
AVESH KHAN,2023-04-28,0,28,14.0,1.2,30.82,8.7,0.75,30.75,8.62,0
AVESH KHAN,2023-05-07,1,34,8.5,1.18,30.76,8.82,0.75,24.5,8.81,25
AVESH KHAN,2023-05-13,1,30,15.0,1.17,30.83,8.81,1.0,27.0,8.94,25
AVESH KHAN,2024-03-24,0,21,7.0,1.17,30.81,8.94,0.5,28.25,11.12,0
AVESH KHAN,2024-03-28,1,29,7.25,1.15,30.6,8.9,0.5,28.25,11.12,25
AVESH KHAN,2024-04-01,1,30,7.5,1.14,30.57,8.87,0.75,28.5,9.44,25
AVESH KHAN,2024-04-06,0,46,11.5,1.14,30.56,8.84,0.75,27.5,9.19,0
AVESH KHAN,2024-04-10,1,48,12.0,1.12,30.86,8.89,0.5,31.5,8.31,25
AVESH KHAN,2024-04-13,2,34,8.5,1.12,31.19,8.95,0.75,38.25,9.56,50
AVESH KHAN,2024-04-16,2,35,8.75,1.13,31.25,8.94,1.0,39.5,9.88,50
AVESH KHAN,2024-04-22,1,49,12.25,1.15,31.31,8.94,1.25,40.75,10.19,25
AVESH KHAN,2024-04-27,1,42,10.5,1.15,31.64,9.0,1.5,41.5,10.38,25
AVESH KHAN,2024-05-02,2,39,9.75,1.14,31.82,9.03,1.5,40.0,10.0,50
AVESH KHAN,2024-05-07,0,42,21.0,1.16,31.95,9.04,1.5,41.25,10.31,0
AVESH KHAN,2024-05-12,0,12,6.0,1.14,32.12,9.25,1.0,43.0,13.38,2
AVESH KHAN,2024-05-15,2,28,8.0,1.12,31.78,9.19,0.75,33.75,11.81,50
AVESH KHAN,2024-05-22,3,44,11.0,1.13,31.72,9.17,1.0,30.25,11.19,75
AVESH KHAN,2024-05-24,3,27,6.75,1.16,31.92,9.2,1.25,31.5,11.5,77
AVESH KHAN,2025-03-27,1,45,11.25,1.19,31.84,9.16,2.0,27.75,7.94,25
AVESH KHAN,2025-04-01,0,30,10.0,1.19,32.05,9.2,2.25,36.0,9.25,0
AVESH KHAN,2025-04-04,1,40,10.0,1.17,32.02,9.21,1.75,36.5,9.75,25
AVESH KHAN,2025-04-08,1,45,11.25,1.17,32.14,9.22,1.25,35.5,9.5,25
AVESH KHAN,2025-04-12,1,32,8.0,1.17,32.33,9.25,0.75,40.0,10.62,25
AVESH KHAN,2025-04-14,1,32,9.7,1.16,32.33,9.23,0.75,36.75,9.81,25
AVESH KHAN,2025-04-19,3,37,9.25,1.16,32.32,9.24,1.0,37.25,9.74,75
AVESH KHAN,2025-04-22,0,19,6.33,1.19,32.39,9.24,1.5,36.5,9.55,2
AVESH KHAN,2025-04-27,2,42,10.5,1.17,32.2,9.2,1.25,30.0,8.32,50
AVESH KHAN,2025-05-04,0,57,14.25,1.18,32.34,9.22,1.5,32.5,8.94,0
AVESH KHAN,2025-05-19,0,25,8.33,1.17,32.68,9.29,1.25,38.75,10.08,0
AVESH KHAN,2025-05-22,2,51,14.57,1.15,32.58,9.27,0.5,35.75,9.85,50
AVESH KHAN,2025-05-27,1,32,10.67,1.16,32.82,9.34,1.0,43.75,11.91,25
