Name,Date,Wickets,Runs Conceded,Bowling E/R,Career Wickets Avg,Career Runs Conceded Avg,Career Bowling E/R Avg,Rolling Wickets Avg,Rolling Runs Conceded Avg,Rolling Bowling E/R Avg,Bowling Match Points
SHREYAS GOPAL,2014-05-19,2,25,6.25,0.0,0.0,0.0,0.0,0.0,0.0,52
SHREYAS GOPAL,2014-05-21,2,32,8.0,2.0,25.0,6.25,2.0,25.0,6.25,50
SHREYAS GOPAL,2014-05-23,1,20,6.67,2.0,28.5,7.12,2.0,28.5,7.12,27
SHREYAS GOPAL,2014-05-25,1,36,12.0,1.67,25.67,6.97,1.67,25.67,6.97,25
SHREYAS GOPAL,2015-04-14,1,23,10.95,1.5,28.25,8.23,1.5,28.25,8.23,25
SHREYAS GOPAL,2016-04-09,0,18,6.0,1.4,27.2,8.77,1.25,27.75,9.4,2
SHREYAS GOPAL,2018-04-09,0,17,5.67,1.17,25.67,8.31,0.75,24.25,8.9,4
SHREYAS GOPAL,2018-04-15,2,22,5.5,1.0,24.43,7.93,0.5,23.5,8.65,54
SHREYAS GOPAL,2018-04-18,0,23,7.67,1.12,24.12,7.63,0.75,20.0,7.03,0
SHREYAS GOPAL,2018-04-20,3,20,5.0,1.0,24.0,7.63,0.5,20.0,6.21,79
SHREYAS GOPAL,2018-04-22,0,30,15.0,1.2,23.6,7.37,1.25,20.5,5.96,0
SHREYAS GOPAL,2018-05-02,1,26,13.0,1.09,24.18,8.06,1.25,23.75,8.29,25
SHREYAS GOPAL,2018-05-06,0,26,8.67,1.08,24.33,8.48,1.0,24.75,10.17,0
SHREYAS GOPAL,2018-05-13,0,21,10.5,1.0,24.46,8.49,1.0,25.5,10.42,0
SHREYAS GOPAL,2018-05-19,4,16,4.0,0.93,24.21,8.63,0.25,25.75,11.79,106
SHREYAS GOPAL,2018-05-23,1,34,8.5,1.13,23.67,8.33,1.25,22.25,9.04,25
SHREYAS GOPAL,2019-03-25,0,5,5.0,1.12,24.31,8.34,1.25,24.25,7.92,4
SHREYAS GOPAL,2019-03-29,3,26,8.67,1.06,23.18,8.14,1.25,19.0,7.0,75
SHREYAS GOPAL,2019-03-31,0,23,7.67,1.17,23.33,8.17,2.0,20.25,6.54,0
SHREYAS GOPAL,2019-04-02,3,12,3.0,1.11,23.32,8.14,1.0,22.0,7.46,81
SHREYAS GOPAL,2019-04-07,2,35,8.75,1.2,22.75,7.89,1.5,16.5,6.08,50
SHREYAS GOPAL,2019-04-11,0,31,7.75,1.24,23.33,7.93,2.0,24.0,7.02,0
SHREYAS GOPAL,2019-04-13,0,21,5.25,1.18,23.68,7.92,1.25,25.25,6.79,4
SHREYAS GOPAL,2019-04-16,0,31,7.75,1.13,23.57,7.8,1.25,24.75,6.19,0
SHREYAS GOPAL,2019-04-20,2,21,5.25,1.08,23.88,7.8,0.5,29.5,7.38,54
SHREYAS GOPAL,2019-04-22,2,47,11.75,1.12,23.76,7.7,0.5,26.0,6.5,50
SHREYAS GOPAL,2019-04-25,1,31,10.33,1.15,24.65,7.85,1.0,30.0,7.5,25
SHREYAS GOPAL,2019-04-27,2,30,7.5,1.15,24.89,7.95,1.25,32.5,8.77,50
SHREYAS GOPAL,2019-04-30,3,12,12.0,1.18,25.07,7.93,1.75,32.25,8.71,75
SHREYAS GOPAL,2019-05-04,2,21,5.25,1.24,24.62,8.07,2.0,30.0,10.4,54
SHREYAS GOPAL,2020-09-22,1,38,9.5,1.27,24.5,7.98,2.0,23.5,8.77,25
SHREYAS GOPAL,2020-09-27,0,44,11.0,1.26,24.94,8.03,2.0,25.25,8.56,0
SHREYAS GOPAL,2020-09-30,0,43,10.75,1.22,25.53,8.12,1.5,28.75,9.44,0
SHREYAS GOPAL,2020-10-03,1,27,6.75,1.18,26.06,8.2,0.75,36.5,9.12,27
SHREYAS GOPAL,2020-10-06,2,28,7.0,1.18,26.09,8.16,0.5,38.0,9.5,50
SHREYAS GOPAL,2020-10-09,0,23,11.5,1.2,26.14,8.12,0.75,35.5,8.88,0
SHREYAS GOPAL,2020-10-11,0,31,7.75,1.17,26.06,8.22,0.75,30.25,9.0,0
SHREYAS GOPAL,2020-10-14,1,31,7.75,1.14,26.19,8.2,0.75,27.25,8.25,25
SHREYAS GOPAL,2020-10-17,1,32,8.0,1.13,26.32,8.19,0.75,28.25,8.5,25
SHREYAS GOPAL,2020-10-19,1,14,3.5,1.13,26.46,8.19,0.5,29.25,8.75,31
SHREYAS GOPAL,2020-10-22,0,32,8.0,1.12,26.15,8.07,0.75,27.0,6.75,0
SHREYAS GOPAL,2020-10-25,2,30,7.5,1.1,26.29,8.07,0.75,27.25,6.81,50
SHREYAS GOPAL,2020-10-30,0,10,10.0,1.12,26.38,8.05,1.0,27.0,6.75,0
SHREYAS GOPAL,2020-11-01,1,44,14.67,1.09,26.0,8.1,0.75,21.5,7.25,25
SHREYAS GOPAL,2021-04-12,0,40,13.33,1.09,26.41,8.25,0.75,29.0,10.04,0
SHREYAS GOPAL,2021-04-22,0,35,11.67,1.07,26.71,8.36,0.75,31.0,11.38,0
SHREYAS GOPAL,2021-10-05,0,9,9.0,1.04,26.89,8.43,0.25,32.25,12.42,0
SHREYAS GOPAL,2022-05-05,1,34,11.33,1.02,26.51,8.45,0.25,32.0,12.17,25
