Name,Date,Wickets,Runs Conceded,Bowling E/R,Career Wickets Avg,Career Runs Conceded Avg,Career Bowling E/R Avg,Rolling Wickets Avg,Rolling Runs Conceded Avg,Rolling Bowling E/R Avg,Bowling Match Points
NAMAN DHIR,2024-03-24,0,13,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0
NAMAN DHIR,2024-05-03,0,25,8.33,0.0,13.0,13.0,0.0,13.0,13.0,0
NAMAN DHIR,2024-05-17,0,17,42.5,0.0,19.0,10.66,0.0,19.0,10.66,0
NAMAN DHIR,2025-03-23,0,12,4.0,0.0,18.33,21.28,0.0,18.33,21.28,6
NAMAN DHIR,2025-05-30,0,9,9.0,0.0,16.75,16.96,0.0,16.75,16.96,0
