Name,Date,Wickets,Runs Conceded,Bowling E/R,Career Wickets Avg,Career Runs Conceded Avg,Career Bowling E/R Avg,Rolling Wickets Avg,Rolling Runs Conceded Avg,Rolling Bowling E/R Avg,Bowling Match Points
AKASH DEEP,2022-03-27,1,38,12.67,0.0,0.0,0.0,0.0,0.0,0.0,25
AKASH DEEP,2022-03-30,3,45,12.86,1.0,38.0,12.67,1.0,38.0,12.67,75
AKASH DEEP,2022-04-05,0,44,11.0,2.0,41.5,12.76,2.0,41.5,12.76,0
AKASH DEEP,2022-04-09,1,20,5.0,1.33,42.33,12.18,1.33,42.33,12.18,29
AKASH DEEP,2022-04-12,0,58,14.5,1.25,36.75,10.38,1.25,36.75,10.38,0
AKASH DEEP,2023-04-02,1,29,9.67,1.0,41.0,11.21,1.0,41.75,10.84,25
AKASH DEEP,2023-04-06,0,30,15.0,1.0,39.0,10.95,0.5,37.75,10.04,0
AKASH DEEP,2024-04-11,1,55,16.67,0.86,37.71,11.53,0.5,34.25,11.04,25
AKASH DEEP,2025-04-04,1,46,11.5,0.88,39.88,12.17,0.5,43.0,13.96,25
AKASH DEEP,2025-04-08,2,55,13.75,0.89,40.56,12.1,0.75,40.0,13.21,50
AKASH DEEP,2025-04-12,0,33,11.0,1.0,42.0,12.26,1.0,46.5,14.23,0
AKASH DEEP,2025-04-14,0,13,13.0,0.91,41.18,12.15,1.0,47.25,13.23,0
AKASH DEEP,2025-05-19,0,33,11.0,0.83,38.83,12.22,0.75,36.75,12.31,0
AKASH DEEP,2025-05-22,0,49,12.25,0.77,38.38,12.12,0.5,33.5,12.19,0
