Name,Date,Wickets,Runs Conceded,Bowling E/R,Career Wickets Avg,Career Runs Conceded Avg,Career Bowling E/R Avg,Rolling Wickets Avg,Rolling Runs Conceded Avg,Rolling Bowling E/R Avg,Bowling Match Points
KRUNAL PANDYA,2016-04-16,1,20,5.0,0.0,0.0,0.0,0.0,0.0,0.0,29
KRUNAL PANDYA,2016-04-20,2,27,6.75,1.0,20.0,5.0,1.0,20.0,5.0,52
KRUNAL PANDYA,2016-04-23,0,25,6.25,1.5,23.5,5.88,1.5,23.5,5.88,2
KRUNAL PANDYA,2016-04-25,0,20,10.0,1.0,24.0,6.0,1.0,24.0,6.0,0
KRUNAL PANDYA,2016-04-28,0,21,10.5,0.75,23.0,7.0,0.75,23.0,7.0,0
KRUNAL PANDYA,2016-05-01,0,28,14.0,0.6,22.6,7.7,0.5,23.25,8.38,0
KRUNAL PANDYA,2016-05-08,0,5,5.0,0.5,23.5,8.75,0.0,23.5,10.19,4
KRUNAL PANDYA,2016-05-11,1,15,3.75,0.43,20.86,8.21,0.0,18.5,9.88,31
KRUNAL PANDYA,2016-05-13,0,32,8.0,0.5,20.12,7.66,0.25,17.25,8.31,0
KRUNAL PANDYA,2016-05-15,2,15,7.14,0.44,21.44,7.69,0.25,20.0,7.69,50
KRUNAL PANDYA,2016-05-21,0,28,14.0,0.6,20.8,7.64,0.75,16.75,5.97,0
KRUNAL PANDYA,2017-04-06,0,21,10.5,0.55,21.45,8.22,0.75,22.5,8.22,0
KRUNAL PANDYA,2017-04-09,3,24,6.0,0.5,21.42,8.41,0.5,24.0,9.91,77
KRUNAL PANDYA,2017-04-12,0,12,12.0,0.69,21.62,8.22,1.25,22.0,9.41,0
KRUNAL PANDYA,2017-04-14,1,21,5.25,0.64,20.93,8.49,0.75,21.25,10.62,29
KRUNAL PANDYA,2017-04-16,0,18,6.0,0.67,20.93,8.28,1.0,19.5,8.44,2
KRUNAL PANDYA,2017-04-20,1,29,7.25,0.62,20.75,8.13,1.0,18.75,7.31,25
KRUNAL PANDYA,2017-04-22,0,8,8.0,0.65,21.24,8.08,0.5,20.0,7.62,0
KRUNAL PANDYA,2017-04-29,3,14,3.5,0.61,20.5,8.08,0.5,19.0,6.62,81
KRUNAL PANDYA,2017-05-01,2,34,8.5,0.74,20.16,7.84,1.0,17.25,6.19,50
KRUNAL PANDYA,2017-05-13,0,14,7.0,0.8,20.85,7.87,1.5,21.25,6.81,0
KRUNAL PANDYA,2017-05-16,0,22,5.5,0.76,20.52,7.83,1.25,17.5,6.75,4
KRUNAL PANDYA,2017-05-19,0,25,8.33,0.73,20.59,7.72,1.25,21.0,6.12,0
KRUNAL PANDYA,2017-05-21,0,31,7.75,0.7,20.78,7.75,0.5,23.75,7.33,0
KRUNAL PANDYA,2018-04-12,0,10,5.0,0.67,21.21,7.75,0.0,23.0,7.14,4
KRUNAL PANDYA,2018-04-14,2,21,7.0,0.64,20.76,7.64,0.0,22.0,6.64,50
KRUNAL PANDYA,2018-04-17,3,28,7.0,0.69,20.77,7.61,0.5,21.75,7.02,75
KRUNAL PANDYA,2018-04-22,1,33,8.25,0.78,21.04,7.59,1.25,22.5,6.69,25
KRUNAL PANDYA,2018-04-24,0,14,7.0,0.79,21.46,7.62,1.5,23.0,6.81,0
KRUNAL PANDYA,2018-04-28,2,32,8.0,0.76,21.21,7.59,1.5,24.0,7.31,50
KRUNAL PANDYA,2018-05-01,0,24,6.0,0.8,21.57,7.61,1.5,26.75,7.56,2
KRUNAL PANDYA,2018-05-04,0,10,10.0,0.77,21.65,7.56,0.75,25.75,7.31,0
KRUNAL PANDYA,2018-05-06,1,29,9.67,0.75,21.28,7.63,0.5,20.0,7.75,25
KRUNAL PANDYA,2018-05-09,2,12,3.87,0.76,21.52,7.69,0.75,23.75,8.42,56
KRUNAL PANDYA,2018-05-13,0,24,6.0,0.79,21.24,7.58,0.75,18.75,7.39,2
KRUNAL PANDYA,2018-05-16,0,36,9.0,0.77,21.31,7.54,0.75,18.75,7.38,0
KRUNAL PANDYA,2018-05-20,1,11,5.5,0.75,21.72,7.58,0.75,25.25,7.14,29
KRUNAL PANDYA,2019-03-24,0,21,10.5,0.76,21.43,7.52,0.75,20.75,6.09,0
KRUNAL PANDYA,2019-03-28,0,28,7.0,0.74,21.42,7.6,0.25,23.0,7.75,0
KRUNAL PANDYA,2019-03-30,2,43,10.75,0.72,21.59,7.58,0.25,24.0,8.0,50
KRUNAL PANDYA,2019-04-03,0,12,6.0,0.75,22.12,7.66,0.75,25.75,8.44,2
KRUNAL PANDYA,2019-04-06,0,9,4.5,0.73,21.88,7.62,0.5,26.0,8.56,6
KRUNAL PANDYA,2019-04-10,0,17,8.5,0.71,21.57,7.55,0.5,23.0,7.06,0
KRUNAL PANDYA,2019-04-13,3,34,8.5,0.7,21.47,7.57,0.5,20.25,7.44,75
KRUNAL PANDYA,2019-04-15,0,10,10.0,0.75,21.75,7.59,0.75,18.0,6.88,0
KRUNAL PANDYA,2019-04-18,1,7,3.5,0.73,21.49,7.64,0.75,17.5,7.88,31
KRUNAL PANDYA,2019-04-20,0,24,12.0,0.74,21.17,7.55,1.0,17.0,7.62,0
KRUNAL PANDYA,2019-04-26,2,7,2.33,0.72,21.23,7.65,1.0,18.75,8.5,56
KRUNAL PANDYA,2019-04-28,0,27,9.0,0.75,20.94,7.54,0.75,12.0,6.96,0
KRUNAL PANDYA,2019-05-02,2,22,5.5,0.73,21.06,7.57,0.75,16.25,6.71,54
KRUNAL PANDYA,2019-05-05,0,14,3.5,0.76,21.08,7.53,1.0,20.0,7.21,6
KRUNAL PANDYA,2019-05-07,1,21,5.25,0.75,20.94,7.45,1.0,17.5,5.08,29
KRUNAL PANDYA,2019-05-12,1,39,13.0,0.75,20.94,7.41,0.75,21.0,5.81,25
KRUNAL PANDYA,2020-09-19,1,37,9.25,0.75,21.28,7.51,1.0,24.0,6.81,25
KRUNAL PANDYA,2020-09-23,0,10,10.0,0.76,21.57,7.54,0.75,27.75,7.75,0
KRUNAL PANDYA,2020-09-28,0,23,7.67,0.75,21.36,7.59,0.75,26.75,9.38,0
KRUNAL PANDYA,2020-10-01,1,27,6.75,0.73,21.39,7.59,0.5,27.25,9.98,27
KRUNAL PANDYA,2020-10-04,1,35,8.75,0.74,21.49,7.57,0.5,24.25,8.42,25
KRUNAL PANDYA,2020-10-06,0,22,11.0,0.74,21.72,7.6,0.5,23.75,8.29,0
KRUNAL PANDYA,2020-10-11,2,26,6.5,0.73,21.73,7.65,0.5,26.75,8.54,52
KRUNAL PANDYA,2020-10-16,0,23,5.75,0.75,21.8,7.63,1.0,27.5,8.25,4
KRUNAL PANDYA,2020-10-18,0,12,6.0,0.74,21.82,7.6,0.75,26.5,8.0,2
KRUNAL PANDYA,2020-10-23,0,16,5.33,0.73,21.66,7.58,0.5,20.75,7.31,4
KRUNAL PANDYA,2020-10-25,0,20,10.0,0.71,21.57,7.54,0.5,19.25,5.9,0
KRUNAL PANDYA,2020-10-28,0,27,6.75,0.7,21.55,7.58,0.0,17.75,6.77,2
KRUNAL PANDYA,2020-10-31,0,13,4.33,0.69,21.63,7.57,0.0,18.75,7.02,6
KRUNAL PANDYA,2020-11-03,0,37,11.94,0.68,21.5,7.52,0.0,19.0,6.6,0
KRUNAL PANDYA,2020-11-05,1,22,5.5,0.67,21.73,7.58,0.0,24.25,8.25,29
KRUNAL PANDYA,2020-11-10,0,30,10.0,0.68,21.74,7.55,0.25,24.75,7.13,0
KRUNAL PANDYA,2021-04-09,1,25,6.25,0.67,21.86,7.59,0.25,25.5,7.94,27
KRUNAL PANDYA,2021-04-13,1,13,3.25,0.67,21.9,7.57,0.5,28.5,8.42,31
KRUNAL PANDYA,2021-04-17,1,30,10.0,0.68,21.77,7.51,0.75,22.5,6.25,25
KRUNAL PANDYA,2021-04-20,0,17,8.5,0.68,21.89,7.54,0.75,24.5,7.38,0
KRUNAL PANDYA,2021-04-23,0,31,10.33,0.67,21.82,7.56,0.75,21.25,7.0,0
KRUNAL PANDYA,2021-04-29,0,12,12.0,0.66,21.95,7.59,0.5,22.75,8.02,0
KRUNAL PANDYA,2021-09-19,0,27,13.5,0.65,21.81,7.65,0.25,22.5,10.21,0
KRUNAL PANDYA,2021-09-23,0,25,8.33,0.64,21.88,7.73,0.0,21.75,11.08,0
KRUNAL PANDYA,2021-09-26,0,27,6.75,0.64,21.92,7.74,0.0,23.75,11.04,2
KRUNAL PANDYA,2021-09-28,1,24,6.0,0.63,21.99,7.72,0.0,22.75,10.14,27
KRUNAL PANDYA,2021-10-02,1,18,8.57,0.63,22.01,7.7,0.25,25.75,8.64,25
KRUNAL PANDYA,2021-10-08,0,16,16.0,0.64,21.96,7.71,0.5,23.5,7.41,0
KRUNAL PANDYA,2022-03-28,1,17,4.25,0.63,21.89,7.82,0.5,21.25,9.33,31
KRUNAL PANDYA,2022-03-31,0,36,12.0,0.63,21.83,7.77,0.75,18.75,8.7,0
KRUNAL PANDYA,2022-04-04,2,27,6.75,0.63,22.0,7.82,0.5,21.75,10.2,52
KRUNAL PANDYA,2022-04-07,0,12,6.0,0.64,22.06,7.81,0.75,24.0,9.75,2
KRUNAL PANDYA,2022-04-16,0,16,8.0,0.64,21.94,7.79,0.75,23.0,7.25,0
KRUNAL PANDYA,2022-04-19,1,29,7.25,0.63,21.87,7.79,0.5,22.75,8.19,25
KRUNAL PANDYA,2022-04-24,3,19,4.75,0.63,21.95,7.79,0.75,21.0,7.0,81
KRUNAL PANDYA,2022-04-29,2,11,2.75,0.66,21.92,7.75,1.0,19.0,6.5,56
KRUNAL PANDYA,2022-05-01,0,19,19.0,0.67,21.8,7.69,1.5,18.75,5.69,0
KRUNAL PANDYA,2022-05-10,0,24,6.0,0.67,21.77,7.82,1.5,19.5,8.44,2
KRUNAL PANDYA,2022-05-15,0,16,8.0,0.66,21.79,7.8,1.25,18.25,8.12,0
KRUNAL PANDYA,2022-05-25,1,39,9.75,0.65,21.73,7.8,0.5,17.5,8.94,25
KRUNAL PANDYA,2023-04-03,0,21,10.5,0.66,21.91,7.82,0.25,24.5,10.69,0
KRUNAL PANDYA,2023-04-07,3,18,4.5,0.65,21.9,7.85,0.25,25.0,8.56,81
KRUNAL PANDYA,2023-04-10,0,35,8.75,0.67,21.86,7.82,1.0,23.5,8.19,0
KRUNAL PANDYA,2023-04-15,1,32,10.67,0.67,22.0,7.83,1.0,28.25,8.38,25
KRUNAL PANDYA,2023-04-22,2,16,4.0,0.67,22.1,7.86,1.0,26.5,8.6,56
KRUNAL PANDYA,2023-04-28,0,13,13.0,0.68,22.04,7.82,1.5,25.25,6.98,0
KRUNAL PANDYA,2023-05-01,0,21,5.25,0.68,21.95,7.87,0.75,24.0,9.1,4
KRUNAL PANDYA,2023-05-07,0,38,9.5,0.67,21.94,7.84,0.75,20.5,8.23,0
KRUNAL PANDYA,2023-05-13,2,24,6.0,0.66,22.1,7.86,0.5,22.0,7.94,52
KRUNAL PANDYA,2023-05-16,0,27,6.75,0.68,22.12,7.84,0.5,24.0,8.44,2
KRUNAL PANDYA,2023-05-20,1,30,7.5,0.67,22.17,7.83,0.5,27.5,6.88,25
KRUNAL PANDYA,2023-05-24,0,38,9.5,0.67,22.24,7.83,0.75,29.75,7.44,0
KRUNAL PANDYA,2024-03-24,0,19,4.75,0.67,22.39,7.84,0.75,29.75,7.44,6
KRUNAL PANDYA,2024-03-30,0,26,8.67,0.66,22.36,7.81,0.25,28.5,7.12,0
KRUNAL PANDYA,2024-04-02,0,10,10.0,0.65,22.39,7.82,0.25,28.25,7.6,0
KRUNAL PANDYA,2024-04-07,3,11,2.75,0.65,22.28,7.84,0.0,23.25,8.23,81
KRUNAL PANDYA,2024-04-12,0,45,15.0,0.67,22.17,7.8,0.75,16.5,6.54,0
KRUNAL PANDYA,2024-04-14,0,14,14.0,0.66,22.38,7.86,0.75,23.0,9.1,0
KRUNAL PANDYA,2024-04-19,2,16,5.33,0.66,22.31,7.92,0.75,20.0,10.44,54
KRUNAL PANDYA,2024-04-23,0,15,7.5,0.67,22.25,7.89,1.25,21.5,9.27,0
KRUNAL PANDYA,2024-04-27,0,24,6.0,0.66,22.19,7.89,0.5,22.5,10.46,2
KRUNAL PANDYA,2024-05-05,0,26,13.0,0.66,22.2,7.87,0.5,17.25,8.21,0
KRUNAL PANDYA,2024-05-14,0,20,10.0,0.65,22.23,7.92,0.5,20.25,7.96,0
KRUNAL PANDYA,2024-05-17,1,29,7.25,0.65,22.22,7.94,0.0,21.25,9.12,25
KRUNAL PANDYA,2025-03-22,3,29,7.25,0.65,22.27,7.93,0.25,24.75,9.06,75
KRUNAL PANDYA,2025-03-28,0,26,13.0,0.67,22.33,7.92,1.0,26.0,9.38,0
KRUNAL PANDYA,2025-04-02,0,34,11.33,0.66,22.36,7.97,1.0,26.0,9.38,0
KRUNAL PANDYA,2025-04-07,4,45,11.25,0.66,22.46,7.99,1.0,29.5,9.71,100
KRUNAL PANDYA,2025-04-10,0,19,9.5,0.69,22.64,8.02,1.75,33.5,10.71,0
KRUNAL PANDYA,2025-04-13,1,29,7.25,0.68,22.61,8.03,1.0,31.0,11.27,25
KRUNAL PANDYA,2025-04-18,0,10,10.0,0.68,22.67,8.03,1.25,31.75,9.83,0
KRUNAL PANDYA,2025-04-20,2,25,6.25,0.68,22.56,8.04,1.25,25.75,9.5,52
KRUNAL PANDYA,2025-04-24,2,31,7.75,0.69,22.58,8.03,0.75,20.75,8.25,50
KRUNAL PANDYA,2025-04-27,1,28,7.0,0.7,22.65,8.03,1.25,23.75,7.81,25
KRUNAL PANDYA,2025-05-03,1,24,8.0,0.7,22.69,8.02,1.25,23.5,7.75,25
KRUNAL PANDYA,2025-05-23,1,38,9.5,0.7,22.7,8.02,1.5,27.0,7.25,25
KRUNAL PANDYA,2025-05-27,0,14,7.0,0.71,22.82,8.03,1.25,30.25,8.06,0
KRUNAL PANDYA,2025-05-29,0,10,10.0,0.7,22.75,8.02,0.75,26.0,7.88,0
