Name,Date,Wickets,Runs Conceded,Bowling E/R,Career Wickets Avg,Career Runs Conceded Avg,Career Bowling E/R Avg,Rolling Wickets Avg,Rolling Runs Conceded Avg,Rolling Bowling E/R Avg,Bowling Match Points
RAHUL CHAHAR,2017-04-08,1,32,8.0,0.0,0.0,0.0,0.0,0.0,0.0,25
RAHUL CHAHAR,2017-04-14,1,26,8.67,1.0,32.0,8.0,1.0,32.0,8.0,25
RAHUL CHAHAR,2019-04-03,0,11,5.5,1.0,29.0,8.34,1.0,29.0,8.34,4
RAHUL CHAHAR,2019-04-06,2,21,5.25,0.67,23.0,7.39,0.67,23.0,7.39,54
RAHUL CHAHAR,2019-04-10,0,27,6.75,1.0,22.5,6.86,1.0,22.5,6.86,2
RAHUL CHAHAR,2019-04-13,1,34,8.5,0.8,23.4,6.83,0.75,21.25,6.54,25
RAHUL CHAHAR,2019-04-15,0,31,7.75,0.83,25.17,7.11,0.75,23.25,6.5,0
RAHUL CHAHAR,2019-04-18,3,19,4.75,0.71,26.0,7.2,0.75,28.25,7.06,81
RAHUL CHAHAR,2019-04-20,3,29,7.25,1.0,25.12,6.9,1.0,27.75,6.94,75
RAHUL CHAHAR,2019-04-26,0,21,5.25,1.22,25.56,6.94,1.75,28.25,7.06,4
RAHUL CHAHAR,2019-04-28,1,54,13.5,1.1,25.1,6.77,1.5,25.0,6.25,25
RAHUL CHAHAR,2019-05-02,0,21,5.25,1.09,27.73,7.38,1.75,30.75,7.69,4
RAHUL CHAHAR,2019-05-05,0,12,12.0,1.0,27.17,7.2,1.0,31.25,7.81,0
RAHUL CHAHAR,2019-05-07,2,14,3.5,0.92,26.0,7.57,0.25,27.0,9.0,56
RAHUL CHAHAR,2019-05-12,1,14,3.5,1.0,25.14,7.28,0.75,25.25,8.56,31
RAHUL CHAHAR,2020-09-19,1,36,9.0,1.0,24.4,7.03,0.75,15.25,6.06,25
RAHUL CHAHAR,2020-09-23,2,26,6.5,1.0,25.12,7.15,1.0,19.0,7.0,52
RAHUL CHAHAR,2020-09-28,1,31,7.75,1.06,25.18,7.11,1.5,22.5,5.62,25
RAHUL CHAHAR,2020-10-01,2,26,6.5,1.06,25.5,7.15,1.25,26.75,6.69,52
