Name,Date,Wickets,Runs Conceded,Bowling E/R,Career Wickets Avg,Career Runs Conceded Avg,Career Bowling E/R Avg,Rolling Wickets Avg,Rolling Runs Conceded Avg,Rolling Bowling E/R Avg,Bowling Match Points
GLENN MAXWELL,2012-04-05,0,12,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0
GLENN MAXWELL,2012-04-07,1,10,5.0,0.0,12.0,12.0,0.0,12.0,12.0,29
GLENN MAXWELL,2013-05-11,0,5,5.0,0.5,11.0,8.5,0.5,11.0,8.5,4
GLENN MAXWELL,2013-05-18,0,18,18.0,0.33,9.0,7.33,0.33,9.0,7.33,0
GLENN MAXWELL,2014-04-18,0,23,11.5,0.25,11.25,10.0,0.25,11.25,10.0,0
GLENN MAXWELL,2014-04-22,0,10,10.0,0.2,13.6,10.3,0.25,14.0,9.88,0
GLENN MAXWELL,2014-04-28,0,39,13.0,0.17,13.0,10.25,0.0,14.0,11.12,0
GLENN MAXWELL,2014-05-07,1,21,10.5,0.14,16.71,10.64,0.0,22.5,13.12,25
GLENN MAXWELL,2014-05-09,0,24,24.0,0.25,17.25,10.62,0.25,23.25,11.25,0
GLENN MAXWELL,2014-05-11,0,11,11.0,0.22,18.0,12.11,0.25,23.5,14.38,0
GLENN MAXWELL,2014-05-30,0,4,4.0,0.2,17.3,12.0,0.25,23.75,14.62,6
GLENN MAXWELL,2015-04-15,0,10,10.0,0.18,16.09,11.27,0.25,15.0,12.38,0
GLENN MAXWELL,2015-04-21,0,15,15.0,0.17,15.58,11.17,0.0,12.25,12.25,0
GLENN MAXWELL,2015-05-03,0,8,8.0,0.15,15.54,11.46,0.0,10.0,10.0,0
GLENN MAXWELL,2015-05-06,0,23,11.5,0.14,15.0,11.21,0.0,9.25,9.25,0
GLENN MAXWELL,2015-05-09,1,5,5.0,0.13,15.53,11.23,0.0,14.0,11.12,29
GLENN MAXWELL,2015-05-11,1,28,9.33,0.19,14.88,10.84,0.25,12.75,9.88,25
GLENN MAXWELL,2015-05-16,0,8,8.0,0.24,15.65,10.75,0.5,16.0,8.46,0
GLENN MAXWELL,2016-04-15,0,11,11.0,0.22,15.22,10.6,0.5,16.0,8.46,0
GLENN MAXWELL,2016-04-17,0,3,3.0,0.21,15.0,10.62,0.5,13.0,8.33,6
GLENN MAXWELL,2016-04-19,0,17,8.5,0.2,14.4,10.24,0.25,12.5,7.83,0
GLENN MAXWELL,2016-04-23,0,16,8.0,0.19,14.52,10.16,0.0,9.75,7.62,0
GLENN MAXWELL,2016-04-25,0,11,11.0,0.18,14.59,10.06,0.0,11.75,7.62,0
GLENN MAXWELL,2016-05-04,0,11,11.0,0.17,14.43,10.1,0.0,11.75,7.62,0
GLENN MAXWELL,2016-05-15,0,11,11.0,0.17,14.29,10.14,0.0,13.75,9.62,0
GLENN MAXWELL,2017-04-13,0,18,18.0,0.16,14.16,10.17,0.0,12.25,10.25,0
GLENN MAXWELL,2017-04-15,0,7,7.0,0.15,14.31,10.47,0.0,12.75,12.75,0
GLENN MAXWELL,2017-04-28,2,29,7.25,0.15,14.04,10.35,0.0,11.75,11.75,50
GLENN MAXWELL,2017-04-30,1,12,3.0,0.21,14.57,10.24,0.5,16.25,10.81,31
GLENN MAXWELL,2017-05-05,2,15,5.0,0.24,14.48,9.99,0.75,16.5,8.81,54
GLENN MAXWELL,2017-05-07,1,21,10.5,0.3,14.5,9.82,1.25,15.75,5.56,25
GLENN MAXWELL,2017-05-11,1,8,4.0,0.32,14.71,9.84,1.5,19.25,6.44,31
GLENN MAXWELL,2017-05-14,0,15,7.5,0.34,14.5,9.66,1.25,14.0,5.62,0
GLENN MAXWELL,2018-04-14,0,21,7.0,0.33,14.52,9.59,1.0,14.75,6.75,0
GLENN MAXWELL,2018-04-21,1,13,6.5,0.32,14.71,9.52,0.5,16.25,7.25,27
GLENN MAXWELL,2018-04-23,0,4,4.0,0.34,14.66,9.43,0.5,14.25,6.25,6
GLENN MAXWELL,2018-04-27,2,22,11.0,0.33,14.36,9.28,0.25,13.25,6.25,50
GLENN MAXWELL,2018-04-30,1,5,5.0,0.38,14.57,9.33,0.75,15.0,7.12,29
GLENN MAXWELL,2018-05-02,1,21,21.0,0.39,14.32,9.21,1.0,11.0,6.62,25
GLENN MAXWELL,2018-05-05,0,4,4.0,0.41,14.49,9.51,1.0,13.0,10.25,6
GLENN MAXWELL,2018-05-10,0,9,9.0,0.4,14.22,9.38,1.0,13.0,10.25,0
GLENN MAXWELL,2018-05-18,0,14,7.0,0.39,14.1,9.37,0.5,9.75,9.75,0
GLENN MAXWELL,2018-05-20,0,19,9.5,0.38,14.1,9.31,0.25,12.0,10.25,0
GLENN MAXWELL,2020-09-24,1,10,5.0,0.37,14.21,9.32,0.0,11.5,7.38,29
GLENN MAXWELL,2020-09-27,0,29,9.67,0.39,14.11,9.22,0.25,13.0,7.62,0
GLENN MAXWELL,2020-10-08,0,26,13.0,0.38,14.44,9.23,0.25,18.0,7.79,0
GLENN MAXWELL,2020-10-15,0,28,7.0,0.37,14.7,9.31,0.25,21.0,9.29,0
GLENN MAXWELL,2020-10-18,0,24,6.0,0.36,14.98,9.26,0.25,23.25,8.67,2
GLENN MAXWELL,2020-10-20,1,31,7.75,0.35,15.17,9.19,0.0,26.75,8.92,25
GLENN MAXWELL,2020-10-26,1,21,10.5,0.37,15.49,9.16,0.25,27.25,8.44,25
GLENN MAXWELL,2021-04-18,0,24,12.0,0.38,15.6,9.19,0.5,26.0,7.81,0
GLENN MAXWELL,2021-09-24,1,17,8.5,0.37,15.76,9.25,0.5,25.0,9.06,25
GLENN MAXWELL,2021-09-26,2,23,5.75,0.38,15.79,9.23,0.75,23.25,9.69,54
GLENN MAXWELL,2021-09-29,0,17,8.5,0.42,15.92,9.17,1.0,21.25,9.19,0
GLENN MAXWELL,2021-10-08,0,29,9.67,0.41,15.94,9.15,0.75,20.25,8.69,0
GLENN MAXWELL,2021-10-11,0,25,8.33,0.4,16.18,9.16,0.75,21.5,8.1,0
GLENN MAXWELL,2022-04-12,0,29,9.67,0.39,16.34,9.15,0.5,23.5,8.06,0
GLENN MAXWELL,2022-04-16,0,14,7.0,0.39,16.56,9.16,0.0,25.0,9.04,0
GLENN MAXWELL,2022-04-19,1,11,5.5,0.38,16.52,9.12,0.0,24.25,8.67,29
GLENN MAXWELL,2022-04-26,0,4,4.0,0.39,16.42,9.06,0.25,19.75,7.62,6
GLENN MAXWELL,2022-04-30,0,10,10.0,0.38,16.22,8.97,0.25,14.5,6.54,0
GLENN MAXWELL,2022-05-04,2,22,5.5,0.38,16.11,8.99,0.25,9.75,6.62,54
GLENN MAXWELL,2022-05-08,1,13,6.5,0.4,16.21,8.93,0.75,11.75,6.25,27
