Name,Date,Wickets,Runs Conceded,Bowling E/R,Career Wickets Avg,Career Runs Conceded Avg,Career Bowling E/R Avg,Rolling Wickets Avg,Rolling Runs Conceded Avg,Rolling Bowling E/R Avg,Bowling Match Points
ANSHUL KAMBOJ,2024-05-06,1,42,10.5,0.0,0.0,0.0,0.0,0.0,0.0,25
ANSHUL KAMBOJ,2024-05-11,1,24,8.0,1.0,42.0,10.5,1.0,42.0,10.5,25
ANSHUL KAMBOJ,2024-05-17,0,48,16.0,1.0,33.0,9.25,1.0,33.0,9.25,0
ANSHUL KAMBOJ,2025-04-11,1,19,9.5,0.67,38.0,11.5,0.67,38.0,11.5,25
ANSHUL KAMBOJ,2025-04-14,1,20,6.67,0.75,33.25,11.0,0.75,33.25,11.0,27
