Name,Date,Wickets,Runs Conceded,Bowling E/R,Career Wickets Avg,Career Runs Conceded Avg,Career Bowling E/R Avg,Rolling Wickets Avg,Rolling Runs Conceded Avg,Rolling Bowling E/R Avg,Bowling Match Points
SHARDUL THAKUR,2015-05-01,1,38,12.67,0.0,0.0,0.0,0.0,0.0,0.0,25
SHARDUL THAKUR,2017-04-14,1,14,4.67,1.0,38.0,12.67,1.0,38.0,12.67,31
SHARDUL THAKUR,2017-04-16,3,35,8.75,1.0,26.0,8.67,1.0,26.0,8.67,75
SHARDUL THAKUR,2017-04-22,0,50,12.5,1.67,29.0,8.7,1.67,29.0,8.7,0
SHARDUL THAKUR,2017-04-24,0,29,9.67,1.25,34.25,9.65,1.25,34.25,9.65,0
SHARDUL THAKUR,2017-04-26,0,31,10.0,1.0,33.2,9.65,1.0,32.0,8.9,0
SHARDUL THAKUR,2017-05-01,1,25,8.33,0.83,32.83,9.71,0.75,36.25,10.23,25
SHARDUL THAKUR,2017-05-03,0,21,7.0,0.86,31.71,9.51,0.25,33.75,10.12,0
SHARDUL THAKUR,2017-05-06,0,12,6.0,0.75,30.38,9.2,0.25,26.5,8.75,2
SHARDUL THAKUR,2017-05-12,0,35,11.67,0.67,28.33,8.84,0.25,22.25,7.83,0
SHARDUL THAKUR,2017-05-14,3,19,4.75,0.6,29.0,9.13,0.25,23.25,8.25,81
SHARDUL THAKUR,2017-05-16,3,37,9.25,0.82,28.09,8.73,0.75,21.75,7.36,75
SHARDUL THAKUR,2017-05-21,0,7,3.5,1.0,28.83,8.77,1.5,25.75,7.92,6
SHARDUL THAKUR,2018-04-10,1,37,9.25,0.92,27.15,8.37,1.5,24.5,7.29,25
SHARDUL THAKUR,2018-04-15,2,33,11.0,0.93,27.86,8.43,1.75,25.0,6.69,50
SHARDUL THAKUR,2018-04-20,2,18,6.0,1.0,28.2,8.6,1.5,28.5,8.25,52
SHARDUL THAKUR,2018-04-22,1,45,11.25,1.06,27.56,8.44,1.25,23.75,7.44,25
SHARDUL THAKUR,2018-04-25,2,46,11.5,1.06,28.59,8.6,1.5,33.25,9.38,50
SHARDUL THAKUR,2018-04-28,0,38,9.5,1.11,29.56,8.76,1.75,35.5,9.94,0
SHARDUL THAKUR,2018-05-05,0,19,9.5,1.05,30.0,8.8,1.25,36.75,9.56,0
SHARDUL THAKUR,2018-05-11,1,22,5.5,1.0,29.45,8.84,0.75,37.0,10.44,29
SHARDUL THAKUR,2018-05-13,2,32,8.0,1.0,29.1,8.68,0.75,31.25,9.0,50
SHARDUL THAKUR,2018-05-18,1,27,6.75,1.05,29.23,8.65,0.75,27.75,8.12,27
SHARDUL THAKUR,2018-05-20,2,33,9.71,1.04,29.13,8.57,1.0,25.0,7.44,50
SHARDUL THAKUR,2018-05-22,1,50,12.5,1.08,29.29,8.61,1.5,28.5,7.49,25
SHARDUL THAKUR,2018-05-27,1,31,10.33,1.08,30.12,8.77,1.5,35.5,9.24,25
SHARDUL THAKUR,2019-03-26,0,19,9.5,1.08,30.15,8.83,1.25,35.25,9.82,0
SHARDUL THAKUR,2019-03-31,2,42,10.5,1.04,29.74,8.85,1.0,33.25,10.51,50
SHARDUL THAKUR,2019-04-03,0,37,9.25,1.07,30.18,8.91,1.0,35.5,10.71,0
